"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-14 23:59:00,-0.000000000,-0.000000000,-0.004133333,0.010133333,-0.002516667,0.006000000,-0.004783333,0.006266667
2014-06-14 23:58:00,-0.000000000,-0.000000000,-0.004100000,0.010116667,-0.002550000,0.006000000,-0.004816667,0.006300000
2014-06-14 23:57:00,-0.000000000,-0.000000000,-0.004166667,0.010116667,-0.002466667,0.005966667,-0.004733333,0.006233333
2014-06-14 23:56:00,-0.000000000,-0.000000000,-0.004133333,0.010116667,-0.002500000,0.006000000,-0.004750000,0.006233333
2014-06-14 23:55:00,-0.000000000,-0.000000000,-0.004150000,0.010116667,-0.002483333,0.005983333,-0.004750000,0.006216667
2014-06-14 23:54:00,-0.000000000,-0.000000000,-0.004166667,0.010100000,-0.002450000,0.005983333,-0.004700000,0.006200000
2014-06-14 23:53:00,-0.000000000,-0.000000000,-0.004300000,0.010116667,-0.002333333,0.005916667,-0.004550000,0.006050000
2014-06-14 23:52:00,-0.000000000,-0.000000000,-0.004416667,0.010150000,-0.002200000,0.005883333,-0.004400000,0.005916667
2014-06-14 23:51:00,-0.000000000,-0.000000000,-0.003083333,0.009800000,-0.003516667,0.006316667,-0.005866667,0.007116667
2014-06-14 23:50:00,-0.000000000,-0.000000000,-0.003100000,0.009833333,-0.003500000,0.006316667,-0.005900000,0.007133333
2014-06-14 23:49:00,-0.000000000,-0.000000000,-0.003083333,0.009833333,-0.003516667,0.006316667,-0.005883333,0.007133333
2014-06-14 23:48:00,-0.000000000,-0.000000000,-0.003100000,0.009866667,-0.003516667,0.006333333,-0.005900000,0.007150000
2014-06-14 23:47:00,-0.000000000,-0.000000000,-0.003150000,0.009816667,-0.003433333,0.006333333,-0.005916667,0.007183333
2014-06-14 23:46:00,-0.000000000,-0.000000000,-0.003133333,0.009800000,-0.003416667,0.006333333,-0.005900000,0.007150000
2014-06-14 23:45:00,-0.000000000,-0.000000000,-0.003150000,0.009816667,-0.003400000,0.006350000,-0.005883333,0.007150000
2014-06-14 23:44:00,-0.000000000,-0.000000000,-0.003150000,0.009800000,-0.003416667,0.006366667,-0.005916667,0.007183333
2014-06-14 23:43:00,-0.000000000,-0.000000000,-0.003133333,0.009800000,-0.003433333,0.006366667,-0.005933333,0.007183333
