"Date & Time","use [kW]","gen [kW]","01:Grid [kW]","01:Grid* [kVA]","02:Dryer [kW]","02:Dryer* [kVA]","03:OfficeOutlets [kW]","03:OfficeOutlets* [kVA]","04:LivingRoomOutlets [kW]","04:LivingRoomOutlets* [kVA]","05:GuestBathOutlets [kW]","05:GuestBathOutlets* [kVA]","06:MasterBathOutlets [kW]","06:MasterBathOutlets* [kVA]","07:LivingRoomPatioLights [kW]","07:LivingRoomPatioLights* [kVA]","08:GuestBathHallLights [kW]","08:GuestBathHallLights* [kVA]","09:DiningRoomOutlets [kW]","09:DiningRoomOutlets* [kVA]","10:OutsideOutlets [kW]","10:OutsideOutlets* [kVA]","11:CellarLights [kW]","11:CellarLights* [kVA]","L1:Voltage [V]","L2:Voltage [V]","L1:Frequency [Hz]","L2:Frequency [Hz]"
2014-06-28 23:49:00,0.727233333,-0.000000000,-0.727233333,0.982650000,-0.007966667,0.015766667,-0.045983333,0.064516667,-0.064066667,0.091316667,-0.000566667,0.001850000,-0.002416667,0.003533333,-0.004250000,0.009550000,-0.006100000,0.014066667,-0.011200000,0.019200000,-0.001466667,0.002100000,0.000033333,0.004133333,121.394833333,122.607950000,60.001400000,59.999583333
2014-06-28 23:48:00,0.808383333,-0.000000000,-0.808383333,1.061283333,-0.007966667,0.015766667,-0.045966667,0.064233333,-0.064466667,0.091816667,-0.000566667,0.001783333,-0.002433333,0.003550000,-0.004233333,0.009533333,-0.006100000,0.014083333,-0.011200000,0.019116667,-0.001483333,0.002050000,0.000033333,0.004083333,121.418116667,122.727750000,59.985616667,59.985533333
2014-06-28 23:47:00,0.844566667,-0.000000000,-0.844566667,1.101000000,-0.007933333,0.015833333,-0.046016667,0.064316667,-0.063950000,0.091116667,-0.000566667,0.001783333,-0.002433333,0.003533333,-0.004250000,0.009533333,-0.006116667,0.014116667,-0.011216667,0.019150000,-0.001483333,0.002050000,0.000050000,0.004100000,121.536433333,122.868950000,59.987183333,59.985516667
2014-06-28 23:46:00,0.842783333,-0.000000000,-0.842783333,1.104050000,-0.007966667,0.015766667,-0.046150000,0.064183333,-0.064350000,0.091233333,-0.000583333,0.001866667,-0.002450000,0.003550000,-0.004266667,0.009600000,-0.006133333,0.014216667,-0.011233333,0.019166667,-0.001483333,0.002100000,0.000033333,0.004150000,122.137850000,123.476033333,59.979216667,59.979316667
2014-06-28 23:45:00,0.970233333,-0.000000000,-0.970233333,1.234433333,-0.008300000,0.015900000,-0.046216667,0.064200000,-0.064283333,0.091183333,-0.000600000,0.001750000,-0.002283333,0.003416667,-0.004516667,0.009700000,-0.006033333,0.014150000,-0.011250000,0.019183333,-0.001366667,0.001916667,0.000033333,0.004083333,122.153466667,123.321633333,59.991000000,59.990716667
2014-06-28 23:44:00,1.006750000,-0.000000000,-1.006750000,1.258366667,-0.008500000,0.016033333,-0.046316667,0.064633333,-0.063816667,0.090950000,-0.000633333,0.001950000,-0.002200000,0.003483333,-0.004650000,0.009783333,-0.005966667,0.014150000,-0.011283333,0.019300000,-0.001266667,0.002166667,0.000066667,0.004233333,122.096550000,123.200883333,60.007250000,60.007966667
2014-06-28 23:43:00,1.018833333,-0.000000000,-1.018833333,1.266150000,-0.008566667,0.016033333,-0.046266667,0.064716667,-0.063766667,0.091083333,-0.000633333,0.001850000,-0.002200000,0.003416667,-0.004666667,0.009783333,-0.005983333,0.014150000,-0.011283333,0.019316667,-0.001266667,0.002033333,0.000066667,0.004150000,122.081250000,123.174016667,60.001716667,59.999683333
2014-06-28 23:42:00,1.016866667,-0.000000000,-1.016866667,1.265866667,-0.008533333,0.015966667,-0.046300000,0.064866667,-0.064283333,0.091783333,-0.000633333,0.001766667,-0.002183333,0.003400000,-0.004666667,0.009733333,-0.005983333,0.014166667,-0.011283333,0.019366667,-0.001266667,0.001900000,0.000050000,0.004100000,122.051600000,123.211366667,60.002766667,60.001850000
2014-06-28 23:41:00,1.028966667,-0.000000000,-1.028966667,1.277133333,-0.008566667,0.015933333,-0.046250000,0.065033333,-0.064316667,0.091933333,-0.000616667,0.001816667,-0.002183333,0.003416667,-0.004650000,0.009750000,-0.005983333,0.014166667,-0.011283333,0.019416667,-0.001266667,0.001950000,0.000066667,0.004133333,122.091300000,123.266133333,60.004083333,60.003550000
2014-06-28 23:40:00,1.031383333,-0.000000000,-1.031383333,1.279616667,-0.008533333,0.016000000,-0.046366667,0.064950000,-0.064266667,0.091700000,-0.000633333,0.001850000,-0.002183333,0.003416667,-0.004666667,0.009766667,-0.006000000,0.014200000,-0.011283333,0.019383333,-0.001266667,0.002000000,0.000050000,0.004150000,122.251283333,123.380766667,60.004516667,60.005333333
2014-06-28 23:39:00,1.025750000,-0.000000000,-1.025750000,1.280416667,-0.008533333,0.016000000,-0.046283333,0.064850000,-0.064466667,0.092100000,-0.000633333,0.001816667,-0.002183333,0.003400000,-0.004666667,0.009750000,-0.005983333,0.014183333,-0.011283333,0.019366667,-0.001266667,0.001966667,0.000066667,0.004133333,122.117266667,123.244633333,60.009650000,60.008183333
2014-06-28 23:38:00,1.030850000,-0.000000000,-1.030850000,1.276683333,-0.008566667,0.015933333,-0.046350000,0.065166667,-0.064266667,0.091916667,-0.000616667,0.001800000,-0.002183333,0.003400000,-0.004650000,0.009733333,-0.005983333,0.014133333,-0.011266667,0.019400000,-0.001250000,0.001933333,0.000050000,0.004100000,121.980583333,123.058433333,60.001566667,60.002766667
2014-06-28 23:37:00,1.023483333,-0.000000000,-1.023483333,1.273150000,-0.008533333,0.015966667,-0.046283333,0.065366667,-0.064300000,0.092333333,-0.000633333,0.001783333,-0.002216667,0.003450000,-0.004633333,0.009700000,-0.005966667,0.014083333,-0.011266667,0.019416667,-0.001250000,0.001900000,0.000066667,0.004100000,121.751033333,122.788000000,59.982466667,59.982283333
2014-06-28 23:36:00,0.998050000,-0.000000000,-0.998050000,1.249916667,-0.008400000,0.015933333,-0.046150000,0.065433333,-0.064483333,0.092733333,-0.000600000,0.001750000,-0.002300000,0.003533333,-0.004550000,0.009683333,-0.006016667,0.014116667,-0.011250000,0.019466667,-0.001300000,0.001900000,0.000050000,0.004066667,121.746733333,122.820850000,59.988833333,59.989883333
2014-06-28 23:35:00,0.857833333,-0.000000000,-0.857833333,1.127266667,-0.007933333,0.015800000,-0.046100000,0.065350000,-0.064516667,0.092500000,-0.000566667,0.001933333,-0.002400000,0.003600000,-0.004250000,0.009633333,-0.006166667,0.014216667,-0.011233333,0.019466667,-0.001483333,0.002216667,0.000033333,0.004200000,121.790600000,123.067216667,59.991483333,59.993833333
2014-06-28 23:34:00,0.884150000,-0.000000000,-0.884150000,1.143850000,-0.007933333,0.015766667,-0.046083333,0.065533333,-0.064183333,0.092350000,-0.000583333,0.001783333,-0.002416667,0.003533333,-0.004233333,0.009566667,-0.006150000,0.014150000,-0.011200000,0.019433333,-0.001483333,0.002000000,0.000033333,0.004100000,121.553550000,122.800133333,59.984250000,59.984766667
2014-06-28 23:33:00,0.895983333,-0.000000000,-0.895983333,1.161616667,-0.007933333,0.015800000,-0.046083333,0.065450000,-0.064116667,0.092133333,-0.000566667,0.001783333,-0.002400000,0.003533333,-0.004250000,0.009583333,-0.006133333,0.014150000,-0.011216667,0.019433333,-0.001483333,0.002000000,0.000033333,0.004066667,121.574616667,122.853766667,59.986116667,59.987483333
2014-06-28 23:32:00,0.912300000,-0.000000000,-0.912300000,1.178150000,-0.007966667,0.015800000,-0.046600000,0.066050000,-0.064350000,0.092350000,-0.000566667,0.001833333,-0.002400000,0.003566667,-0.004250000,0.009600000,-0.006150000,0.014183333,-0.011233333,0.019450000,-0.001483333,0.002100000,0.000050000,0.004150000,121.723766667,122.948450000,59.999233333,59.999783333
2014-06-28 23:31:00,0.957666667,-0.000000000,-0.957666667,1.232433333,-0.007933333,0.015800000,-0.046700000,0.066183333,-0.064216667,0.092216667,-0.000566667,0.001783333,-0.002400000,0.003516667,-0.004250000,0.009583333,-0.006133333,0.014133333,-0.011216667,0.019416667,-0.001483333,0.002000000,0.000033333,0.004083333,121.647616667,122.762766667,59.995166667,59.996150000
2014-06-28 23:30:00,1.049550000,-0.000000000,-1.049550000,1.298066667,-0.008000000,0.015900000,-0.046066667,0.065983333,-0.064616667,0.093583333,-0.000583333,0.001766667,-0.002366667,0.003533333,-0.004250000,0.009583333,-0.006116667,0.014116667,-0.011216667,0.019533333,-0.001466667,0.001966667,0.000033333,0.004066667,121.422783333,122.411316667,59.979866667,59.980816667
2014-06-28 23:29:00,0.512566667,-0.000000000,-0.512566667,0.668516667,-0.007733333,0.015833333,-0.046166667,0.066250000,-0.064433333,0.093466667,-0.000533333,0.001766667,-0.002500000,0.003616667,-0.004150000,0.009533333,-0.006233333,0.014216667,-0.011183333,0.019483333,-0.001533333,0.002050000,0.000033333,0.004050000,121.125483333,122.801333333,59.976416667,59.976866667
2014-06-28 23:28:00,0.509783333,-0.000000000,-0.509783333,0.664166667,-0.007766667,0.015833333,-0.045833333,0.065800000,-0.064566667,0.093550000,-0.000533333,0.001950000,-0.002483333,0.003700000,-0.004150000,0.009583333,-0.006200000,0.014233333,-0.011183333,0.019533333,-0.001516667,0.002266667,0.000033333,0.004200000,120.992500000,122.676683333,60.008400000,60.012350000
2014-06-28 23:27:00,0.509616667,-0.000000000,-0.509616667,0.661550000,-0.007766667,0.015800000,-0.045950000,0.065750000,-0.064016667,0.092600000,-0.000550000,0.001900000,-0.002483333,0.003650000,-0.004166667,0.009550000,-0.006233333,0.014250000,-0.011200000,0.019466667,-0.001533333,0.002183333,0.000050000,0.004166667,121.090716667,122.765866667,60.012366667,60.013050000
2014-06-28 23:26:00,0.509250000,-0.000000000,-0.509250000,0.662850000,-0.007733333,0.015833333,-0.046066667,0.065833333,-0.064083333,0.092583333,-0.000533333,0.001983333,-0.002500000,0.003700000,-0.004150000,0.009616667,-0.006216667,0.014300000,-0.011200000,0.019500000,-0.001516667,0.002316667,0.000033333,0.004233333,121.341683333,123.019516667,60.003350000,60.003800000
2014-06-28 23:25:00,0.503883333,-0.000000000,-0.503883333,0.656883333,-0.007766667,0.015800000,-0.045966667,0.065850000,-0.064266667,0.092983333,-0.000533333,0.001833333,-0.002483333,0.003650000,-0.004166667,0.009566667,-0.006233333,0.014250000,-0.011183333,0.019516667,-0.001533333,0.002133333,0.000050000,0.004116667,121.266850000,122.951183333,59.991816667,59.991400000
2014-06-28 23:24:00,0.504116667,-0.000000000,-0.504116667,0.658716667,-0.007766667,0.015833333,-0.045866667,0.066350000,-0.063966667,0.093183333,-0.000533333,0.001750000,-0.002500000,0.003650000,-0.004133333,0.009516667,-0.006216667,0.014200000,-0.011183333,0.019600000,-0.001516667,0.002016667,0.000033333,0.004050000,120.832550000,122.537133333,59.993950000,59.993550000
2014-06-28 23:23:00,0.503650000,-0.000000000,-0.503650000,0.656916667,-0.007766667,0.015833333,-0.045933333,0.066666667,-0.064516667,0.094350000,-0.000550000,0.001766667,-0.002500000,0.003683333,-0.004133333,0.009516667,-0.006200000,0.014166667,-0.011166667,0.019650000,-0.001516667,0.002000000,0.000033333,0.004050000,120.721383333,122.387083333,59.981283333,59.981716667
2014-06-28 23:22:00,0.506566667,-0.000000000,-0.506566667,0.663833333,-0.007766667,0.015966667,-0.045933333,0.067133333,-0.065016667,0.095550000,-0.000533333,0.001816667,-0.002633333,0.003866667,-0.004116667,0.009533333,-0.006183333,0.014216667,-0.011200000,0.019766667,-0.001533333,0.002100000,0.000050000,0.004083333,120.677550000,122.367200000,59.998016667,59.996016667
2014-06-28 23:21:00,0.504766667,-0.000000000,-0.504766667,0.658950000,-0.007733333,0.016000000,-0.045900000,0.066983333,-0.064300000,0.094516667,-0.000516667,0.001933333,-0.002500000,0.003766667,-0.004116667,0.009583333,-0.006200000,0.014233333,-0.011200000,0.019733333,-0.001516667,0.002233333,0.000033333,0.004200000,120.710400000,122.421300000,59.989433333,59.990033333
2014-06-28 23:20:00,0.511166667,-0.000000000,-0.511166667,0.671350000,-0.007766667,0.015966667,-0.045916667,0.067066667,-0.064216667,0.094366667,-0.000533333,0.001966667,-0.002500000,0.003766667,-0.004133333,0.009600000,-0.006183333,0.014233333,-0.011183333,0.019733333,-0.001516667,0.002250000,0.000033333,0.004200000,120.780433333,122.492266667,59.982433333,59.980733333
2014-06-28 23:19:00,0.513483333,-0.000000000,-0.513483333,0.668916667,-0.007733333,0.015966667,-0.045850000,0.066800000,-0.064066667,0.093833333,-0.000533333,0.001766667,-0.002500000,0.003666667,-0.004133333,0.009550000,-0.006216667,0.014250000,-0.011200000,0.019716667,-0.001516667,0.002016667,0.000033333,0.004050000,121.007250000,122.727733333,59.981000000,59.983316667
2014-06-28 23:18:00,0.516866667,-0.000000000,-0.516866667,0.676300000,-0.007766667,0.016000000,-0.045900000,0.066483333,-0.064283333,0.093800000,-0.000550000,0.001750000,-0.002516667,0.003633333,-0.004150000,0.009583333,-0.006250000,0.014266667,-0.011200000,0.019633333,-0.001533333,0.002016667,0.000050000,0.004050000,121.289333333,122.975516667,59.995233333,59.997050000
2014-06-28 23:17:00,0.514916667,-0.000000000,-0.514916667,0.669033333,-0.007766667,0.015933333,-0.045933333,0.066183333,-0.064100000,0.093083333,-0.000533333,0.001750000,-0.002500000,0.003616667,-0.004166667,0.009583333,-0.006250000,0.014283333,-0.011200000,0.019583333,-0.001533333,0.002016667,0.000033333,0.004050000,121.446683333,123.138250000,59.998716667,59.998566667
2014-06-28 23:16:00,0.517183333,-0.000000000,-0.517183333,0.673866667,-0.007766667,0.015933333,-0.045933333,0.066233333,-0.064450000,0.093683333,-0.000550000,0.001750000,-0.002483333,0.003600000,-0.004150000,0.009583333,-0.006250000,0.014283333,-0.011183333,0.019600000,-0.001533333,0.001983333,0.000033333,0.004050000,121.405950000,123.160116667,60.001883333,60.003700000
2014-06-28 23:15:00,0.515983333,-0.000000000,-0.515983333,0.673566667,-0.007733333,0.015933333,-0.045933333,0.066300000,-0.064016667,0.093100000,-0.000550000,0.001733333,-0.002500000,0.003633333,-0.004150000,0.009583333,-0.006250000,0.014283333,-0.011200000,0.019600000,-0.001533333,0.002000000,0.000050000,0.004050000,121.423500000,123.165600000,60.007666667,60.007083333
2014-06-28 23:14:00,0.517816667,-0.000000000,-0.517816667,0.678933333,-0.007766667,0.016000000,-0.046050000,0.066516667,-0.064350000,0.093783333,-0.000533333,0.001783333,-0.002500000,0.003616667,-0.004166667,0.009583333,-0.006250000,0.014316667,-0.011183333,0.019616667,-0.001550000,0.002050000,0.000033333,0.004066667,121.504200000,123.221216667,60.009050000,60.008933333
2014-06-28 23:13:00,0.516350000,-0.000000000,-0.516350000,0.676950000,-0.007766667,0.015966667,-0.045933333,0.066433333,-0.064333333,0.093783333,-0.000533333,0.001766667,-0.002500000,0.003633333,-0.004150000,0.009600000,-0.006250000,0.014283333,-0.011183333,0.019616667,-0.001533333,0.002033333,0.000050000,0.004066667,121.373900000,123.088550000,59.995116667,59.996300000
2014-06-28 23:12:00,0.515733333,-0.000000000,-0.515733333,0.674216667,-0.007733333,0.015933333,-0.045966667,0.066250000,-0.064133333,0.093266667,-0.000533333,0.001750000,-0.002500000,0.003616667,-0.004150000,0.009566667,-0.006233333,0.014266667,-0.011200000,0.019566667,-0.001533333,0.002000000,0.000033333,0.004050000,121.325433333,123.000100000,59.995616667,59.995166667
2014-06-28 23:11:00,0.516616667,-0.000000000,-0.516616667,0.676066667,-0.007766667,0.015966667,-0.045933333,0.066200000,-0.064150000,0.093316667,-0.000550000,0.001750000,-0.002500000,0.003600000,-0.004150000,0.009566667,-0.006233333,0.014233333,-0.011200000,0.019550000,-0.001533333,0.002016667,0.000033333,0.004050000,121.290816667,122.948966667,59.976633333,59.976800000
2014-06-28 23:10:00,0.514283333,-0.000000000,-0.514283333,0.672800000,-0.007766667,0.015933333,-0.045966667,0.066350000,-0.064200000,0.093483333,-0.000550000,0.001750000,-0.002500000,0.003616667,-0.004150000,0.009583333,-0.006250000,0.014266667,-0.011200000,0.019600000,-0.001533333,0.002000000,0.000050000,0.004033333,121.352383333,123.050750000,59.975583333,59.978400000
2014-06-28 23:09:00,0.516533333,-0.000000000,-0.516533333,0.675500000,-0.007733333,0.015966667,-0.045966667,0.066233333,-0.064633333,0.093950000,-0.000533333,0.001750000,-0.002500000,0.003616667,-0.004150000,0.009583333,-0.006250000,0.014266667,-0.011200000,0.019566667,-0.001533333,0.001983333,0.000033333,0.004066667,121.405633333,123.121733333,59.978733333,59.978533333
2014-06-28 23:08:00,0.516350000,-0.000000000,-0.516350000,0.675800000,-0.007733333,0.015966667,-0.045966667,0.066583333,-0.064200000,0.093616667,-0.000533333,0.001750000,-0.002483333,0.003616667,-0.004150000,0.009566667,-0.006233333,0.014266667,-0.011183333,0.019616667,-0.001533333,0.002016667,0.000033333,0.004033333,121.288433333,123.041466667,59.967500000,59.967966667
2014-06-28 23:07:00,0.516583333,-0.000000000,-0.516583333,0.676583333,-0.007733333,0.015933333,-0.045966667,0.066650000,-0.064350000,0.093933333,-0.000533333,0.001750000,-0.002633333,0.003800000,-0.004133333,0.009566667,-0.006250000,0.014250000,-0.011200000,0.019633333,-0.001533333,0.002000000,0.000050000,0.004050000,121.147300000,122.928633333,59.960750000,59.960233333
2014-06-28 23:06:00,0.516366667,-0.000000000,-0.516366667,0.675433333,-0.007766667,0.015933333,-0.045900000,0.066433333,-0.064550000,0.094066667,-0.000550000,0.001733333,-0.002500000,0.003616667,-0.004133333,0.009566667,-0.006233333,0.014233333,-0.011183333,0.019616667,-0.001533333,0.001966667,0.000033333,0.004033333,121.165533333,122.869283333,59.959966667,59.962133333
2014-06-28 23:05:00,0.524650000,-0.000000000,-0.524650000,0.684150000,-0.007733333,0.015933333,-0.045933333,0.066616667,-0.064783333,0.094516667,-0.000533333,0.001733333,-0.002500000,0.003633333,-0.004133333,0.009550000,-0.006233333,0.014250000,-0.011183333,0.019650000,-0.001533333,0.001966667,0.000033333,0.004033333,121.160566667,122.872066667,59.972900000,59.972033333
2014-06-28 23:04:00,0.479683333,-0.000000000,-0.479683333,0.644166667,-0.007733333,0.015900000,-0.046116667,0.066683333,-0.064766667,0.094066667,-0.000533333,0.001766667,-0.002516667,0.003633333,-0.004150000,0.009600000,-0.006266667,0.014300000,-0.011200000,0.019666667,-0.001550000,0.002033333,0.000050000,0.004066667,121.423383333,123.107333333,59.994383333,59.992066667
2014-06-28 23:03:00,0.378433333,-0.000000000,-0.378433333,0.553033333,-0.007866667,0.015866667,-0.045966667,0.066583333,-0.064716667,0.094066667,-0.000550000,0.001766667,-0.002450000,0.003600000,-0.004183333,0.009566667,-0.006216667,0.014250000,-0.011200000,0.019683333,-0.001500000,0.002000000,0.000033333,0.004050000,121.364366667,122.911633333,59.978200000,59.980133333
2014-06-28 23:02:00,0.291150000,-0.000000000,-0.291150000,0.494900000,-0.008100000,0.015900000,-0.046150000,0.066616667,-0.064466667,0.093783333,-0.000600000,0.001733333,-0.002300000,0.003500000,-0.004316667,0.009583333,-0.006133333,0.014266667,-0.011266667,0.019666667,-0.001400000,0.001900000,0.000016667,0.004050000,121.482100000,122.914966667,59.984550000,59.986800000
2014-06-28 23:01:00,0.290650000,-0.000000000,-0.290650000,0.493833333,-0.008100000,0.015833333,-0.046116667,0.066483333,-0.064033333,0.092933333,-0.000600000,0.001766667,-0.002316667,0.003533333,-0.004333333,0.009583333,-0.006116667,0.014250000,-0.011250000,0.019700000,-0.001383333,0.001966667,0.000016667,0.004066667,121.520750000,122.936033333,59.990533333,59.992650000
2014-06-28 23:00:00,0.291000000,-0.000000000,-0.291000000,0.494950000,-0.008100000,0.015833333,-0.046100000,0.066633333,-0.064583333,0.094000000,-0.000583333,0.001750000,-0.002300000,0.003533333,-0.004300000,0.009566667,-0.006116667,0.014216667,-0.011250000,0.019716667,-0.001383333,0.001900000,-0.000000000,0.004066667,121.421033333,122.824166667,59.975600000,59.974916667
2014-06-28 22:59:00,0.288600000,-0.000000000,-0.288600000,0.487683333,-0.008066667,0.015866667,-0.046100000,0.066800000,-0.064433333,0.093916667,-0.000600000,0.001800000,-0.002316667,0.003566667,-0.004316667,0.009583333,-0.006116667,0.014233333,-0.011266667,0.019766667,-0.001400000,0.001966667,0.000016667,0.004066667,121.370816667,122.806466667,59.983683333,59.982150000
2014-06-28 22:58:00,0.292283333,-0.000000000,-0.292283333,0.493783333,-0.008100000,0.015866667,-0.046083333,0.067050000,-0.064600000,0.094400000,-0.000583333,0.001733333,-0.002316667,0.003550000,-0.004300000,0.009583333,-0.006116667,0.014250000,-0.011266667,0.019833333,-0.001383333,0.001933333,0.000016667,0.004066667,121.299916667,122.713433333,60.020683333,60.017916667
2014-06-28 22:57:00,0.290933333,-0.000000000,-0.290933333,0.492833333,-0.008100000,0.015833333,-0.046166667,0.067066667,-0.063933333,0.093300000,-0.000600000,0.001733333,-0.002300000,0.003533333,-0.004316667,0.009583333,-0.006116667,0.014233333,-0.011266667,0.019816667,-0.001383333,0.001883333,-0.000000000,0.004033333,121.311516667,122.724016667,60.016750000,60.017116667
2014-06-28 22:56:00,0.288133333,-0.000000000,-0.288133333,0.487216667,-0.008066667,0.015833333,-0.046166667,0.066933333,-0.064033333,0.093416667,-0.000600000,0.001733333,-0.002316667,0.003533333,-0.004316667,0.009566667,-0.006116667,0.014250000,-0.011266667,0.019783333,-0.001400000,0.001900000,0.000016667,0.004033333,121.352033333,122.770250000,60.007116667,60.005850000
2014-06-28 22:55:00,0.287900000,-0.000000000,-0.287900000,0.488366667,-0.008100000,0.015900000,-0.046083333,0.067116667,-0.064650000,0.094633333,-0.000583333,0.001733333,-0.002316667,0.003566667,-0.004300000,0.009566667,-0.006100000,0.014233333,-0.011266667,0.019833333,-0.001383333,0.001900000,0.000016667,0.004050000,121.267383333,122.678733333,60.004400000,60.003100000
2014-06-28 22:54:00,0.278266667,-0.000000000,-0.278266667,0.461283333,-0.008100000,0.015900000,-0.046083333,0.067100000,-0.064466667,0.094350000,-0.000583333,0.001800000,-0.002316667,0.003583333,-0.004300000,0.009583333,-0.006116667,0.014250000,-0.011250000,0.019833333,-0.001400000,0.002000000,-0.000000000,0.004100000,121.276150000,122.680933333,60.000750000,60.001050000
2014-06-28 22:53:00,0.273066667,-0.000000000,-0.273066667,0.445900000,-0.008100000,0.015866667,-0.046066667,0.067116667,-0.064766667,0.094866667,-0.000583333,0.001850000,-0.002433333,0.003766667,-0.004283333,0.009583333,-0.006100000,0.014233333,-0.011266667,0.019833333,-0.001383333,0.002050000,0.000016667,0.004116667,121.163566667,122.579833333,59.980400000,59.980116667
2014-06-28 22:52:00,0.273233333,-0.000000000,-0.273233333,0.446133333,-0.008066667,0.015900000,-0.046050000,0.067150000,-0.064766667,0.094833333,-0.000583333,0.001783333,-0.002316667,0.003583333,-0.004300000,0.009583333,-0.006116667,0.014233333,-0.011250000,0.019833333,-0.001383333,0.001983333,0.000016667,0.004083333,121.182800000,122.654900000,59.985783333,59.985150000
