"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-28 21:53:00,-0.000000000,-0.000000000,-0.002766667,0.009683333,-0.003633333,0.006800000,-0.006300000,0.007600000
2014-06-28 21:52:00,-0.000000000,-0.000000000,-0.002750000,0.009683333,-0.003666667,0.006800000,-0.006333333,0.007600000
2014-06-28 21:51:00,-0.000000000,-0.000000000,-0.002716667,0.009716667,-0.003733333,0.006800000,-0.006333333,0.007600000
2014-06-28 21:50:00,-0.000000000,-0.000000000,-0.002683333,0.009683333,-0.003733333,0.006816667,-0.006283333,0.007566667
2014-06-28 21:49:00,-0.000000000,-0.000000000,-0.002700000,0.009666667,-0.003750000,0.006800000,-0.006283333,0.007533333
2014-06-28 21:48:00,-0.000000000,-0.000000000,-0.003050000,0.009816667,-0.003433333,0.006716667,-0.005950000,0.007316667
2014-06-28 21:47:00,-0.000000000,-0.000000000,-0.003400000,0.009900000,-0.003083333,0.006600000,-0.005550000,0.006983333
2014-06-28 21:46:00,-0.000000000,-0.000000000,-0.003383333,0.009900000,-0.003116667,0.006600000,-0.005550000,0.007000000
2014-06-28 21:45:00,-0.000000000,-0.000000000,-0.003450000,0.009850000,-0.003016667,0.006600000,-0.005450000,0.006883333
2014-06-28 21:44:00,-0.000000000,-0.000000000,-0.003400000,0.009866667,-0.003100000,0.006633333,-0.005516667,0.006966667
2014-06-28 21:43:00,-0.000000000,-0.000000000,-0.003466667,0.009933333,-0.003050000,0.006600000,-0.005483333,0.006933333
2014-06-28 21:42:00,-0.000000000,-0.000000000,-0.003416667,0.009900000,-0.003083333,0.006633333,-0.005533333,0.006966667
2014-06-28 21:41:00,-0.000000000,-0.000000000,-0.003450000,0.009883333,-0.003033333,0.006616667,-0.005466667,0.006933333
2014-06-28 21:40:00,-0.000000000,-0.000000000,-0.003433333,0.009816667,-0.003050000,0.006600000,-0.005450000,0.006866667
