"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-03 23:19:00,-0.000000000,-0.000000000,-0.004216667,0.012700000,-0.002983333,0.006266667,-0.006250000,0.007433333
2014-06-03 23:18:00,-0.000000000,-0.000000000,-0.004200000,0.012683333,-0.002983333,0.006266667,-0.006283333,0.007466667
2014-06-03 23:17:00,-0.000000000,-0.000000000,-0.004216667,0.012750000,-0.003000000,0.006233333,-0.006300000,0.007500000
2014-06-03 23:16:00,-0.000000000,-0.000000000,-0.004216667,0.012783333,-0.002983333,0.006200000,-0.006316667,0.007500000
2014-06-03 23:15:00,-0.000000000,-0.000000000,-0.004216667,0.012816667,-0.003000000,0.006200000,-0.006316667,0.007516667
2014-06-03 23:14:00,-0.000000000,-0.000000000,-0.004233333,0.012800000,-0.002983333,0.006216667,-0.006316667,0.007500000
2014-06-03 23:13:00,-0.000000000,-0.000000000,-0.004216667,0.012766667,-0.002983333,0.006216667,-0.006283333,0.007483333
2014-06-03 23:12:00,-0.000000000,-0.000000000,-0.004216667,0.012766667,-0.002983333,0.006233333,-0.006300000,0.007500000
2014-06-03 23:11:00,-0.000000000,-0.000000000,-0.004833333,0.012800000,-0.002400000,0.006133333,-0.005566667,0.006883333
2014-06-03 23:10:00,-0.000000000,-0.000000000,-0.005850000,0.012783333,-0.001466667,0.006033333,-0.004350000,0.005866667
2014-06-03 23:09:00,-0.000000000,-0.000000000,-0.005866667,0.012800000,-0.001466667,0.006050000,-0.004350000,0.005866667
2014-06-03 23:08:00,-0.000000000,-0.000000000,-0.005950000,0.012816667,-0.001383333,0.006033333,-0.004283333,0.005783333
2014-06-03 23:07:00,-0.000000000,-0.000000000,-0.005933333,0.012733333,-0.001383333,0.006000000,-0.004283333,0.005800000
2014-06-03 23:06:00,-0.000000000,-0.000000000,-0.005950000,0.012733333,-0.001366667,0.006000000,-0.004283333,0.005766667
2014-06-03 23:05:00,-0.000000000,-0.000000000,-0.005983333,0.012733333,-0.001333333,0.006016667,-0.004200000,0.005700000
2014-06-03 23:04:00,-0.000000000,-0.000000000,-0.005950000,0.012733333,-0.001366667,0.006016667,-0.004250000,0.005750000
2014-06-03 23:03:00,-0.000000000,-0.000000000,-0.005933333,0.012750000,-0.001416667,0.006033333,-0.004283333,0.005783333
2014-06-03 23:02:00,-0.000000000,-0.000000000,-0.005933333,0.012783333,-0.001383333,0.006050000,-0.004300000,0.005800000
2014-06-03 23:01:00,-0.000000000,-0.000000000,-0.005900000,0.012833333,-0.001433333,0.006050000,-0.004383333,0.005866667
2014-06-03 23:00:00,-0.000000000,-0.000000000,-0.005783333,0.012816667,-0.001516667,0.006033333,-0.004500000,0.005950000
2014-06-03 22:59:00,-0.000000000,-0.000000000,-0.005100000,0.012916667,-0.002083333,0.006000000,-0.005316667,0.006733333
2014-06-03 22:58:00,-0.000000000,-0.000000000,-0.005100000,0.012916667,-0.002083333,0.006016667,-0.005300000,0.006716667
2014-06-03 22:57:00,-0.000000000,-0.000000000,-0.005100000,0.012916667,-0.002066667,0.006016667,-0.005283333,0.006683333
2014-06-03 22:56:00,-0.000000000,-0.000000000,-0.005100000,0.012916667,-0.002066667,0.006000000,-0.005300000,0.006716667
2014-06-03 22:55:00,-0.000000000,-0.000000000,-0.005116667,0.012916667,-0.002066667,0.006000000,-0.005266667,0.006700000
2014-06-03 22:54:00,-0.000000000,-0.000000000,-0.005166667,0.012900000,-0.002016667,0.006000000,-0.005216667,0.006616667
2014-06-03 22:53:00,-0.000000000,-0.000000000,-0.005166667,0.012916667,-0.002000000,0.005983333,-0.005216667,0.006633333
2014-06-03 22:52:00,-0.000000000,-0.000000000,-0.005250000,0.012933333,-0.001933333,0.005983333,-0.005133333,0.006583333
2014-06-03 22:51:00,-0.000000000,-0.000000000,-0.005316667,0.012966667,-0.001850000,0.005966667,-0.005016667,0.006466667
2014-06-03 22:50:00,-0.000000000,-0.000000000,-0.005166667,0.012933333,-0.002000000,0.006000000,-0.005200000,0.006600000
2014-06-03 22:49:00,-0.000000000,-0.000000000,-0.004300000,0.012683333,-0.002866667,0.006200000,-0.006200000,0.007400000
2014-06-03 22:48:00,-0.000000000,-0.000000000,-0.004283333,0.012650000,-0.002866667,0.006216667,-0.006200000,0.007366667
2014-06-03 22:47:00,-0.000000000,-0.000000000,-0.004283333,0.012650000,-0.002866667,0.006216667,-0.006183333,0.007383333
2014-06-03 22:46:00,-0.000000000,-0.000000000,-0.004316667,0.012650000,-0.002850000,0.006200000,-0.006200000,0.007366667
2014-06-03 22:45:00,-0.000000000,-0.000000000,-0.004300000,0.012666667,-0.002866667,0.006216667,-0.006200000,0.007400000
2014-06-03 22:44:00,-0.000000000,-0.000000000,-0.004316667,0.012633333,-0.002850000,0.006216667,-0.006183333,0.007383333
2014-06-03 22:43:00,-0.000000000,-0.000000000,-0.004300000,0.012666667,-0.002866667,0.006216667,-0.006200000,0.007366667
2014-06-03 22:42:00,-0.000000000,-0.000000000,-0.004300000,0.012666667,-0.002866667,0.006216667,-0.006216667,0.007400000
2014-06-03 22:41:00,-0.000000000,-0.000000000,-0.005000000,0.012516667,-0.002316667,0.006150000,-0.005366667,0.006600000
2014-06-03 22:40:00,-0.000000000,-0.000000000,-0.005166667,0.012516667,-0.002183333,0.006100000,-0.005200000,0.006383333
2014-06-03 22:39:00,-0.000000000,-0.000000000,-0.005150000,0.012483333,-0.002183333,0.006083333,-0.005183333,0.006416667
2014-06-03 22:38:00,-0.000000000,-0.000000000,-0.005150000,0.012450000,-0.002183333,0.006116667,-0.005183333,0.006400000
2014-06-03 22:37:00,-0.000000000,-0.000000000,-0.005133333,0.012416667,-0.002166667,0.006133333,-0.005200000,0.006400000
2014-06-03 22:36:00,-0.000000000,-0.000000000,-0.005133333,0.012416667,-0.002183333,0.006100000,-0.005200000,0.006416667
2014-06-03 22:35:00,-0.000000000,-0.000000000,-0.005216667,0.012350000,-0.002100000,0.006083333,-0.005116667,0.006316667
2014-06-03 22:34:00,-0.000000000,-0.000000000,-0.005100000,0.012400000,-0.002200000,0.006116667,-0.005216667,0.006416667
2014-06-03 22:33:00,-0.000000000,-0.000000000,-0.005066667,0.012366667,-0.002233333,0.006133333,-0.005233333,0.006450000
2014-06-03 22:32:00,-0.000000000,-0.000000000,-0.005083333,0.012366667,-0.002200000,0.006100000,-0.005250000,0.006433333
2014-06-03 22:31:00,-0.000000000,-0.000000000,-0.005083333,0.012333333,-0.002200000,0.006100000,-0.005233333,0.006400000
2014-06-03 22:30:00,-0.000000000,-0.000000000,-0.004450000,0.012516667,-0.002750000,0.006233333,-0.005966667,0.007150000
2014-06-03 22:29:00,-0.000000000,-0.000000000,-0.004366667,0.012466667,-0.002766667,0.006166667,-0.006066667,0.007233333
2014-06-03 22:28:00,-0.000000000,-0.000000000,-0.004466667,0.012383333,-0.002633333,0.006150000,-0.006016667,0.007150000
2014-06-03 22:27:00,-0.000000000,-0.000000000,-0.004366667,0.012616667,-0.002766667,0.006233333,-0.006183333,0.007366667
2014-06-03 22:26:00,-0.000000000,-0.000000000,-0.003866667,0.012783333,-0.003200000,0.006416667,-0.006800000,0.008000000
2014-06-03 22:25:00,-0.000000000,-0.000000000,-0.003500000,0.012716667,-0.003466667,0.006483333,-0.007266667,0.008433333
2014-06-03 22:24:00,-0.000000000,-0.000000000,-0.004250000,0.012900000,-0.002916667,0.006283333,-0.006283333,0.007533333
2014-06-03 22:23:00,-0.000000000,-0.000000000,-0.004250000,0.012866667,-0.002933333,0.006266667,-0.006266667,0.007500000
2014-06-03 22:22:00,-0.000000000,-0.000000000,-0.004233333,0.012883333,-0.002933333,0.006283333,-0.006283333,0.007533333
