@relation A-6-train-weka.filters.unsupervised.attribute.Remove-R5

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster3,cluster4,cluster5,cluster6,cluster7,cluster9,cluster11,cluster12,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0.32635,4,1,1050,cluster15
0.32635,4,1,1050,cluster15
0.32635,4,1,1050,cluster15
0.32635,4,1,1050,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.69085,4,1,1040,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.577751,4,1,1030,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
0.57485,4,1,1020,cluster15
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
2.05655,4,1,14220,cluster5
0.740467,4,1,23230,cluster6
1.99387,3,1,11510,cluster6
0,3,1,20520,cluster6
0.583233,0,0,16500,cluster6
0.445768,6,0,17590,cluster6
1.93393,1,1,11550,cluster6
0.593184,0,0,16490,cluster6
0,2,1,2510,cluster11
0,2,1,2510,cluster11
0,2,1,2510,cluster11
0,2,1,2510,cluster11
0,2,1,2510,cluster11
0.133533,3,1,6000,cluster11
