0,235900,' 2014-06-14 23:59:00',0.905417,1.19775,0.014967,0.068017,0.0878,0.001633,0.00335,0.00925,0.013917,0.018783,0.001717,0.004,0.069433,0.014667,0.013233,0.00935,0.032083,0.004,0.008067,0.083083,0.011133,0.12045,0.04565,0.618517,0.006,0.010133,0.006267
0,235800,' 2014-06-14 23:58:00',0.897833,1.195333,0.015033,0.068183,0.087783,0.00165,0.003333,0.009267,0.013933,0.0188,0.001733,0.003983,0.069417,0.01465,0.01325,0.009283,0.03205,0.004,0.008083,0.083067,0.01115,0.120717,0.0456,0.619233,0.006,0.010117,0.0063
0,235700,' 2014-06-14 23:57:00',0.922483,1.226267,0.0151,0.068633,0.0883,0.001633,0.00325,0.009267,0.013933,0.018867,0.001717,0.003983,0.069317,0.01465,0.013233,0.00935,0.032,0.003983,0.0081,0.082983,0.011183,0.120983,0.045583,0.650317,0.005967,0.010117,0.006233
0,235600,' 2014-06-14 23:56:00',0.9167,1.21955,0.015033,0.0686,0.08795,0.001633,0.003233,0.00925,0.0139,0.018867,0.001717,0.003983,0.069217,0.014633,0.013233,0.009267,0.031967,0.003967,0.008083,0.08285,0.011183,0.121133,0.045517,0.645167,0.006,0.010117,0.006233
0,235500,' 2014-06-14 23:55:00',0.920483,1.222217,0.015033,0.068467,0.088367,0.00165,0.00325,0.009267,0.013917,0.018867,0.001717,0.004,0.0693,0.014633,0.013217,0.009283,0.031967,0.003983,0.008083,0.0829,0.011167,0.121583,0.045533,0.647867,0.005983,0.010117,0.006217
0,235400,' 2014-06-14 23:54:00',0.927067,1.225517,0.0152,0.068467,0.088517,0.001633,0.003233,0.00925,0.013883,0.01885,0.001717,0.003967,0.069183,0.0146,0.01325,0.009333,0.0319,0.003967,0.00805,0.082667,0.01115,0.121633,0.045417,0.642067,0.005983,0.0101,0.0062
0,235300,' 2014-06-14 23:53:00',0.985217,1.288517,0.0152,0.0683,0.088817,0.001633,0.00325,0.00925,0.01385,0.018817,0.0017,0.003983,0.069167,0.014583,0.013267,0.009333,0.031867,0.003967,0.008033,0.0825,0.011133,0.121317,0.0454,0.700117,0.005917,0.010117,0.00605
0,235200,' 2014-06-14 23:52:00',1.04265,1.3175,0.0151,0.068367,0.08895,0.001633,0.003233,0.009267,0.01385,0.018817,0.0017,0.003983,0.072133,0.014583,0.013267,0.009367,0.031833,0.003933,0.008,0.082333,0.011133,0.121217,0.045383,0.706117,0.005883,0.01015,0.005917
0,235100,' 2014-06-14 23:51:00',0.44655,0.622683,0.015033,0.068233,0.089117,0.001633,0.003283,0.00925,0.013967,0.018767,0.00175,0.003967,0.03725,0.014517,0.013317,0.008567,0.031733,0.004067,0.0082,0.083117,0.011033,0.122267,0.044867,0.096717,0.006317,0.0098,0.007117
0,235000,' 2014-06-14 23:50:00',0.449217,0.624333,0.015,0.067917,0.089033,0.001633,0.0033,0.009217,0.013983,0.01875,0.001767,0.003983,0.037667,0.014567,0.013317,0.0086,0.031833,0.004067,0.008183,0.083367,0.011033,0.122517,0.045017,0.0917,0.006317,0.009833,0.007133
0,234900,' 2014-06-14 23:49:00',0.447417,0.624383,0.015,0.067917,0.088917,0.001633,0.003317,0.00925,0.014,0.018767,0.00175,0.003967,0.0376,0.01455,0.0133,0.008567,0.031833,0.004067,0.008217,0.083317,0.01105,0.1225,0.045017,0.0998,0.006317,0.009833,0.007133
0,234800,' 2014-06-14 23:48:00',0.44905,0.624683,0.014933,0.067833,0.088783,0.001633,0.0033,0.00925,0.014,0.018733,0.001767,0.003983,0.037867,0.0146,0.0133,0.0086,0.031917,0.00405,0.0082,0.08345,0.011067,0.122633,0.045133,0.086217,0.006333,0.009867,0.00715
0,234700,' 2014-06-14 23:47:00',0.539767,0.662067,0.014967,0.06755,0.088217,0.001633,0.0033,0.009217,0.014,0.0187,0.001767,0.003983,0.038233,0.0146,0.0133,0.17775,0.031917,0.00415,0.0084,0.083683,0.01105,0.122833,0.045133,0.079117,0.006333,0.009817,0.007183
0,234600,' 2014-06-14 23:46:00',0.555683,0.671917,0.014967,0.067717,0.0893,0.00165,0.003317,0.009233,0.014,0.018717,0.001767,0.003983,0.038,0.014567,0.013317,0.198,0.031833,0.004133,0.008383,0.083567,0.01105,0.122733,0.045033,0.071333,0.006333,0.0098,0.00715
0,234500,' 2014-06-14 23:45:00',0.565533,0.694183,0.014933,0.067883,0.089083,0.001617,0.0033,0.009233,0.014017,0.018733,0.001767,0.003983,0.0382,0.014583,0.013317,0.19955,0.031867,0.004133,0.008383,0.083667,0.011067,0.12285,0.045083,0.118633,0.00635,0.009817,0.00715
0,234400,' 2014-06-14 23:44:00',0.560817,0.682883,0.014833,0.067867,0.08875,0.001633,0.0035,0.009217,0.014017,0.01875,0.001767,0.003983,0.038267,0.014567,0.013283,0.201717,0.03185,0.00415,0.0084,0.083683,0.01105,0.12285,0.045083,0.099833,0.006367,0.0098,0.007183
0,234300,' 2014-06-14 23:43:00',0.6292,0.757117,0.014833,0.067883,0.08835,0.00165,0.0034,0.009233,0.014,0.018767,0.001817,0.003983,0.0386,0.092683,0.013267,0.201017,0.031817,0.004133,0.0084,0.08365,0.011033,0.122983,0.045017,0.102317,0.006367,0.0098,0.007183
0,234200,' 2014-06-14 23:42:00',0.66325,0.793233,0.0149,0.068017,0.088633,0.001633,0.0034,0.00925,0.014,0.018767,0.00185,0.003967,0.038767,0.1293,0.013283,0.20075,0.031767,0.00415,0.008383,0.083617,0.011033,0.1228,0.044933,0.087383,0.006383,0.009783,0.007183
0,234100,' 2014-06-14 23:41:00',0.661217,0.79175,0.014933,0.068233,0.089233,0.00165,0.0034,0.009233,0.014,0.018767,0.00185,0.003983,0.038667,0.12925,0.0133,0.199983,0.031733,0.004133,0.008367,0.083533,0.011033,0.122717,0.0449,0.096667,0.006367,0.009783,0.007183
