refinedUse,' dow',' dType',' Time',' Cluster'
2.02042,2,1,8050,cluster4
2.02042,2,1,8050,cluster4
2.02042,2,1,8050,cluster4
2.02042,2,1,8050,cluster4
2.02042,2,1,8050,cluster4
2.02042,2,1,8050,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.6315,2,1,8440,cluster4
1.62932,2,1,7480,cluster4
1.62932,2,1,7480,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.62553,2,1,8430,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.62297,2,1,7470,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.66777,2,1,8040,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.63247,2,1,8420,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.60995,2,1,7460,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.64232,2,1,8410,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
1.73063,2,1,7450,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.15757,2,1,8540,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
2.03968,2,1,7440,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.6277,2,1,8220,cluster4
1.6277,2,1,8220,cluster4
1.6277,2,1,8220,cluster4
1.6277,2,1,8220,cluster4
1.6277,2,1,8220,cluster4
1.6277,2,1,8220,cluster4
1.6277,2,1,8220,cluster4
1.6277,2,1,8220,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
2.05012,2,1,7430,cluster4
1.78867,2,1,7510,cluster4
1.78867,2,1,7510,cluster4
1.78867,2,1,7510,cluster4
1.78867,2,1,7510,cluster4
1.78867,2,1,7510,cluster4
1.78867,2,1,7510,cluster4
1.78867,2,1,7510,cluster4
1.78867,2,1,7510,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
2.12085,3,1,5390,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.84033,3,1,9300,cluster4
1.83948,3,1,9290,cluster4
1.83948,3,1,9290,cluster4
1.83948,3,1,9290,cluster4
1.83948,3,1,9290,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.69277,3,1,9460,cluster4
1.69277,3,1,9460,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.67402,3,1,9500,cluster4
1.68738,3,1,9490,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68148,3,1,9450,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.68912,3,1,9440,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.88932,3,1,9560,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.67728,3,1,9430,cluster4
1.75688,3,1,9420,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.93233,3,1,9550,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.75688,3,1,9420,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.80325,3,1,9410,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.9362,3,1,9540,cluster4
1.96547,1,1,7470,cluster4
1.9362,3,1,9540,cluster4
1.96547,1,1,7470,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.96547,1,1,7470,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.93273,3,1,9530,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.96547,1,1,7470,cluster4
1.93273,3,1,9530,cluster4
1.93273,3,1,9530,cluster4
1.93273,3,1,9530,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.613,3,1,10090,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.83478,3,1,9360,cluster4
1.89085,3,1,9520,cluster4
1.89085,3,1,9520,cluster4
1.89085,3,1,9520,cluster4
1.89085,3,1,9520,cluster4
1.89085,3,1,9520,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.61075,3,1,10080,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.81645,3,1,9350,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.60687,3,1,10070,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.8246,3,1,9340,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
2.06857,2,1,7380,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.6337,2,1,8100,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
1.6337,2,1,8100,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.82547,3,1,9330,cluster4
1.82547,3,1,9330,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
2.04313,2,1,7370,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.63833,2,1,8090,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81258,3,1,9320,cluster4
1.81293,3,1,9310,cluster4
1.81293,3,1,9310,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.63833,2,1,8090,cluster4
1.99955,2,1,7360,cluster4
1.63833,2,1,8090,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.99955,2,1,7360,cluster4
1.8395,2,1,8480,cluster4
1.8395,2,1,8480,cluster4
1.8395,2,1,8480,cluster4
1.8395,2,1,8480,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0518,2,1,8470,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
2.0421,2,1,8460,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.68947,2,1,8030,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.9567,2,1,8450,cluster4
1.9567,2,1,8450,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.72482,2,1,8580,cluster4
1.72482,2,1,8580,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.72482,2,1,8580,cluster4
1.9567,2,1,8450,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.61335,2,1,8310,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
1.75193,2,1,8570,cluster4
2.02998,2,1,8160,cluster4
2.02998,2,1,8160,cluster4
2.02998,2,1,8160,cluster4
2.02998,2,1,8160,cluster4
