refinedUse,' dow',' dType',' Time',' Cluster'
0.548117,5,0,570,cluster7
0.548117,5,0,570,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.466982,6,0,1050,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.668399,5,0,420,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.768117,5,0,560,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.79975,6,0,400,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.734383,6,0,500,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.7459,6,0,430,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.618733,6,0,390,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.734383,6,0,500,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.539416,6,0,490,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.7465,5,0,520,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.553483,6,0,420,cluster7
0.569717,6,0,480,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.664734,5,0,510,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.569717,6,0,480,cluster7
0.597851,6,0,370,cluster7
0.597851,6,0,370,cluster7
0.597851,6,0,370,cluster7
0.597851,6,0,370,cluster7
0.597851,6,0,370,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.711533,6,0,470,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.598884,5,0,500,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.702683,6,0,570,cluster7
0.702683,6,0,570,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.505982,5,0,400,cluster7
0.705367,6,0,1080,cluster7
0.705367,6,0,1080,cluster7
0.495586,6,0,8510,cluster7
0.495586,6,0,8510,cluster7
2.16048,5,0,300,cluster7
0.495586,6,0,8510,cluster7
2.16048,5,0,300,cluster7
2.16048,5,0,300,cluster7
2.16048,5,0,300,cluster7
0.478937,6,0,8500,cluster7
0.478937,6,0,8500,cluster7
0.478937,6,0,8500,cluster7
0.478937,6,0,8500,cluster7
0.478937,6,0,8500,cluster7
0.690033,6,0,550,cluster7
0.690033,6,0,550,cluster7
0.690033,6,0,550,cluster7
0.690033,6,0,550,cluster7
0.6059,5,0,480,cluster7
0.584584,6,0,1070,cluster7
0.584584,6,0,1070,cluster7
0.584584,6,0,1070,cluster7
0.584584,6,0,1070,cluster7
2.16048,5,0,300,cluster7
2.16048,5,0,300,cluster7
2.16048,5,0,300,cluster7
2.16048,5,0,300,cluster7
2.16048,5,0,300,cluster7
0.478937,6,0,8500,cluster7
2.16048,5,0,300,cluster7
0.478937,6,0,8500,cluster7
2.16048,5,0,300,cluster7
0.478937,6,0,8500,cluster7
2.16048,5,0,300,cluster7
0.478937,6,0,8500,cluster7
2.16048,5,0,300,cluster7
0.478937,6,0,8500,cluster7
2.16048,5,0,300,cluster7
0.478937,6,0,8500,cluster7
