@relation 1train-weka.filters.unsupervised.attribute.Remove-R6-7-weka.filters.unsupervised.attribute.Remove-R3

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster8,cluster13,cluster7,cluster11,cluster6,cluster4,cluster1,cluster19,cluster10,cluster0,cluster16,cluster2,cluster3,cluster5,cluster15,cluster17,cluster18,cluster9,cluster14,cluster12}

@data
1.44168,3,1,1170,cluster5
0.288671,1,1,40,cluster15
0.288671,1,1,40,cluster15
1.44168,3,1,1170,cluster5
1.44168,3,1,1170,cluster5
0.536913,3,1,13520,cluster10
1.44168,3,1,1170,cluster5
1.44168,3,1,1170,cluster5
1.44168,3,1,1170,cluster5
1.70263,6,0,10340,cluster0
0.487353,4,1,13500,cluster6
0.487353,4,1,13500,cluster6
0.619979,3,1,13370,cluster10
0.487353,4,1,13500,cluster6
0.619979,3,1,13370,cluster10
2.38488,1,1,9240,cluster1
1.33593,1,1,17200,cluster17
0.550534,5,1,14460,cluster1
2.38488,1,1,9240,cluster1
1.33593,1,1,17200,cluster17
0.550534,5,1,14460,cluster1
0.057537,6,0,11530,cluster0
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
0.057537,6,0,11530,cluster0
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
0.114217,1,1,18270,cluster8
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
0.508656,4,1,320,cluster7
1.33593,1,1,17200,cluster17
0.508656,4,1,320,cluster7
1.33593,1,1,17200,cluster17
0.508656,4,1,320,cluster7
1.00052,3,1,350,cluster7
0.508656,4,1,320,cluster7
1.00052,3,1,350,cluster7
0.508656,4,1,320,cluster7
0.435252,4,1,21330,cluster1
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
0.508656,4,1,320,cluster7
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
0.508656,4,1,320,cluster7
1.97677,2,1,9380,cluster4
1.34117,4,1,490,cluster2
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
0.2414,1,1,5470,cluster2
1.97677,2,1,9380,cluster4
1.34117,4,1,490,cluster2
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
1.97677,2,1,9380,cluster4
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
0.2414,1,1,5470,cluster2
1.97677,2,1,9380,cluster4
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
1.97677,2,1,9380,cluster4
0,4,1,18580,cluster13
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
1.97677,2,1,9380,cluster4
0.197834,5,0,6420,cluster1
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
0.95645,5,0,12070,cluster9
1.59592,4,1,2250,cluster19
0.077801,6,0,20070,cluster8
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.028746,1,1,5090,cluster8
0,4,1,18570,cluster13
2.21187,0,0,10090,cluster1
0.5573,1,1,460,cluster2
0.5573,1,1,460,cluster2
1.34448,1,1,15380,cluster1
0.5573,1,1,460,cluster2
1.34448,1,1,15380,cluster1
0,0,1,12000,cluster11
0.5573,1,1,460,cluster2
1.16018,2,1,15590,cluster8
0,0,1,12000,cluster11
0.5573,1,1,460,cluster2
1.34477,1,1,400,cluster2
1.34705,1,1,410,cluster2
0.5573,1,1,460,cluster2
1.34477,1,1,400,cluster2
1.34705,1,1,410,cluster2
0.28419,6,0,16240,cluster6
1.34477,1,1,400,cluster2
1.34705,1,1,410,cluster2
0.28419,6,0,16240,cluster6
1.34477,1,1,400,cluster2
1.34705,1,1,410,cluster2
0.28419,6,0,16240,cluster6
1.34477,1,1,400,cluster2
1.34705,1,1,410,cluster2
2.38718,2,1,16020,cluster6
2.38718,2,1,16020,cluster6
0.067622,6,0,11520,cluster0
0.013132,4,1,16060,cluster11
0.163133,3,1,1170,cluster0
0.013132,4,1,16060,cluster11
0.094834,6,0,9580,cluster8
1.0678,4,1,1090,cluster15
0.556166,5,1,1340,cluster7
0.2578,6,0,19000,cluster17
1.0678,4,1,1090,cluster15
0.556166,5,1,1340,cluster7
0.2578,6,0,19000,cluster17
1.91718,2,1,10060,cluster4
1.0678,4,1,1090,cluster15
0.556166,5,1,1340,cluster7
0.2578,6,0,19000,cluster17
1.91718,2,1,10060,cluster4
1.0678,4,1,1090,cluster15
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
1.91718,2,1,10060,cluster4
1.0678,4,1,1090,cluster15
0.354733,4,1,10370,cluster15
1.91718,2,1,10060,cluster4
1.0678,4,1,1090,cluster15
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
1.91718,2,1,10060,cluster4
1.0678,4,1,1090,cluster15
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
1.91718,2,1,10060,cluster4
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
0.8463,5,1,11320,cluster16
1.91718,2,1,10060,cluster4
0.354733,4,1,10370,cluster15
0.8463,5,1,11320,cluster16
1.91718,2,1,10060,cluster4
0.354733,4,1,10370,cluster15
0.8463,5,1,11320,cluster16
1.77566,2,1,8430,cluster8
0.8463,5,1,11320,cluster16
0.536913,3,1,13520,cluster10
0.074483,5,1,22310,cluster10
0.8463,5,1,11320,cluster16
0.536913,3,1,13520,cluster10
0.8463,5,1,11320,cluster16
1.18703,1,1,5370,cluster0
0.8463,5,1,11320,cluster16
1.44168,3,1,1170,cluster5
0.534767,2,1,16250,cluster8
0.8463,5,1,11320,cluster16
1.44168,3,1,1170,cluster5
0.5364,2,1,16240,cluster8
1.18703,1,1,5370,cluster0
0.8463,5,1,11320,cluster16
1.44168,3,1,1170,cluster5
0.644867,5,1,15010,cluster1
0.8463,5,1,11320,cluster16
1.44168,3,1,1170,cluster5
0.644867,5,1,15010,cluster1
1.44168,3,1,1170,cluster5
0,2,1,1110,cluster0
1.44168,3,1,1170,cluster5
0.605883,2,1,16220,cluster8
0.143103,2,1,1100,cluster0
0.204251,2,1,20340,cluster8
0,4,1,10550,cluster11
0.143103,2,1,1100,cluster0
0.416283,4,1,14220,cluster1
0.143103,2,1,1100,cluster0
0.416283,4,1,14220,cluster1
0.948667,2,1,16210,cluster8
0.387666,3,1,19430,cluster8
1.89833,6,0,10330,cluster0
1.89833,6,0,10330,cluster0
0.337583,1,1,23480,cluster15
1.89833,6,0,10330,cluster0
0.337583,1,1,23480,cluster15
0.440184,6,0,14590,cluster6
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
0.440184,6,0,14590,cluster6
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
1.65718,4,1,3070,cluster5
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
1.65718,4,1,3070,cluster5
1.33593,1,1,17200,cluster17
0.337583,1,1,23480,cluster15
0.0663,5,1,18260,cluster10
1.36368,1,1,17100,cluster17
0.646516,3,1,13360,cluster10
0.161149,1,1,18260,cluster8
0.0663,5,1,18260,cluster10
1.36368,1,1,17100,cluster17
0.646516,3,1,13360,cluster10
0.0663,5,1,18260,cluster10
1.36368,1,1,17100,cluster17
0.646516,3,1,13360,cluster10
0.4791,1,1,20170,cluster8
1.36368,1,1,17100,cluster17
0,5,1,22120,cluster10
0.2414,1,1,5470,cluster2
1.36368,1,1,17100,cluster17
0.2414,1,1,5470,cluster2
0.32425,5,0,6300,cluster1
1.36368,1,1,17100,cluster17
0.2414,1,1,5470,cluster2
1.97677,2,1,9380,cluster4
1.1822,0,0,5200,cluster8
1.97677,2,1,9380,cluster4
1.25243,2,1,9220,cluster8
1.82672,3,1,6360,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0,2,1,20430,cluster1
1.82672,3,1,6360,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0,2,1,20430,cluster1
1.82672,3,1,6360,cluster5
0,4,1,18570,cluster13
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.24695,1,1,5460,cluster2
1.82672,3,1,6360,cluster5
0,4,1,18570,cluster13
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.24695,1,1,5460,cluster2
1.82672,3,1,6360,cluster5
0.064867,6,0,20060,cluster8
2.10967,3,1,6320,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.24695,1,1,5460,cluster2
1.82672,3,1,6360,cluster5
0,4,1,18560,cluster13
2.10967,3,1,6320,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
1.82672,3,1,6360,cluster5
2.10967,3,1,6320,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
1.82672,3,1,6360,cluster5
0,4,1,18560,cluster13
2.10967,3,1,6320,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.072267,6,0,20050,cluster8
2.10967,3,1,6320,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.085633,1,1,5070,cluster8
2.10967,3,1,6320,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
2.10967,3,1,6320,cluster5
0.408435,1,1,16070,cluster1
2.10967,3,1,6320,cluster5
2.10967,3,1,6320,cluster5
2.10967,3,1,6320,cluster5
0.535717,3,1,9490,cluster13
0.535717,3,1,9490,cluster13
1.8605,3,1,6550,cluster4
0.535717,3,1,9490,cluster13
1.8605,3,1,6550,cluster4
0,6,0,2150,cluster11
1.8605,3,1,6550,cluster4
2.38718,2,1,16020,cluster6
0,6,0,2150,cluster11
1.8605,3,1,6550,cluster4
0.54405,3,1,9440,cluster13
0.7118,5,1,11180,cluster1
1.8605,3,1,6550,cluster4
0.54405,3,1,9440,cluster13
0.7118,5,1,11180,cluster1
1.8605,3,1,6550,cluster4
0.54405,3,1,9440,cluster13
2.18283,0,0,10080,cluster1
1.8605,3,1,6550,cluster4
2.18283,0,0,10080,cluster1
1.8605,3,1,6550,cluster4
0.28361,6,0,16230,cluster6
0,6,0,16470,cluster11
0.930901,6,0,1510,cluster7
0.930901,6,0,1510,cluster7
0.930901,6,0,1510,cluster7
0.930901,6,0,1510,cluster7
1.0678,4,1,1090,cluster15
1.0678,4,1,1090,cluster15
0.2578,6,0,19000,cluster17
1.0678,4,1,1090,cluster15
0.2578,6,0,19000,cluster17
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
1.0678,4,1,1090,cluster15
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
0.074483,5,1,22310,cluster10
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
0.074483,5,1,22310,cluster10
0.446733,6,0,14580,cluster6
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
1.57,2,1,8420,cluster8
0.446733,6,0,14580,cluster6
0.354733,4,1,10370,cluster15
0.2578,6,0,19000,cluster17
1.46917,2,1,8410,cluster8
1.75498,6,0,10310,cluster0
0,0,0,19390,cluster13
0.2578,6,0,19000,cluster17
0.6628,4,1,4400,cluster13
1.75498,6,0,10310,cluster0
0.2578,6,0,19000,cluster17
0.6628,4,1,4400,cluster13
0.2578,6,0,19000,cluster17
0.8463,5,1,11320,cluster16
0.6628,4,1,4400,cluster13
0.490416,5,1,1330,cluster7
0.8463,5,1,11320,cluster16
1.45043,2,1,8400,cluster8
0.490416,5,1,1330,cluster7
0.8463,5,1,11320,cluster16
0.683033,4,1,4390,cluster14
0.8463,5,1,11320,cluster16
0.683033,4,1,4390,cluster14
0.8463,5,1,11320,cluster16
1.19013,1,1,5360,cluster0
0.8463,5,1,11320,cluster16
0.8463,5,1,11320,cluster16
0.452816,4,1,19580,cluster8
0.258811,2,1,1090,cluster0
0.188383,0,0,21430,cluster8
0.8463,5,1,11320,cluster16
0,2,1,10200,cluster11
0.2045,2,1,20330,cluster8
0.8463,5,1,11320,cluster16
0,2,1,10200,cluster11
0.258811,2,1,1090,cluster0
0.693284,1,1,5350,cluster0
0.8463,5,1,11320,cluster16
1.26608,5,0,1510,cluster0
0.693284,1,1,5350,cluster0
1.26608,5,0,1510,cluster0
0.25328,2,1,1080,cluster0
0.693284,1,1,5350,cluster0
1.26608,5,0,1510,cluster0
0.25328,2,1,1080,cluster0
0.178183,0,0,21420,cluster8
1.11672,0,0,5070,cluster8
0.206483,2,1,20320,cluster8
1.63227,0,0,410,cluster6
1.06413,1,1,20030,cluster8
1.63227,0,0,410,cluster6
1.17048,5,0,6160,cluster16
0,4,1,10540,cluster11
1.17048,5,0,6160,cluster16
0.809784,2,1,16110,cluster1
0,5,1,22120,cluster10
1.84673,6,0,10320,cluster0
0,5,1,22120,cluster10
1.84673,6,0,10320,cluster0
1.36368,1,1,17100,cluster17
0.300734,6,0,5430,cluster8
1.36368,1,1,17100,cluster17
1.70426,2,1,8230,cluster8
0.223634,5,0,1030,cluster0
0.058701,5,1,18250,cluster10
1.36368,1,1,17100,cluster17
0.5653,5,1,14450,cluster1
0.058701,5,1,18250,cluster10
1.36368,1,1,17100,cluster17
0.5653,5,1,14450,cluster1
0.641356,2,1,15570,cluster6
0.058701,5,1,18250,cluster10
1.36368,1,1,17100,cluster17
0,5,1,22110,cluster10
0.641356,2,1,15570,cluster6
0.480166,1,1,20160,cluster8
1.36368,1,1,17100,cluster17
0,5,1,22110,cluster10
0,0,0,19000,cluster13
1.36368,1,1,17100,cluster17
0,5,1,22110,cluster10
1.36368,1,1,17100,cluster17
0.410184,1,1,23470,cluster15
0.24695,1,1,5460,cluster2
1.36368,1,1,17100,cluster17
0.24695,1,1,5460,cluster2
1.36368,1,1,17100,cluster17
0.24695,1,1,5460,cluster2
1.82672,3,1,6360,cluster5
0.339817,5,0,6290,cluster1
0,0,1,21520,cluster11
1.82672,3,1,6360,cluster5
1.91252,1,1,14590,cluster1
1.82672,3,1,6360,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.679716,1,1,330,cluster15
1.82672,3,1,6360,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.679716,1,1,330,cluster15
1.82672,3,1,6360,cluster5
0.461567,1,1,16060,cluster1
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.679716,1,1,330,cluster15
1.82672,3,1,6360,cluster5
0.461567,1,1,16060,cluster1
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.679716,1,1,330,cluster15
1.82672,3,1,6360,cluster5
0.518283,1,1,16050,cluster1
2.10967,3,1,6320,cluster5
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.679716,1,1,330,cluster15
1.82672,3,1,6360,cluster5
0.518283,1,1,16050,cluster1
0.00325,5,1,18380,cluster10
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
1.82672,3,1,6360,cluster5
0.441757,1,1,16040,cluster1
0.00325,5,1,18380,cluster10
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
1.1799,3,1,15310,cluster6
0.00325,5,1,18380,cluster10
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.445004,1,1,16030,cluster1
1.8187,2,1,15350,cluster6
0.95645,5,0,12070,cluster9
1.45778,4,1,2240,cluster19
0.95645,5,0,12070,cluster9
1.32617,4,1,2230,cluster19
0.461304,4,1,23500,cluster13
1.8187,2,1,15350,cluster6
0.461304,4,1,23500,cluster13
1.0072,1,1,20290,cluster8
0.698033,3,1,310,cluster7
0.698033,3,1,310,cluster7
0.28361,6,0,16230,cluster6
0,6,0,2140,cluster11
0,6,0,2140,cluster11
0.930901,6,0,1510,cluster7
0.721299,5,1,11170,cluster1
0.930901,6,0,1510,cluster7
0.721299,5,1,11170,cluster1
0.930901,6,0,1510,cluster7
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
0,0,1,11590,cluster11
1.36915,0,1,16440,cluster17
0.368683,4,1,21480,cluster1
1.36915,0,1,16440,cluster17
0.368683,4,1,21480,cluster1
0,5,1,18420,cluster10
0,5,1,18420,cluster10
0,5,1,18420,cluster10
1.75498,6,0,10310,cluster0
0.324116,5,0,7020,cluster1
0.189534,2,1,4450,cluster8
0.490416,5,1,1330,cluster7
0.08655,4,1,17500,cluster13
2.39683,1,1,9210,cluster1
0.490416,5,1,1330,cluster7
0.08655,4,1,17500,cluster13
0.683033,4,1,4390,cluster14
0.490416,5,1,1330,cluster7
0.683033,4,1,4390,cluster14
0.514286,4,1,13480,cluster3
0.490416,5,1,1330,cluster7
0.146884,6,0,9570,cluster8
0.683033,4,1,4390,cluster14
0.514286,4,1,13480,cluster3
0.490416,5,1,1330,cluster7
0.2611,6,0,18590,cluster17
0.683033,4,1,4390,cluster14
0.514286,4,1,13480,cluster3
0.292382,4,1,10360,cluster15
0.2611,6,0,18590,cluster17
0.683033,4,1,4390,cluster14
0.514286,4,1,13480,cluster3
0.292382,4,1,10360,cluster15
0.2611,6,0,18590,cluster17
0.683033,4,1,4390,cluster14
0.292382,4,1,10360,cluster15
0.2611,6,0,18590,cluster17
0.683033,4,1,4390,cluster14
0.292382,4,1,10360,cluster15
0.683033,4,1,4390,cluster14
0.292382,4,1,10360,cluster15
0.683033,4,1,4390,cluster14
0.683033,4,1,4390,cluster14
0.229657,6,0,11320,cluster0
0.229657,6,0,11320,cluster0
0,4,1,10540,cluster11
1.17048,5,0,6160,cluster16
0.589851,3,1,19220,cluster8
0.4577,4,1,19570,cluster8
1.17048,5,0,6160,cluster16
0,2,1,4250,cluster8
0,4,1,10530,cluster11
1.17048,5,0,6160,cluster16
0.4638,4,1,13280,cluster6
1.17048,5,0,6160,cluster16
0.4638,4,1,13280,cluster6
0.455233,4,1,19560,cluster8
1.17048,5,0,6160,cluster16
0.4638,4,1,13280,cluster6
1.17048,5,0,6160,cluster16
0.557683,3,1,19210,cluster8
1.17048,5,0,6160,cluster16
0,3,1,1370,cluster11
0,4,1,16320,cluster11
1.17048,5,0,6160,cluster16
0,4,1,16320,cluster11
1.17048,5,0,6160,cluster16
0.471667,4,1,19550,cluster8
1.17048,5,0,6160,cluster16
0.410184,1,1,23470,cluster15
0.410184,1,1,23470,cluster15
1.36368,1,1,17100,cluster17
0.410184,1,1,23470,cluster15
1.36368,1,1,17100,cluster17
0.410184,1,1,23470,cluster15
0,4,1,21010,cluster13
0.410184,1,1,23470,cluster15
0.410184,1,1,23470,cluster15
0.017249,6,0,16080,cluster11
0,4,1,21010,cluster13
0.410184,1,1,23470,cluster15
0,4,1,21000,cluster13
0.410184,1,1,23470,cluster15
0,4,1,21000,cluster13
0.410184,1,1,23470,cluster15
0.410184,1,1,23470,cluster15
0.679716,1,1,330,cluster15
0,4,1,20590,cluster13
0.679716,1,1,330,cluster15
0.62175,3,1,20510,cluster8
0,4,1,20590,cluster13
0.679716,1,1,330,cluster15
2.4516,1,1,0,cluster6
0.894867,5,0,6060,cluster9
0.679716,1,1,330,cluster15
0.894867,5,0,6060,cluster9
0.679716,1,1,330,cluster15
0.95645,5,0,12070,cluster9
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0.679716,1,1,330,cluster15
0.95645,5,0,12070,cluster9
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0.679716,1,1,330,cluster15
0.461304,4,1,23500,cluster13
0.95645,5,0,12070,cluster9
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0,2,1,20420,cluster1
0.448367,1,1,16020,cluster1
0.95645,5,0,12070,cluster9
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0,2,1,20420,cluster1
0.448367,1,1,16020,cluster1
0.698033,3,1,310,cluster7
0.95645,5,0,12070,cluster9
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0,0,1,11110,cluster11
0.586467,6,0,15570,cluster6
0.698033,3,1,310,cluster7
0.95645,5,0,12070,cluster9
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0.586467,6,0,15570,cluster6
0.698033,3,1,310,cluster7
0.95645,5,0,12070,cluster9
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0.586467,6,0,15570,cluster6
0.698033,3,1,310,cluster7
0.894867,5,0,6060,cluster9
1.32617,4,1,2230,cluster19
0.393302,3,1,21110,cluster8
0.698033,3,1,310,cluster7
0.95645,5,0,12070,cluster9
1.32617,4,1,2230,cluster19
1.54877,2,1,9340,cluster4
0.43185,1,1,15220,cluster6
1.32617,4,1,2230,cluster19
0.690949,6,0,590,cluster2
1.54877,2,1,9340,cluster4
0.690949,6,0,590,cluster2
1.54877,2,1,9340,cluster4
1.54877,2,1,9340,cluster4
1.54877,2,1,9340,cluster4
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
0.514286,4,1,13480,cluster3
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.683033,4,1,4390,cluster14
0.514286,4,1,13480,cluster3
1.89377,2,1,15230,cluster1
0.2611,6,0,18590,cluster17
0.683033,4,1,4390,cluster14
0.514286,4,1,13480,cluster3
0.826133,5,0,12300,cluster1
0.2611,6,0,18590,cluster17
0.683033,4,1,4390,cluster14
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.937783,3,1,19090,cluster1
0.514286,4,1,13480,cluster3
0.940534,0,0,11200,cluster2
0.2611,6,0,18590,cluster17
0.937783,3,1,19090,cluster1
0.514286,4,1,13480,cluster3
0.940534,0,0,11200,cluster2
0.2611,6,0,18590,cluster17
1.33322,4,1,4380,cluster14
0.940534,0,0,11200,cluster2
0.2611,6,0,18590,cluster17
1.33322,4,1,4380,cluster14
1.33322,4,1,4380,cluster14
1.33322,4,1,4380,cluster14
0.940534,0,0,11200,cluster2
1.33322,4,1,4380,cluster14
0.006966,2,1,4240,cluster8
0,3,1,1360,cluster11
1.17048,5,0,6160,cluster16
0,3,1,1360,cluster11
1.17048,5,0,6160,cluster16
0.491916,4,1,13270,cluster6
1.42803,3,1,1000,cluster10
1.17048,5,0,6160,cluster16
0.491916,4,1,13270,cluster6
0.564617,6,0,15170,cluster6
1.17048,5,0,6160,cluster16
0.491916,4,1,13270,cluster6
0.564617,6,0,15170,cluster6
1.17048,5,0,6160,cluster16
0,3,1,1350,cluster11
0.564617,6,0,15170,cluster6
1.17048,5,0,6160,cluster16
0,3,1,1350,cluster11
1.17048,5,0,6160,cluster16
0.1321,2,1,4230,cluster8
0.000917,5,1,5020,cluster11
1.17048,5,0,6160,cluster16
0.187684,2,1,5040,cluster8
1.17048,5,0,6160,cluster16
1.09095,0,0,3520,cluster1
1.17048,5,0,6160,cluster16
1.09095,0,0,3520,cluster1
0.254233,2,1,190,cluster1
0.410184,1,1,23470,cluster15
1.88893,2,1,8220,cluster8
0,4,1,20590,cluster13
0.613217,3,1,13350,cluster10
0.929001,1,1,9280,cluster1
0.613217,3,1,13350,cluster10
2.4516,1,1,0,cluster6
0.929001,1,1,9280,cluster1
0.613217,3,1,13350,cluster10
0.015117,6,0,16070,cluster11
1.78358,2,1,8210,cluster8
0,4,1,20580,cluster13
0.303817,6,0,5420,cluster8
0.010517,0,1,22440,cluster11
1.37628,4,1,4200,cluster14
0.010517,0,1,22440,cluster11
1.28197,6,0,10380,cluster6
1.37628,4,1,4200,cluster14
0.214199,2,1,5540,cluster11
1.28197,6,0,10380,cluster6
1.37628,4,1,4200,cluster14
0,0,1,11110,cluster11
0.214199,2,1,5540,cluster11
1.28197,6,0,10380,cluster6
0.239716,1,1,5450,cluster2
0.209134,2,1,21340,cluster1
0.921584,1,1,9270,cluster1
0.239716,1,1,5450,cluster2
0.209134,2,1,21340,cluster1
0.894867,5,0,6060,cluster9
0.133307,4,1,1220,cluster11
0.894867,5,0,6060,cluster9
0.43185,1,1,15220,cluster6
0.894867,5,0,6060,cluster9
0.43185,1,1,15220,cluster6
0.894867,5,0,6060,cluster9
0.239716,1,1,5450,cluster2
0.690949,6,0,590,cluster2
0.683667,1,1,16100,cluster17
1.69578,4,1,15530,cluster17
0.894867,5,0,6060,cluster9
0.52023,1,1,320,cluster15
0.690949,6,0,590,cluster2
0.683667,1,1,16100,cluster17
1.69578,4,1,15530,cluster17
0.894867,5,0,6060,cluster9
0.52023,1,1,320,cluster15
0.690949,6,0,590,cluster2
0.683667,1,1,16100,cluster17
1.54877,2,1,9340,cluster4
1.69578,4,1,15530,cluster17
0.894867,5,0,6060,cluster9
0.52023,1,1,320,cluster15
0.189525,3,1,21100,cluster8
0.683667,1,1,16100,cluster17
1.54877,2,1,9340,cluster4
1.69578,4,1,15530,cluster17
0.894867,5,0,6060,cluster9
0.458937,4,1,23490,cluster13
0.683667,1,1,16100,cluster17
1.54877,2,1,9340,cluster4
1.69578,4,1,15530,cluster17
0.894867,5,0,6060,cluster9
0,5,1,19090,cluster10
0,5,1,18370,cluster10
1.69578,4,1,15530,cluster17
0.894867,5,0,6060,cluster9
0,5,1,19090,cluster10
0,5,1,18370,cluster10
1.69578,4,1,15530,cluster17
0.185604,3,1,21090,cluster8
0,5,1,19090,cluster10
0,5,1,18370,cluster10
1.69578,4,1,15530,cluster17
0.649183,6,0,15560,cluster6
1.09553,1,1,21000,cluster8
1.70627,2,1,15150,cluster6
0.649183,6,0,15560,cluster6
0.205799,3,1,1020,cluster11
1.70627,2,1,15150,cluster6
0.84955,1,1,20280,cluster8
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.36915,0,1,16440,cluster17
1.85228,0,0,10070,cluster1
1.85228,0,0,10070,cluster1
0,3,1,20320,cluster8
1.37133,0,1,16430,cluster17
1.37133,0,1,16430,cluster17
0.514286,4,1,13480,cluster3
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.514286,4,1,13480,cluster3
0.2611,6,0,18590,cluster17
0.514286,4,1,13480,cluster3
1.85995,2,1,15220,cluster1
0.2611,6,0,18590,cluster17
1.33322,4,1,4380,cluster14
0.514286,4,1,13480,cluster3
1.85995,2,1,15220,cluster1
0.053554,0,0,6030,cluster0
1.33322,4,1,4380,cluster14
0.514286,4,1,13480,cluster3
1.33322,4,1,4380,cluster14
0.2272,1,1,18240,cluster8
0.8017,5,0,12290,cluster1
1.62485,6,0,18560,cluster17
0.053554,0,0,6030,cluster0
1.33322,4,1,4380,cluster14
0.392517,3,1,19410,cluster8
0,4,1,20570,cluster13
1.62485,6,0,18560,cluster17
0.89215,1,1,8460,cluster6
1.33322,4,1,4380,cluster14
0.2214,1,1,18230,cluster8
1.62485,6,0,18560,cluster17
0.89215,1,1,8460,cluster6
1.33322,4,1,4380,cluster14
0,4,1,20570,cluster13
1.62485,6,0,18560,cluster17
1.33322,4,1,4380,cluster14
0.935317,0,0,11190,cluster2
1.62485,6,0,18560,cluster17
1.33322,4,1,4380,cluster14
0.935317,0,0,11190,cluster2
1.62485,6,0,18560,cluster17
1.33322,4,1,4380,cluster14
