@relation mrgC-3train

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster3,cluster4,cluster5,cluster6,cluster7,cluster9,cluster11,cluster12,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}
@data
2.07227,2,1,3350,cluster18
1.36032,4,1,3080,cluster14
2.90735,0,1,14230,cluster5
0.483217,5,0,120,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.36032,4,1,3080,cluster14
0.483217,5,0,120,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.09807,0,0,13280,cluster6
2.90735,0,1,14230,cluster5
0.483217,5,0,120,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.90735,0,1,14230,cluster5
0.483217,5,0,120,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.90735,0,1,14230,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.74672,2,1,3250,cluster18
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
0.52035,4,1,3360,cluster11
0.52035,4,1,3360,cluster11
1.76362,1,1,6460,cluster5
0.52035,4,1,3360,cluster11
1.76362,1,1,6460,cluster5
0.630266,3,1,12390,cluster9
1.76362,1,1,6460,cluster5
0.630266,3,1,12390,cluster9
1.76362,1,1,6460,cluster5
0.630266,3,1,12390,cluster9
1.76362,1,1,6460,cluster5
0.630266,3,1,12390,cluster9
1.76362,1,1,6460,cluster5
0.630266,3,1,12390,cluster9
0.630266,3,1,12390,cluster9
0.046917,6,0,22350,cluster11
0.117756,4,1,20110,cluster11
0.4524,3,1,15490,cluster3
0.035417,6,0,22330,cluster11
0.53285,5,0,100,cluster15
0.53285,5,0,100,cluster15
0,6,0,19400,cluster11
0.53285,5,0,100,cluster15
0.37005,0,0,16410,cluster17
0.53285,5,0,100,cluster15
0.37005,0,0,16410,cluster17
0.53285,5,0,100,cluster15
0.37005,0,0,16410,cluster17
0.53285,5,0,100,cluster15
0.37005,0,0,16410,cluster17
0.517634,3,1,12460,cluster9
0.53285,5,0,100,cluster15
0.517634,3,1,12460,cluster9
0.53285,5,0,100,cluster15
0.517634,3,1,12460,cluster9
0.53285,5,0,100,cluster15
0.517634,3,1,12460,cluster9
0.53285,5,0,100,cluster15
0.517634,3,1,12460,cluster9
0.359717,1,1,15080,cluster6
0.09905,5,1,14260,cluster11
0.517634,3,1,12460,cluster9
1.97828,2,1,3260,cluster18
0.517634,3,1,12460,cluster9
1.97828,2,1,3260,cluster18
0.517634,3,1,12460,cluster9
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
1.41635,1,1,7590,cluster4
1.97828,2,1,3260,cluster18
1.41635,1,1,7590,cluster4
1.97828,2,1,3260,cluster18
1.41635,1,1,7590,cluster4
1.97828,2,1,3260,cluster18
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
1.41635,1,1,7590,cluster4
0.160043,6,0,9240,cluster15
0.160043,6,0,9240,cluster15
0.160043,6,0,9240,cluster15
0.160043,6,0,9240,cluster15
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0.146983,0,0,17160,cluster11
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0.725733,4,1,14080,cluster6
1.7793,0,0,7490,cluster9
1.7793,0,0,7490,cluster9
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
0.546618,1,1,3440,cluster9
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
0.546618,1,1,3440,cluster9
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
0.679299,5,0,110,cluster15
1.74672,2,1,3250,cluster18
0.630266,3,1,12390,cluster9
0.630266,3,1,12390,cluster9
0.630266,3,1,12390,cluster9
0.4524,3,1,15490,cluster3
0.630266,3,1,12390,cluster9
0.4524,3,1,15490,cluster3
0.630266,3,1,12390,cluster9
0.4524,3,1,15490,cluster3
0.630266,3,1,12390,cluster9
0.4524,3,1,15490,cluster3
0.630266,3,1,12390,cluster9
0.4524,3,1,15490,cluster3
0.630266,3,1,12390,cluster9
0.4524,3,1,15490,cluster3
0.630266,3,1,12390,cluster9
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0,6,0,19400,cluster11
0.4524,3,1,15490,cluster3
0.4524,3,1,15490,cluster3
0,6,0,19390,cluster11
0.53285,5,0,100,cluster15
0.318601,6,0,9040,cluster11
0.133134,1,1,3370,cluster16
0.519833,6,0,13150,cluster11
0.133134,1,1,3370,cluster16
0.517634,3,1,12460,cluster9
0.133134,1,1,3370,cluster16
0.749084,5,0,5470,cluster14
0.517634,3,1,12460,cluster9
0.133134,1,1,3370,cluster16
0.749084,5,0,5470,cluster14
0.517634,3,1,12460,cluster9
0.133134,1,1,3370,cluster16
0.749084,5,0,5470,cluster14
0.517634,3,1,12460,cluster9
0.133134,1,1,3370,cluster16
0.749084,5,0,5470,cluster14
0.517634,3,1,12460,cluster9
0.133134,1,1,3370,cluster16
0.749084,5,0,5470,cluster14
0.517634,3,1,12460,cluster9
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
0.394233,6,0,13450,cluster6
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
0.112301,4,1,17000,cluster11
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.44747,2,1,3430,cluster12
1.44747,2,1,3430,cluster12
0.116549,3,1,16590,cluster11
1.44747,2,1,3430,cluster12
1.44747,2,1,3430,cluster12
1.32167,0,0,9220,cluster6
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
1.6277,2,1,8220,cluster4
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0.068719,4,1,3350,cluster11
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
1.7793,0,0,7490,cluster9
1.95205,5,0,10220,cluster6
1.7793,0,0,7490,cluster9
0.210615,0,0,23090,cluster11
2.07227,2,1,3350,cluster18
1.7793,0,0,7490,cluster9
2.07227,2,1,3350,cluster18
0.546618,1,1,3440,cluster9
2.07227,2,1,3350,cluster18
0.546618,1,1,3440,cluster9
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.546618,1,1,3440,cluster9
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.546618,1,1,3440,cluster9
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.427384,4,1,19360,cluster6
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
0.2438,5,1,8410,cluster6
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
1.74672,2,1,3250,cluster18
0.621683,4,1,3350,cluster14
0.723566,3,1,4390,cluster6
0.621683,4,1,3350,cluster14
0.569038,3,1,7310,cluster6
0.621683,4,1,3350,cluster14
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0.4524,3,1,15490,cluster3
0.621683,4,1,3350,cluster14
0.032066,6,0,22310,cluster11
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.749084,5,0,5470,cluster14
0.8174,0,0,16570,cluster17
0.749084,5,0,5470,cluster14
0.537917,4,1,17310,cluster6
0.749084,5,0,5470,cluster14
0.749084,5,0,5470,cluster14
0.749084,5,0,5470,cluster14
0.505833,3,1,12450,cluster9
0.749084,5,0,5470,cluster14
0.505833,3,1,12450,cluster9
0,6,0,2340,cluster11
0.6041,4,1,12050,cluster9
0.350482,4,1,11420,cluster15
0.505833,3,1,12450,cluster9
0.6041,4,1,12050,cluster9
0.350482,4,1,11420,cluster15
0.505833,3,1,12450,cluster9
0.6041,4,1,12050,cluster9
0.350482,4,1,11420,cluster15
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
0.350482,4,1,11420,cluster15
1.01708,5,1,23280,cluster6
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
0.350482,4,1,11420,cluster15
1.01708,5,1,23280,cluster6
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
1.97828,2,1,3260,cluster18
0.350482,4,1,11420,cluster15
0.505833,3,1,12450,cluster9
1.97828,2,1,3260,cluster18
0.350482,4,1,11420,cluster15
1.01708,5,1,23280,cluster6
0.505833,3,1,12450,cluster9
1.97828,2,1,3260,cluster18
0.350482,4,1,11420,cluster15
1.97828,2,1,3260,cluster18
0.350482,4,1,11420,cluster15
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
0,5,1,19350,cluster11
1.44747,2,1,3430,cluster12
1.97828,2,1,3260,cluster18
1.44747,2,1,3430,cluster12
1.44747,2,1,3430,cluster12
1.26065,0,0,7460,cluster9
1.44747,2,1,3430,cluster12
1.26065,0,0,7460,cluster9
1.26065,0,0,7460,cluster9
1.26065,0,0,7460,cluster9
1.26065,0,0,7460,cluster9
1.26065,0,0,7460,cluster9
1.26065,0,0,7460,cluster9
0.182684,5,1,17250,cluster6
0.139856,6,0,9230,cluster15
0.182684,5,1,17250,cluster6
0.139856,6,0,9230,cluster15
0.139856,6,0,9230,cluster15
0.62925,5,0,5290,cluster14
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.62925,5,0,5290,cluster14
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.62925,5,0,5290,cluster14
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.62925,5,0,5290,cluster14
0.139856,6,0,9230,cluster15
0.133134,1,1,3370,cluster16
0.62925,5,0,5290,cluster14
0.698716,2,1,23460,cluster6
0.133134,1,1,3370,cluster16
0.62925,5,0,5290,cluster14
0,6,0,9220,cluster15
0.133134,1,1,3370,cluster16
0.62925,5,0,5290,cluster14
0,6,0,9220,cluster15
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0,1,1,19090,cluster11
2.07227,2,1,3350,cluster18
2.07227,2,1,3350,cluster18
0,1,1,19090,cluster11
2.70625,0,1,14220,cluster5
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.032867,4,1,8300,cluster11
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.466401,4,1,19350,cluster6
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
0.138084,5,1,5200,cluster11
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.74672,2,1,3250,cluster18
2.70625,0,1,14220,cluster5
1.27727,4,1,3220,cluster14
1.27727,4,1,3220,cluster14
0.13012,4,1,20100,cluster11
0.105334,2,1,2050,cluster6
0.136899,4,1,20090,cluster11
0.136899,4,1,20090,cluster11
0.079447,2,1,2040,cluster6
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
0.140425,4,1,20080,cluster11
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
0.6041,4,1,12050,cluster9
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
0.6041,4,1,12050,cluster9
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
0.6041,4,1,12050,cluster9
0.128217,1,1,3360,cluster16
0.6041,4,1,12050,cluster9
0.128217,1,1,3360,cluster16
0.6041,4,1,12050,cluster9
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
0.6041,4,1,12050,cluster9
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
0.6041,4,1,12050,cluster9
0.350482,4,1,11420,cluster15
0.128217,1,1,3360,cluster16
0.6041,4,1,12050,cluster9
0.350482,4,1,11420,cluster15
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
0.6041,4,1,12050,cluster9
0.350482,4,1,11420,cluster15
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
0.6041,4,1,12050,cluster9
2.03857,5,0,23460,cluster6
0.505833,3,1,12450,cluster9
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
1.97828,2,1,3260,cluster18
0.03065,4,1,8490,cluster11
1.31173,4,1,3410,cluster14
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
1.31173,4,1,3410,cluster14
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
0.391749,6,0,13440,cluster6
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
0.755666,2,1,3310,cluster11
1.97828,2,1,3260,cluster18
0.099803,0,0,17310,cluster11
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
2.00773,5,0,10310,cluster6
1.72837,1,1,13300,cluster5
1.97828,2,1,3260,cluster18
1.72837,1,1,13300,cluster5
1.97828,2,1,3260,cluster18
1.26065,0,0,7460,cluster9
1.72837,1,1,13300,cluster5
1.97828,2,1,3260,cluster18
0,5,1,19340,cluster11
1.26065,0,0,7460,cluster9
1.72837,1,1,13300,cluster5
0,5,1,19340,cluster11
1.26065,0,0,7460,cluster9
1.72837,1,1,13300,cluster5
1.26065,0,0,7460,cluster9
1.72837,1,1,13300,cluster5
1.26065,0,0,7460,cluster9
1.72837,1,1,13300,cluster5
1.26065,0,0,7460,cluster9
1.72837,1,1,13300,cluster5
1.26065,0,0,7460,cluster9
1.26065,0,0,7460,cluster9
0.62925,5,0,5290,cluster14
0.62925,5,0,5290,cluster14
0.62925,5,0,5290,cluster14
0.62925,5,0,5290,cluster14
0.133134,1,1,3370,cluster16
0.62925,5,0,5290,cluster14
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
1.64692,2,1,8210,cluster4
0.08534,4,1,3330,cluster11
0.133134,1,1,3370,cluster16
1.64692,2,1,8210,cluster4
0.133134,1,1,3370,cluster16
1.64692,2,1,8210,cluster4
0.66275,2,1,23440,cluster6
0.133134,1,1,3370,cluster16
1.64692,2,1,8210,cluster4
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
0,6,0,19380,cluster11
0.133134,1,1,3370,cluster16
0.133134,1,1,3370,cluster16
2.07227,2,1,3350,cluster18
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
2.07227,2,1,3350,cluster18
2.70625,0,1,14220,cluster5
1.27727,4,1,3220,cluster14
2.07227,2,1,3350,cluster18
1.27727,4,1,3220,cluster14
2.07227,2,1,3350,cluster18
0.457666,4,1,19340,cluster6
1.27727,4,1,3220,cluster14
2.07227,2,1,3350,cluster18
1.27727,4,1,3220,cluster14
2.07227,2,1,3350,cluster18
1.27727,4,1,3220,cluster14
2.07227,2,1,3350,cluster18
1.27727,4,1,3220,cluster14
2.07227,2,1,3350,cluster18
1.27727,4,1,3220,cluster14
2.07227,2,1,3350,cluster18
1.27727,4,1,3220,cluster14
1.27727,4,1,3220,cluster14
1.27727,4,1,3220,cluster14
0.167257,4,1,20070,cluster11
1.82535,1,1,4070,cluster3
0.8174,0,0,16570,cluster17
0,0,1,20130,cluster11
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.8174,0,0,16570,cluster17
0.619751,2,1,19030,cluster6
0.8174,0,0,16570,cluster17
1.86782,1,1,4060,cluster3
0.8174,0,0,16570,cluster17
1.86782,1,1,4060,cluster3
0.8174,0,0,16570,cluster17
1.86782,1,1,4060,cluster3
0.8174,0,0,16570,cluster17
1.86782,1,1,4060,cluster3
0.8174,0,0,16570,cluster17
1.86782,1,1,4060,cluster3
0.8174,0,0,16570,cluster17
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
1.31173,4,1,3410,cluster14
0.128217,1,1,3360,cluster16
1.31173,4,1,3410,cluster14
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
1.31173,4,1,3410,cluster14
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
1.31173,4,1,3410,cluster14
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.685817,1,1,12340,cluster6
1.31173,4,1,3410,cluster14
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
1.31173,4,1,3410,cluster14
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.395826,1,1,19040,cluster6
1.31173,4,1,3410,cluster14
0.128217,1,1,3360,cluster16
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
1.31173,4,1,3410,cluster14
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
1.31173,4,1,3410,cluster14
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
1.97828,2,1,3260,cluster18
1.72837,1,1,13300,cluster5
1.97828,2,1,3260,cluster18
3.57445,1,1,13550,cluster6
1.72837,1,1,13300,cluster5
1.97828,2,1,3260,cluster18
1.72837,1,1,13300,cluster5
1.97828,2,1,3260,cluster18
1.97828,2,1,3260,cluster18
1.72837,1,1,13300,cluster5
1.97828,2,1,3260,cluster18
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
0,5,1,8410,cluster11
1.72837,1,1,13300,cluster5
0.425247,4,1,12460,cluster6
1.0772,0,0,7450,cluster9
0.425247,4,1,12460,cluster6
1.0772,0,0,7450,cluster9
0.190457,4,1,4200,cluster11
1.0772,0,0,7450,cluster9
1.0772,0,0,7450,cluster9
1.0772,0,0,7450,cluster9
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
1.64692,2,1,8210,cluster4
0,6,0,19360,cluster11
0.118801,5,1,4380,cluster11
0.718867,6,0,17480,cluster6
2.07227,2,1,3350,cluster18
2.07227,2,1,3350,cluster18
2.07227,2,1,3350,cluster18
2.07227,2,1,3350,cluster18
0.380334,2,1,23300,cluster6
0.277916,3,1,12250,cluster9
0.19845,6,0,8440,cluster6
2.07227,2,1,3350,cluster18
0.277916,3,1,12250,cluster9
0.572101,5,0,90,cluster15
2.07227,2,1,3350,cluster18
0.277916,3,1,12250,cluster9
0.572101,5,0,90,cluster15
2.07227,2,1,3350,cluster18
0.277916,3,1,12250,cluster9
2.07227,2,1,3350,cluster18
2.07227,2,1,3350,cluster18
0.277916,3,1,12250,cluster9
0.277916,3,1,12250,cluster9
1.2596,2,1,300,cluster17
1.2596,2,1,300,cluster17
1.2596,2,1,300,cluster17
1.2596,2,1,300,cluster17
1.2596,2,1,300,cluster17
1.86782,1,1,4060,cluster3
1.2596,2,1,300,cluster17
1.86782,1,1,4060,cluster3
1.2596,2,1,300,cluster17
1.86782,1,1,4060,cluster3
1.2596,2,1,300,cluster17
1.86782,1,1,4060,cluster3
1.2596,2,1,300,cluster17
1.86782,1,1,4060,cluster3
1.2596,2,1,300,cluster17
1.86782,1,1,4060,cluster3
1.86782,1,1,4060,cluster3
1.86782,1,1,4060,cluster3
1.86782,1,1,4060,cluster3
1.86782,1,1,4060,cluster3
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
0.334233,4,1,11410,cluster15
0.506549,3,1,12440,cluster9
0.128217,1,1,3360,cluster16
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
0.506549,3,1,12440,cluster9
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
1.97828,2,1,3260,cluster18
0.334233,4,1,11410,cluster15
1.97828,2,1,3260,cluster18
0,5,1,9100,cluster11
2.0401,5,0,23450,cluster6
1.97828,2,1,3260,cluster18
0.212582,3,1,23420,cluster6
0.005717,6,0,14390,cluster11
1.97828,2,1,3260,cluster18
1.99612,2,1,3340,cluster18
1.97828,2,1,3260,cluster18
0.297767,6,0,18170,cluster17
1.99612,2,1,3340,cluster18
0.598884,5,0,500,cluster7
1.97828,2,1,3260,cluster18
0.297767,6,0,18170,cluster17
1.99612,2,1,3340,cluster18
1.97828,2,1,3260,cluster18
0.297767,6,0,18170,cluster17
1.0772,0,0,7450,cluster9
1.99612,2,1,3340,cluster18
0.598884,5,0,500,cluster7
1.97828,2,1,3260,cluster18
0.297767,6,0,18170,cluster17
1.0772,0,0,7450,cluster9
1.99612,2,1,3340,cluster18
0.598884,5,0,500,cluster7
0.297767,6,0,18170,cluster17
1.0772,0,0,7450,cluster9
1.99612,2,1,3340,cluster18
0.598884,5,0,500,cluster7
0.297767,6,0,18170,cluster17
1.0772,0,0,7450,cluster9
1.99612,2,1,3340,cluster18
0.598884,5,0,500,cluster7
0.297767,6,0,18170,cluster17
1.0772,0,0,7450,cluster9
1.99612,2,1,3340,cluster18
0.598884,5,0,500,cluster7
0.297767,6,0,18170,cluster17
1.0772,0,0,7450,cluster9
0.598884,5,0,500,cluster7
0.297767,6,0,18170,cluster17
1.0772,0,0,7450,cluster9
1.0772,0,0,7450,cluster9
1.0772,0,0,7450,cluster9
1.25905,1,1,6450,cluster9
1.25905,1,1,6450,cluster9
1.25905,1,1,6450,cluster9
1.25905,1,1,6450,cluster9
1.25905,1,1,6450,cluster9
1.25905,1,1,6450,cluster9
1.25905,1,1,6450,cluster9
1.25905,1,1,6450,cluster9
2.15023,0,0,16540,cluster17
1.25905,1,1,6450,cluster9
2.15023,0,0,16540,cluster17
1.25905,1,1,6450,cluster9
2.15023,0,0,16540,cluster17
2.15023,0,0,16540,cluster17
2.15023,0,0,16540,cluster17
2.15023,0,0,16540,cluster17
2.15023,0,0,16540,cluster17
0.572101,5,0,90,cluster15
2.15023,0,0,16540,cluster17
0.572101,5,0,90,cluster15
2.15023,0,0,16540,cluster17
0.572101,5,0,90,cluster15
2.07227,2,1,3350,cluster18
0.572101,5,0,90,cluster15
2.07227,2,1,3350,cluster18
0.572101,5,0,90,cluster15
2.07227,2,1,3350,cluster18
0.277916,3,1,12250,cluster9
0.572101,5,0,90,cluster15
2.07227,2,1,3350,cluster18
0.277916,3,1,12250,cluster9
0.572101,5,0,90,cluster15
2.07227,2,1,3350,cluster18
