refinedUse,' dow',' dType',' Time',' Cluster'
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.66325,2,1,12460,cluster5
1.64085,2,1,12450,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.53355,0,0,8220,cluster5
2.531,0,0,8210,cluster5
2.531,0,0,8210,cluster5
2.531,0,0,8210,cluster5
2.531,0,0,8210,cluster5
2.531,0,0,8210,cluster5
2.531,0,0,8210,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
2.03047,1,1,6480,cluster5
2.03047,1,1,6480,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.39068,2,1,12510,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
1.9948,1,1,6470,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
2.90735,0,1,14230,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
1.76362,1,1,6460,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
2.70625,0,1,14220,cluster5
2.70625,0,1,14220,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.72837,1,1,13300,cluster5
1.71603,1,1,13150,cluster5
1.71603,1,1,13150,cluster5
1.71603,1,1,13150,cluster5
1.71603,1,1,13150,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.73568,1,1,13290,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
1.74048,1,1,13130,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.32333,3,1,12490,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
2.45483,0,0,8320,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
3.02752,0,0,8310,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.86348,0,0,8440,cluster5
1.86348,0,0,8440,cluster5
1.86348,0,0,8440,cluster5
1.86348,0,0,8440,cluster5
1.86348,0,0,8440,cluster5
1.86348,0,0,8440,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
2.63265,3,1,12480,cluster5
3.58395,3,1,12430,cluster5
2.63265,3,1,12480,cluster5
3.58395,3,1,12430,cluster5
2.63265,3,1,12480,cluster5
3.58395,3,1,12430,cluster5
2.63265,3,1,12480,cluster5
3.58395,3,1,12430,cluster5
2.63265,3,1,12480,cluster5
3.58395,3,1,12430,cluster5
3.58395,3,1,12430,cluster5
3.58395,3,1,12430,cluster5
3.58395,3,1,12430,cluster5
3.58395,3,1,12430,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
2.63265,3,1,12480,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
2.6034,0,1,14400,cluster5
2.6034,0,1,14400,cluster5
2.6034,0,1,14400,cluster5
2.6034,0,1,14400,cluster5
2.6034,0,1,14400,cluster5
2.6034,0,1,14400,cluster5
2.6034,0,1,14400,cluster5
2.6034,0,1,14400,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
1.81942,2,1,13420,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
3.0878,3,1,12420,cluster5
3.0878,3,1,12420,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.6335,0,1,14390,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
1.19567,2,1,13410,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
3.12483,3,1,12410,cluster5
3.12483,3,1,12410,cluster5
2.61135,0,1,14380,cluster5
2.61135,0,1,14380,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.73587,3,1,13030,cluster5
2.73587,3,1,13030,cluster5
2.73587,3,1,13030,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.64752,0,1,14370,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.63488,0,1,14360,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.63303,0,1,14300,cluster5
2.63303,0,1,14300,cluster5
2.63303,0,1,14300,cluster5
2.63303,0,1,14300,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.6428,0,1,14350,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.8912,0,0,8400,cluster5
2.63303,0,1,14300,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.63303,0,1,14300,cluster5
2.6428,0,1,14350,cluster5
2.6428,0,1,14350,cluster5
2.6428,0,1,14350,cluster5
2.6428,0,1,14350,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.18322,3,1,4250,cluster5
2.38587,1,1,6400,cluster5
2.38587,1,1,6400,cluster5
2.38587,1,1,6400,cluster5
2.38587,1,1,6400,cluster5
2.38587,1,1,6400,cluster5
2.38587,1,1,6400,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.62992,0,1,14290,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.63022,0,1,14340,cluster5
3.08212,1,1,13210,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
3.08212,1,1,13210,cluster5
3.08212,1,1,13210,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
2.44418,3,1,4240,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.9712,0,0,8270,cluster5
2.58533,0,1,14280,cluster5
2.58533,0,1,14280,cluster5
2.63022,0,1,14340,cluster5
2.58533,0,1,14280,cluster5
2.58533,0,1,14280,cluster5
3.08212,1,1,13210,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
3.08212,1,1,13210,cluster5
2.44418,3,1,4240,cluster5
2.44418,3,1,4240,cluster5
2.44418,3,1,4240,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.65525,0,1,14270,cluster5
2.39103,3,1,4230,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.94765,0,0,8260,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.19095,2,1,12580,cluster5
2.93692,0,1,14250,cluster5
2.93692,0,1,14250,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
2.65525,0,1,14270,cluster5
1.6146,1,1,13400,cluster5
2.63278,0,1,14330,cluster5
2.63278,0,1,14330,cluster5
2.63278,0,1,14330,cluster5
2.63278,0,1,14330,cluster5
2.63278,0,1,14330,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.63278,0,1,14330,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
2.89543,0,1,14240,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
2.63278,0,1,14330,cluster5
2.89543,0,1,14240,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
2.69373,0,0,8250,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
1.6146,1,1,13400,cluster5
2.89543,0,1,14240,cluster5
2.89543,0,1,14240,cluster5
2.89543,0,1,14240,cluster5
2.89543,0,1,14240,cluster5
1.7309,3,1,12540,cluster5
2.89543,0,1,14240,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
1.7309,3,1,12540,cluster5
2.10643,1,1,6340,cluster5
