refinedUse,' dow',' dType',' Time',' Cluster'
0,4,1,9560,cluster11
0,5,1,8520,cluster11
0.126201,2,1,3360,cluster11
0.215318,2,1,3330,cluster11
0,5,1,18450,cluster11
0.181666,1,1,4280,cluster11
0,0,1,20340,cluster11
0.13965,1,1,4500,cluster11
0.113468,4,1,22130,cluster11
0,5,1,8520,cluster11
0,5,1,19580,cluster11
0.136583,5,1,9460,cluster11
0.067751,2,1,3310,cluster11
0.13965,1,1,4500,cluster11
0,4,1,19220,cluster11
0,6,0,230,cluster11
0.259883,6,0,6500,cluster11
0.259883,6,0,6500,cluster11
0.16415,5,1,9250,cluster11
0.569534,3,1,4240,cluster11
0.16295,6,0,9300,cluster11
0.114933,4,1,22120,cluster11
0.066733,4,1,9550,cluster11
0.103784,0,0,3570,cluster11
0.09185,6,0,3150,cluster11
0.09185,6,0,3150,cluster11
0.029233,4,1,17110,cluster11
0,0,1,20560,cluster11
0.348183,6,0,5590,cluster11
0.64795,4,1,23380,cluster11
0.0236,6,0,3140,cluster11
0.1893,2,1,8560,cluster11
0,4,1,21300,cluster11
0.085117,5,0,5500,cluster11
0.194851,0,0,7350,cluster11
0.909583,5,1,23240,cluster11
0.237526,5,1,23230,cluster11
0.164597,5,1,23220,cluster11
0.160234,6,0,9290,cluster11
0.160234,6,0,9290,cluster11
0.017116,6,0,3130,cluster11
0.083333,6,0,13180,cluster11
0.083333,6,0,13180,cluster11
0,2,1,3240,cluster11
0.156017,6,0,9280,cluster11
0.156017,6,0,9280,cluster11
0.156017,6,0,9280,cluster11
0,6,0,21230,cluster11
0.131646,6,0,9550,cluster11
0,1,1,19140,cluster11
0.038367,6,0,10040,cluster11
0.038367,6,0,10040,cluster11
0.085085,1,1,3060,cluster11
0.085085,1,1,3060,cluster11
0.05894,5,1,9040,cluster11
0,3,1,4320,cluster11
0.079316,0,0,22230,cluster11
0.108784,4,1,20400,cluster11
0.103766,4,1,20390,cluster11
0,4,1,21280,cluster11
0,3,1,4310,cluster11
0,3,1,4310,cluster11
0,4,1,9180,cluster11
0,2,1,9180,cluster11
0,2,1,9180,cluster11
0.027734,0,0,22220,cluster11
0.104973,4,1,20370,cluster11
0.104973,4,1,20370,cluster11
0.034277,5,1,9030,cluster11
0,2,1,3220,cluster11
0.084033,5,0,5490,cluster11
0,5,1,18440,cluster11
0,5,1,18440,cluster11
0,4,1,21250,cluster11
0,2,1,9170,cluster11
0.05385,4,1,8170,cluster11
0,6,0,200,cluster11
0,4,1,21270,cluster11
0.0831,1,1,3040,cluster11
0.0831,1,1,3040,cluster11
0.028083,3,1,16400,cluster11
0.028083,3,1,16400,cluster11
0,6,0,180,cluster11
0.046583,4,1,8160,cluster11
0.046583,4,1,8160,cluster11
0,5,1,18420,cluster11
0,5,1,18420,cluster11
0,1,1,19100,cluster11
0,6,0,18330,cluster11
0.129501,5,1,3360,cluster11
0.168683,2,1,9310,cluster11
0.193434,1,1,4270,cluster11
0,4,1,21400,cluster11
0,4,1,21400,cluster11
0,6,0,18260,cluster11
1.1012,2,1,3340,cluster11
0.098034,4,1,3390,cluster11
0.125983,5,1,3290,cluster11
0.06462,4,1,3380,cluster11
0.034,3,1,4200,cluster11
0,5,1,18310,cluster11
0.60375,4,1,3130,cluster11
0.323667,4,1,19110,cluster11
1.1012,2,1,3340,cluster11
0.179016,1,1,4260,cluster11
0,0,1,20320,cluster11
0.506017,4,1,3370,cluster11
0.065269,4,1,3370,cluster11
0.083599,4,1,3360,cluster11
0,6,0,2460,cluster11
0.083599,4,1,3360,cluster11
0.100683,5,1,14280,cluster11
0.132818,5,1,9420,cluster11
0.098984,5,1,14270,cluster11
0,6,0,18080,cluster11
0.307301,6,0,5350,cluster11
0.307301,6,0,5350,cluster11
0.095316,6,0,23570,cluster11
0.051266,6,0,22370,cluster11
0.053566,6,0,22360,cluster11
0.039033,4,1,8150,cluster11
0.52035,4,1,3360,cluster11
0.52035,4,1,3360,cluster11
0.52035,4,1,3360,cluster11
0.046917,6,0,22350,cluster11
0.117756,4,1,20110,cluster11
0.035417,6,0,22330,cluster11
0,6,0,19400,cluster11
0.09905,5,1,14260,cluster11
0.146983,0,0,17160,cluster11
0,6,0,19400,cluster11
0,6,0,19390,cluster11
0.318601,6,0,9040,cluster11
0.519833,6,0,13150,cluster11
0.112301,4,1,17000,cluster11
0.116549,3,1,16590,cluster11
0.068719,4,1,3350,cluster11
0.210615,0,0,23090,cluster11
0.032066,6,0,22310,cluster11
0,6,0,2340,cluster11
0,5,1,19350,cluster11
0,1,1,19090,cluster11
0,1,1,19090,cluster11
0.032867,4,1,8300,cluster11
0.138084,5,1,5200,cluster11
0.13012,4,1,20100,cluster11
0.136899,4,1,20090,cluster11
0.136899,4,1,20090,cluster11
0.140425,4,1,20080,cluster11
0.03065,4,1,8490,cluster11
0.755666,2,1,3310,cluster11
0.099803,0,0,17310,cluster11
0,5,1,19340,cluster11
0,5,1,19340,cluster11
0.08534,4,1,3330,cluster11
0,6,0,19380,cluster11
0.167257,4,1,20070,cluster11
0,0,1,20130,cluster11
0,5,1,8410,cluster11
0.190457,4,1,4200,cluster11
0,6,0,19360,cluster11
0.118801,5,1,4380,cluster11
0,5,1,9100,cluster11
0.005717,6,0,14390,cluster11
0.109266,4,1,15090,cluster11
0.109266,4,1,15090,cluster11
0,0,0,17150,cluster11
0.239517,0,0,23110,cluster11
0.098884,1,1,3250,cluster11
0.129401,5,1,8540,cluster11
0.129401,5,1,8540,cluster11
0.117967,6,0,23280,cluster11
0,4,1,21350,cluster11
0,6,0,19000,cluster11
0,6,0,18590,cluster11
0,6,0,21510,cluster11
0.07355,0,0,17300,cluster11
0.569533,6,0,13140,cluster11
0.22034,4,1,4180,cluster11
0.80794,4,1,3540,cluster11
0.80794,4,1,3540,cluster11
1.60109,5,1,190,cluster11
0.216237,4,1,4170,cluster11
0,5,1,19250,cluster11
0.85132,4,1,22470,cluster11
0,0,1,20080,cluster11
0,0,1,20080,cluster11
0,5,1,19450,cluster11
0,5,1,3590,cluster11
0.0418,6,0,14230,cluster11
0.023133,4,1,4090,cluster11
0.122784,4,1,14020,cluster11
0,6,0,18560,cluster11
0,4,1,22510,cluster11
0.4628,4,1,3530,cluster11
0,0,0,17520,cluster11
0.199183,1,1,3210,cluster11
0,5,1,19440,cluster11
0,0,0,9590,cluster11
0,6,0,2330,cluster11
0.032617,4,1,4070,cluster11
0.032617,4,1,4070,cluster11
0,5,1,19220,cluster11
0.04617,4,1,4110,cluster11
0.235966,0,0,23050,cluster11
0.005,6,0,14380,cluster11
0.113983,4,1,17500,cluster11
0.113983,4,1,17500,cluster11
0.115953,4,1,20210,cluster11
0.071924,4,1,4060,cluster11
0,6,0,21430,cluster11
0,6,0,21430,cluster11
0.0185,4,1,4050,cluster11
0.09655,6,0,50,cluster11
0.09655,6,0,50,cluster11
0.049719,4,1,4100,cluster11
0.129539,4,1,20200,cluster11
0.031334,6,0,14190,cluster11
0,5,1,13400,cluster11
0,4,1,3520,cluster11
0.14004,4,1,4160,cluster11
0,5,1,8400,cluster11
0,5,1,8400,cluster11
0.140865,0,0,23100,cluster11
0,0,0,9580,cluster11
0.091238,0,0,17100,cluster11
0,2,1,9560,cluster11
0.30957,0,0,10340,cluster11
0.107317,0,0,23000,cluster11
0.02485,6,0,14180,cluster11
0.114083,2,1,9550,cluster11
0,3,1,16340,cluster11
0,4,1,4150,cluster11
0,4,1,4150,cluster11
0,4,1,4150,cluster11
0.10675,4,1,15080,cluster11
0.105999,4,1,15070,cluster11
0.112233,4,1,15060,cluster11
0,0,0,9570,cluster11
0,5,1,13390,cluster11
0,5,1,20060,cluster11
0.22815,1,1,3480,cluster11
0.135783,2,1,9410,cluster11
0.135783,2,1,9410,cluster11
0,5,1,20050,cluster11
0.456834,0,0,3470,cluster11
0,3,1,16330,cluster11
0.096734,6,0,23510,cluster11
0.096734,6,0,23510,cluster11
0.116033,5,1,8530,cluster11
0.116033,5,1,8530,cluster11
0.113485,4,1,15050,cluster11
0.042583,0,1,9280,cluster11
0.042583,0,1,9280,cluster11
0,0,0,9570,cluster11
0,0,0,9570,cluster11
0,0,0,9560,cluster11
0,5,1,13380,cluster11
0.0643,5,1,4340,cluster11
0,5,1,20030,cluster11
0,5,1,20020,cluster11
0,5,1,20020,cluster11
0.1294,6,0,23250,cluster11
0.190416,5,1,8520,cluster11
0.094967,6,0,40,cluster11
0.12075,4,1,15030,cluster11
0,6,0,18500,cluster11
0.17935,5,1,9410,cluster11
0,6,0,21420,cluster11
0.062736,0,0,17270,cluster11
0.040466,0,1,9270,cluster11
0.075466,4,1,3450,cluster11
0,6,0,19310,cluster11
0,5,1,20010,cluster11
0.146567,4,1,4500,cluster11
0.146567,4,1,4500,cluster11
0.313915,3,1,4160,cluster11
1.82166,4,1,23510,cluster11
0.313915,3,1,4160,cluster11
0.123483,4,1,15010,cluster11
0.090284,6,0,23470,cluster11
1.04141,4,1,23500,cluster11
0,6,0,19140,cluster11
0,6,0,19140,cluster11
0.14235,0,1,9400,cluster11
0.111234,2,1,4240,cluster11
0,2,1,4040,cluster11
0.035217,4,1,8240,cluster11
0.070514,0,0,10280,cluster11
0.313915,3,1,4160,cluster11
0.352034,3,1,4150,cluster11
0.400449,0,0,10160,cluster11
0,3,1,16320,cluster11
0.807906,4,1,23490,cluster11
0,3,1,16320,cluster11
0,0,1,21100,cluster11
0.2203,6,0,9120,cluster11
0.074867,0,0,10210,cluster11
0.074867,0,0,10210,cluster11
0.074867,0,0,10210,cluster11
0.161184,0,0,2030,cluster11
0.035217,4,1,8240,cluster11
0.039484,6,0,14160,cluster11
0.762555,0,0,17260,cluster11
0,0,1,20110,cluster11
0,6,0,18470,cluster11
0,6,0,18470,cluster11
0.023201,5,1,14350,cluster11
0.040485,6,0,14150,cluster11
0,6,0,18460,cluster11
0,6,0,18460,cluster11
0.124634,5,1,3490,cluster11
0.124634,5,1,3490,cluster11
0,2,1,4010,cluster11
0.218183,5,1,8490,cluster11
0.08665,6,0,23460,cluster11
0.061516,0,1,9260,cluster11
0.0381,0,1,9250,cluster11
1.90649,5,1,160,cluster11
0,4,1,21440,cluster11
0,5,1,9090,cluster11
0,5,1,9090,cluster11
0.074824,4,1,3440,cluster11
0,6,0,150,cluster11
0,5,1,9170,cluster11
0.037783,6,0,14120,cluster11
0,5,1,18580,cluster11
1.52342,0,0,17250,cluster11
0.039701,4,1,8220,cluster11
0,4,1,19320,cluster11
0,2,1,4200,cluster11
0,4,1,14300,cluster11
0.103601,1,1,3420,cluster11
0.209633,6,0,6410,cluster11
0.39835,1,1,4020,cluster11
0.102537,4,1,3430,cluster11
0.298277,0,0,10150,cluster11
0.298277,0,0,10150,cluster11
0,2,1,4200,cluster11
1.74525,5,1,140,cluster11
0.072167,0,0,3370,cluster11
0.026283,4,1,8210,cluster11
0,2,1,4190,cluster11
1.77615,5,1,130,cluster11
0,4,1,21430,cluster11
0.353999,0,0,2290,cluster11
0.094483,6,0,60,cluster11
0.0758,0,0,3350,cluster11
0.003918,6,0,140,cluster11
0,5,1,13190,cluster11
1.45167,0,0,17230,cluster11
1.47035,5,1,120,cluster11
1.34603,0,0,17220,cluster11
0.050989,4,1,3420,cluster11
0.050989,4,1,3420,cluster11
0,5,1,13180,cluster11
0.029118,0,0,2590,cluster11
0,0,1,20010,cluster11
0,0,0,2580,cluster11
0,3,1,3400,cluster11
0,0,0,2280,cluster11
0.778932,4,1,8520,cluster11
0.778932,4,1,8520,cluster11
0.09674,0,0,10440,cluster11
0,5,1,13490,cluster11
0.08315,0,0,3340,cluster11
0.075067,2,1,4470,cluster11
0,5,0,4430,cluster11
0.094051,0,0,3200,cluster11
0.093633,0,0,3330,cluster11
0,0,1,21400,cluster11
0.109034,4,1,17400,cluster11
0.140771,5,1,5110,cluster11
0.109034,4,1,17400,cluster11
0.140771,5,1,5110,cluster11
0.76085,4,1,8510,cluster11
0,5,1,13480,cluster11
0,6,0,18520,cluster11
0,0,0,17510,cluster11
0.1355,0,1,9430,cluster11
0.1355,0,1,9430,cluster11
0.1396,0,1,9420,cluster11
0.084933,2,1,4460,cluster11
0,4,1,13460,cluster11
0.019366,5,1,4310,cluster11
0,4,1,14320,cluster11
0,4,1,14320,cluster11
0.005383,5,1,3540,cluster11
0,5,0,4420,cluster11
0.74523,1,1,18020,cluster11
0.137617,3,1,16500,cluster11
0.137617,3,1,16500,cluster11
0,4,1,14310,cluster11
0.097633,1,1,3320,cluster11
0.01455,5,1,3530,cluster11
0.097633,1,1,3320,cluster11
0.066283,6,0,2320,cluster11
0,5,1,8200,cluster11
0,5,1,8200,cluster11
0,5,1,8160,cluster11
0,5,1,4300,cluster11
0.050567,6,0,400,cluster11
0,6,0,18150,cluster11
0.051884,6,0,390,cluster11
0.188167,1,1,3310,cluster11
0.006632,5,1,4550,cluster11
0.186699,0,0,7340,cluster11
0,5,1,8150,cluster11
0.225834,6,0,9110,cluster11
0.061,4,1,8400,cluster11
0.062016,0,1,9380,cluster11
0.053017,1,1,4380,cluster11
0.023083,6,0,15010,cluster11
0.03055,6,0,14560,cluster11
0.019633,6,0,23390,cluster11
0.063532,6,0,2310,cluster11
0.108416,0,0,22590,cluster11
0.108416,0,0,22590,cluster11
0.016967,5,1,14340,cluster11
0.05995,0,1,9350,cluster11
0,6,0,18140,cluster11
0,6,0,18140,cluster11
0,0,1,20400,cluster11
0.119127,0,0,10320,cluster11
0,5,1,13360,cluster11
0.432707,5,1,4260,cluster11
0.432707,5,1,4260,cluster11
0.140468,4,1,9000,cluster11
0.013883,5,1,9540,cluster11
0,5,1,13120,cluster11
0.013883,5,1,9540,cluster11
0,5,1,13110,cluster11
0.170683,6,0,5220,cluster11
0.170683,6,0,5220,cluster11
0.174517,5,1,9580,cluster11
0.189184,5,1,9570,cluster11
0.150934,3,1,16490,cluster11
0.050616,4,1,17150,cluster11
0.050616,4,1,17150,cluster11
0.30432,5,1,4250,cluster11
0.31209,6,0,15100,cluster11
0.054667,5,1,14320,cluster11
0.059163,0,0,10420,cluster11
0,0,1,21230,cluster11
0,0,1,21230,cluster11
0,4,1,9350,cluster11
0,2,1,3290,cluster11
0.017784,2,1,3420,cluster11
0.059163,0,0,10420,cluster11
0.110432,4,1,17100,cluster11
0.441719,5,1,4230,cluster11
0.296601,5,1,4220,cluster11
0,6,0,18110,cluster11
0.0552,4,1,8370,cluster11
0,5,1,13450,cluster11
0,5,1,2380,cluster11
0.066283,6,0,6250,cluster11
0,5,1,10080,cluster11
0,0,0,17390,cluster11
0,4,1,10090,cluster11
0.021784,5,1,3520,cluster11
0.064867,4,1,8450,cluster11
0,5,1,8140,cluster11
0.032182,4,1,9450,cluster11
0.041316,4,1,17140,cluster11
0.041316,4,1,17140,cluster11
0,4,1,9340,cluster11
0,0,0,17470,cluster11
0.028615,5,1,4530,cluster11
0,5,1,14010,cluster11
0.029501,4,1,8360,cluster11
0.029501,4,1,8360,cluster11
0,0,0,17380,cluster11
0.1916,2,1,8480,cluster11
0.093717,5,1,2320,cluster11
0.051251,4,1,8060,cluster11
0,5,1,23380,cluster11
0,5,1,10070,cluster11
0,5,1,9490,cluster11
0.034449,6,0,3100,cluster11
0.0199,0,0,22070,cluster11
0.101733,0,0,22580,cluster11
0.811083,6,0,23340,cluster11
0.10675,5,1,3420,cluster11
0,0,1,21210,cluster11
0,0,1,21210,cluster11
0.249224,5,1,5010,cluster11
0.176633,5,1,9370,cluster11
0.176633,5,1,9370,cluster11
0,6,0,260,cluster11
0,0,0,17460,cluster11
0,0,0,17460,cluster11
0,2,1,9260,cluster11
0,0,0,22300,cluster11
0.130799,5,1,3410,cluster11
0.068484,6,0,6230,cluster11
0.087846,0,0,17800,cluster11
0.087846,0,0,17800,cluster11
0.023851,6,0,3090,cluster11
0,4,1,21210,cluster11
0.200917,5,1,9280,cluster11
0,4,1,19310,cluster11
0.062283,4,1,8430,cluster11
0.231654,5,1,4590,cluster11
0,2,1,9250,cluster11
0.06015,6,0,6220,cluster11
0.06015,6,0,6220,cluster11
0.05995,4,1,8420,cluster11
0.05995,4,1,8420,cluster11
0.051849,6,0,3080,cluster11
0,5,1,8120,cluster11
0.113234,0,0,22570,cluster11
0.346901,6,0,8570,cluster11
0.088151,6,0,6210,cluster11
0.061701,2,1,4400,cluster11
0.0582,2,1,4390,cluster11
0.119607,4,1,3290,cluster11
0.119607,4,1,3290,cluster11
0.022266,4,1,14540,cluster11
0,4,1,19300,cluster11
0,4,1,19300,cluster11
0,6,0,250,cluster11
0.047117,1,1,4360,cluster11
0.054616,0,1,9220,cluster11
0.123418,4,1,3280,cluster11
0.723857,5,1,220,cluster11
0.036417,6,0,330,cluster11
0.1974,5,1,9270,cluster11
0.086083,2,1,3280,cluster11
0.015383,4,1,14530,cluster11
0,5,1,18340,cluster11
0.015383,4,1,14530,cluster11
0,5,1,10060,cluster11
0,5,1,18430,cluster11
0.063233,2,1,4370,cluster11
2.02042,6,0,5450,cluster11
0.059616,0,1,9210,cluster11
0.059616,0,1,9210,cluster11
0.615917,4,1,8350,cluster11
0.1172,4,1,3250,cluster11
0.024584,6,0,22270,cluster11
0.120566,2,1,3250,cluster11
0.114599,2,1,3240,cluster11
0.08892,4,1,3300,cluster11
0.08892,4,1,3300,cluster11
0.03714,4,1,23060,cluster11
0.629034,4,1,8340,cluster11
0.122449,4,1,3240,cluster11
0.122449,4,1,3240,cluster11
0,6,0,240,cluster11
0.026234,4,1,22350,cluster11
0,6,0,2400,cluster11
0.023133,0,0,22060,cluster11
0.041551,6,0,22240,cluster11
0.041551,6,0,22240,cluster11
0.097467,6,0,320,cluster11
0.033634,6,0,22230,cluster11
0,4,1,9230,cluster11
0.056816,0,0,17400,cluster11
0.056816,0,0,17400,cluster11
0,5,1,10050,cluster11
0.029403,4,1,22330,cluster11
0.085333,6,0,14480,cluster11
0.380901,6,0,5390,cluster11
0.380901,6,0,5390,cluster11
0.027366,6,0,22220,cluster11
0.027366,6,0,22220,cluster11
0,6,0,21340,cluster11
0.00825,2,1,3510,cluster11
0,5,1,10050,cluster11
0.082217,6,0,6130,cluster11
0.005117,4,1,9220,cluster11
0.057433,3,1,4280,cluster11
0.0846,2,1,4350,cluster11
0.0846,2,1,4350,cluster11
0.048216,3,1,4270,cluster11
0,6,0,21320,cluster11
0,6,0,21320,cluster11
0.00825,2,1,3510,cluster11
0,6,0,21330,cluster11
0.033233,6,0,14030,cluster11
0.261924,4,1,3230,cluster11
0.53925,3,1,4270,cluster11
0.4229,6,0,8500,cluster11
0.060683,3,1,4250,cluster11
0.842517,4,1,8500,cluster11
0,5,1,13240,cluster11
0.56605,3,1,4230,cluster11
0,5,1,13220,cluster11
1.31315,6,0,8490,cluster11
0.566684,3,1,4220,cluster11
0,6,0,18390,cluster11
0,6,0,19270,cluster11
0,6,0,18380,cluster11
0,6,0,2530,cluster11
0.566883,3,1,4210,cluster11
0.093101,6,0,0,cluster11
0.093101,6,0,0,cluster11
0.126434,1,1,4490,cluster11
0,4,1,9580,cluster11
0.180601,6,0,6040,cluster11
0.180601,6,0,6040,cluster11
0.153535,6,0,9270,cluster11
0.216834,4,1,9000,cluster11
0.249149,2,1,8340,cluster11
1.58013,6,0,6010,cluster11
1.58013,6,0,6010,cluster11
1.29021,0,0,23250,cluster11
0.108701,2,1,9390,cluster11
0,0,0,22430,cluster11
0,0,0,22430,cluster11
0.235137,5,1,5260,cluster11
0.050183,2,1,9290,cluster11
0.164283,5,1,9240,cluster11
0.481256,4,1,23370,cluster11
0.249834,2,1,8310,cluster11
0,0,0,2480,cluster11
0,0,0,2480,cluster11
0.300283,1,1,4510,cluster11
0.11995,5,1,9160,cluster11
0.11995,5,1,9160,cluster11
1.04558,3,1,350,cluster11
0.127716,2,1,9380,cluster11
0.058019,5,1,9050,cluster11
0,0,0,22420,cluster11
1.16533,3,1,340,cluster11
0.708185,4,1,8450,cluster11
0.059183,3,1,16140,cluster11
0.114336,5,1,9150,cluster11
0.444767,5,1,50,cluster11
0.693199,0,0,23210,cluster11
0,0,0,22410,cluster11
0,6,0,19260,cluster11
0,6,0,19260,cluster11
0.047832,5,1,4280,cluster11
0.064999,0,0,3050,cluster11
0.064999,0,0,3050,cluster11
0,6,0,2490,cluster11
0,6,0,2490,cluster11
0,2,1,3230,cluster11
0.150314,6,0,9540,cluster11
0.223539,5,1,5250,cluster11
0.223539,5,1,5250,cluster11
0.320701,6,0,5300,cluster11
0.403706,4,1,23360,cluster11
0.138484,5,1,5220,cluster11
0.665767,4,1,3580,cluster11
0.052483,4,1,23050,cluster11
0.060233,3,1,16130,cluster11
0,0,0,17590,cluster11
0,4,1,9170,cluster11
0.667301,4,1,3560,cluster11
0,0,1,20260,cluster11
0,2,1,3210,cluster11
0.245549,4,1,9100,cluster11
0.245549,4,1,9100,cluster11
0.245549,4,1,9100,cluster11
0,6,0,2480,cluster11
0.130367,1,1,3400,cluster11
0,6,0,18370,cluster11
0,6,0,18370,cluster11
0.134584,5,1,3350,cluster11
0.008001,6,0,14410,cluster11
0.063634,3,1,16100,cluster11
0,0,1,20550,cluster11
0.068218,4,1,9520,cluster11
0,6,0,18300,cluster11
0.116817,1,1,3390,cluster11
0,6,0,21220,cluster11
0.116817,1,1,3390,cluster11
0.117918,5,0,5100,cluster11
0.050901,5,1,4260,cluster11
0,6,0,19230,cluster11
0.152034,6,0,9260,cluster11
0.042966,4,1,9510,cluster11
0,6,0,18290,cluster11
0,6,0,18290,cluster11
0,6,0,19220,cluster11
0.127333,0,1,9500,cluster11
0.048916,5,1,4240,cluster11
0,6,0,21180,cluster11
0.045,5,1,4250,cluster11
0.630684,4,1,3070,cluster11
0.206034,6,0,5580,cluster11
0.361367,6,0,9250,cluster11
0.361367,6,0,9250,cluster11
0.086983,0,0,1580,cluster11
0.88215,4,1,2370,cluster11
0.88215,4,1,2370,cluster11
0.126918,2,1,9470,cluster11
0.126918,2,1,9470,cluster11
0.044583,4,1,8130,cluster11
0.126799,0,0,22510,cluster11
0.602934,4,1,3050,cluster11
0,5,1,19040,cluster11
0,0,0,22290,cluster11
0.182821,4,1,4460,cluster11
0.182821,4,1,4460,cluster11
0.177366,6,0,9520,cluster11
0.717116,4,1,2360,cluster11
0.11315,2,1,9460,cluster11
0.11315,2,1,9460,cluster11
0.602934,4,1,3050,cluster11
0.165933,0,0,22500,cluster11
0,5,1,18540,cluster11
0.0484,5,1,18520,cluster11
0.111582,5,0,5120,cluster11
0.111582,5,0,5120,cluster11
0.059516,4,1,21530,cluster11
0.059516,4,1,21530,cluster11
0,4,1,14380,cluster11
0.112067,4,1,14150,cluster11
0.138084,5,1,5200,cluster11
0.129733,2,1,9450,cluster11
0.075384,4,1,9140,cluster11
0.050751,5,1,18510,cluster11
0.162617,0,0,4010,cluster11
0,5,1,5490,cluster11
0.12215,4,1,14130,cluster11
0.35585,6,0,9320,cluster11
0,6,0,21170,cluster11
0,6,0,21100,cluster11
0.111549,4,1,17100,cluster11
0.111549,4,1,17100,cluster11
0.13695,6,0,9410,cluster11
0.13695,6,0,9410,cluster11
0.118368,4,1,14100,cluster11
0.120143,5,1,5480,cluster11
0.078085,5,0,5330,cluster11
0.078085,5,0,5330,cluster11
0.162291,5,1,5160,cluster11
0.107967,0,0,17400,cluster11
0,2,1,9160,cluster11
0.001264,6,0,2430,cluster11
0.111549,4,1,17100,cluster11
0.11425,4,1,14080,cluster11
0.13695,6,0,9410,cluster11
0.156366,6,0,9400,cluster11
0.121484,5,0,5040,cluster11
0.156366,6,0,9400,cluster11
0,4,1,3590,cluster11
0.080853,4,1,3400,cluster11
0.080853,4,1,3400,cluster11
0,0,1,20160,cluster11
0.116416,4,1,15200,cluster11
0.023167,6,0,3030,cluster11
0,0,0,22280,cluster11
0,2,1,9150,cluster11
0,4,1,3580,cluster11
0,4,1,3580,cluster11
0,4,1,3570,cluster11
0,4,1,22540,cluster11
0,6,0,21400,cluster11
