@relation 5.train

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21}

@data
1,214300,0.404983,cluster1
1,214200,0.405083,cluster1
1,214100,0.406133,cluster1
1,213700,0.508817,cluster1
1,213600,0.509833,cluster1
1,213500,0.509067,cluster1
1,212900,0.395433,cluster1
1,212800,0.3941,cluster1
1,212500,0.39265,cluster1
1,212400,0.392433,cluster1
1,211700,0.375667,cluster1
1,211600,0.375817,cluster1
1,211500,0.377267,cluster1
1,211400,0.677,cluster1
1,211000,0.726833,cluster1
1,210800,0.721267,cluster1
1,205700,0.8551,cluster1
1,205300,1.236117,cluster1
1,205200,1.07425,cluster1
1,204300,0.9726,cluster1
1,204200,0.97065,cluster1
1,204100,0.972983,cluster1
1,204000,0.973717,cluster1
1,203900,0.974533,cluster1
1,203200,0.977833,cluster1
1,202900,0.974417,cluster1
1,202400,0.9778,cluster1
1,202100,1.03975,cluster1
1,201800,0.963267,cluster1
1,201100,1.279,cluster1
1,200300,1.279633,cluster1
1,195800,1.27015,cluster1
1,195600,1.302683,cluster1
1,194700,1.08435,cluster1
1,194300,1.090683,cluster1
1,193500,1.083433,cluster1
1,193200,1.086583,cluster1
1,192900,0.979917,cluster1
1,192700,0.972083,cluster1
1,192500,0.974467,cluster1
1,191600,0.963133,cluster1
1,191000,1.27115,cluster1
1,190900,1.268883,cluster1
1,190800,1.284967,cluster1
1,190700,1.191983,cluster1
1,190400,1.168633,cluster1
1,185900,1.262583,cluster1
1,185200,1.340083,cluster1
1,185100,1.417133,cluster1
1,184700,0.980133,cluster1
1,184400,0.97915,cluster1
1,184100,1.064533,cluster1
1,184000,1.082567,cluster1
1,183400,1.089433,cluster1
1,183200,1.090317,cluster1
1,182900,1.088883,cluster1
1,182300,1.09865,cluster1
1,182200,1.090983,cluster1
1,182100,1.092617,cluster1
1,181900,1.082367,cluster1
1,181400,1.073233,cluster1
1,180800,1.276467,cluster1
1,180700,1.288383,cluster1
1,175000,1.370067,cluster1
1,174900,1.226733,cluster1
1,174800,0.990517,cluster1
1,174700,0.989167,cluster1
1,174500,0.98775,cluster1
1,174400,0.987117,cluster1
1,173200,1.115483,cluster1
1,173000,1.105933,cluster1
1,172300,1.111317,cluster1
1,171800,1.110267,cluster1
1,171000,1.051367,cluster1
1,170100,1.305083,cluster1
1,170000,1.30685,cluster1
1,165700,1.308417,cluster1
1,165500,0.745933,cluster1
1,165200,0.778317,cluster1
1,163800,0.748883,cluster1
1,163500,0.394167,cluster1
1,163400,0.394083,cluster1
1,162700,0.491483,cluster1
1,162300,0.498517,cluster1
1,161800,0.49195,cluster1
1,161300,0.476017,cluster1
1,161100,0.477983,cluster1
1,160800,0.479467,cluster1
1,160700,0.783483,cluster1
1,160600,0.823517,cluster1
1,160300,0.8374,cluster1
1,155800,0.832,cluster1
1,155700,0.851417,cluster1
1,155500,0.843133,cluster1
1,155400,0.8494,cluster1
1,155000,0.851717,cluster1
1,154800,0.87935,cluster1
1,154600,0.6717,cluster1
1,153900,0.386967,cluster1
1,152800,0.38935,cluster1
1,152300,0.393283,cluster1
1,152000,0.396767,cluster1
1,151900,0.39095,cluster1
1,151700,0.39405,cluster1
1,151300,0.504583,cluster1
1,151000,0.481667,cluster1
1,150600,0.660733,cluster1
1,150500,0.836767,cluster1
1,150100,0.836717,cluster1
1,150000,0.822667,cluster1
1,144900,0.852917,cluster1
1,144700,0.8691,cluster1
1,143900,0.539117,cluster1
1,143700,0.396683,cluster1
1,142700,0.29155,cluster1
1,142200,0.287617,cluster1
1,141900,0.289133,cluster1
1,141800,0.28445,cluster1
1,141700,0.295067,cluster1
1,141600,0.283267,cluster1
1,141400,0.2834,cluster1
1,140400,0.722083,cluster1
1,140000,0.816417,cluster1
1,135900,0.819,cluster1
1,135800,0.827067,cluster1
1,135500,0.844017,cluster1
1,135300,0.818733,cluster1
1,135100,0.824383,cluster1
1,134900,0.848067,cluster1
1,134700,0.826483,cluster1
1,134500,0.87485,cluster1
1,134400,0.980217,cluster1
1,134200,0.500317,cluster1
1,134100,0.5021,cluster1
1,134000,0.5044,cluster1
1,133600,0.504717,cluster1
1,133300,0.507567,cluster1
1,132700,0.514233,cluster1
1,132300,0.3965,cluster1
1,132100,0.396317,cluster1
1,131700,0.397933,cluster1
1,130600,0.2666,cluster1
1,130000,0.608,cluster1
1,124900,1.275833,cluster1
1,124800,1.2608,cluster1
1,124200,1.276817,cluster1
1,124000,1.060267,cluster1
1,123600,1.0714,cluster1
1,123100,1.0648,cluster1
1,122900,1.060133,cluster1
1,122500,1.0725,cluster1
1,122300,1.066883,cluster1
1,121500,1.073033,cluster1
1,120600,0.942517,cluster1
1,120100,1.268967,cluster1
1,120000,1.282433,cluster1
1,115800,1.2794,cluster1
1,115700,1.2936,cluster1
1,115500,1.292917,cluster1
1,115200,1.166217,cluster1
1,115000,1.160683,cluster1
1,114700,1.1783,cluster1
1,114600,1.185767,cluster1
1,114400,1.191083,cluster1
1,114200,1.2455,cluster1
1,113800,0.946133,cluster1
1,113700,0.951817,cluster1
1,113500,0.960033,cluster1
1,113000,0.948217,cluster1
1,112700,1.026867,cluster1
1,112600,1.06095,cluster1
1,112200,1.063433,cluster1
1,111700,1.051533,cluster1
1,111100,1.07745,cluster1
1,110900,1.079283,cluster1
1,110800,1.071867,cluster1
1,110500,1.050317,cluster1
1,105900,1.403833,cluster1
1,105500,1.296383,cluster1
1,105300,1.2913,cluster1
1,105100,1.3992,cluster1
1,104700,1.458267,cluster1
1,103700,0.9662,cluster1
1,103400,0.8558,cluster1
1,102900,0.857033,cluster1
1,102500,0.858833,cluster1
1,102400,0.848417,cluster1
1,102300,0.928933,cluster1
1,101600,0.955667,cluster1
1,101400,0.954133,cluster1
1,101200,0.953883,cluster1
1,101100,0.958933,cluster1
1,100200,1.03855,cluster1
1,95400,1.411783,cluster1
1,95300,1.414233,cluster1
1,94900,1.430033,cluster1
1,94800,1.40545,cluster1
1,94600,1.421483,cluster1
1,94500,1.4264,cluster1
1,94400,1.4297,cluster1
1,94300,1.427333,cluster1
1,93500,0.948933,cluster1
1,93400,0.953033,cluster1
1,93100,0.951583,cluster1
1,92800,0.96165,cluster1
1,92500,0.962017,cluster1
1,92400,0.9608,cluster1
1,91400,0.858117,cluster1
1,91300,0.857667,cluster1
1,90500,0.95895,cluster1
1,90100,0.93365,cluster1
1,90000,0.924717,cluster1
1,85800,0.9491,cluster1
1,85600,1.28825,cluster1
1,85500,0.9318,cluster1
1,85100,0.80765,cluster1
1,85000,0.889733,cluster1
1,84800,0.890917,cluster1
1,84600,0.88135,cluster1
1,84300,0.88895,cluster1
1,84200,0.907867,cluster1
1,84100,0.91045,cluster1
1,83300,0.503833,cluster1
1,83200,0.507717,cluster1
1,82900,0.506017,cluster1
1,82800,0.505333,cluster1
1,82700,0.509,cluster1
1,82500,0.391867,cluster1
1,82000,0.3921,cluster1
1,81600,0.391483,cluster1
1,81200,0.3919,cluster1
1,81100,0.3914,cluster1
1,81000,0.392267,cluster1
1,80900,0.391083,cluster1
1,75600,0.6709,cluster1
1,75500,0.782333,cluster1
1,74900,0.8941,cluster1
1,74800,0.89375,cluster1
1,74500,0.900683,cluster1
1,74400,0.904983,cluster1
1,74300,0.899633,cluster1
1,73600,1.0311,cluster1
1,73000,0.498533,cluster1
1,72700,0.5016,cluster1
1,72600,0.502833,cluster1
1,72100,0.51205,cluster1
1,71900,0.512967,cluster1
1,71700,0.513317,cluster1
1,71200,0.516317,cluster1
1,71000,0.530283,cluster1
1,70900,0.432983,cluster1
