Day,' Time','use [kW]',Cluster
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211100,2.952283,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,211000,2.92985,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
