"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-07-05 23:59:00,-0.000000000,-0.000000000,-0.004966667,0.009716667,-0.002050000,0.006250000,-0.003933333,0.005316667
2014-07-05 23:58:00,-0.000000000,-0.000000000,-0.004983333,0.009733333,-0.002033333,0.006250000,-0.003916667,0.005300000
2014-07-05 23:57:00,-0.000000000,-0.000000000,-0.004966667,0.009733333,-0.002050000,0.006250000,-0.003933333,0.005333333
2014-07-05 23:56:00,-0.000000000,-0.000000000,-0.004950000,0.009716667,-0.002050000,0.006266667,-0.003916667,0.005300000
2014-07-05 23:55:00,-0.000000000,-0.000000000,-0.004966667,0.009716667,-0.002050000,0.006266667,-0.003933333,0.005316667
2014-07-05 23:54:00,-0.000000000,-0.000000000,-0.004950000,0.009700000,-0.002033333,0.006250000,-0.003916667,0.005300000
2014-07-05 23:53:00,-0.000000000,-0.000000000,-0.004966667,0.009716667,-0.002050000,0.006266667,-0.003916667,0.005300000
2014-07-05 23:52:00,-0.000000000,-0.000000000,-0.004966667,0.009700000,-0.002033333,0.006266667,-0.003900000,0.005300000
2014-07-05 23:51:00,-0.000000000,-0.000000000,-0.004933333,0.009700000,-0.002050000,0.006283333,-0.003933333,0.005316667
2014-07-05 23:50:00,-0.000000000,-0.000000000,-0.004950000,0.009700000,-0.002050000,0.006266667,-0.003916667,0.005300000
2014-07-05 23:49:00,-0.000000000,-0.000000000,-0.004950000,0.009683333,-0.002050000,0.006283333,-0.003916667,0.005283333
2014-07-05 23:48:00,-0.000000000,-0.000000000,-0.004933333,0.009683333,-0.002083333,0.006300000,-0.003933333,0.005316667
2014-07-05 23:47:00,-0.000000000,-0.000000000,-0.004900000,0.009683333,-0.002083333,0.006283333,-0.003966667,0.005333333
2014-07-05 23:46:00,-0.000000000,-0.000000000,-0.004933333,0.009683333,-0.002083333,0.006266667,-0.003933333,0.005316667
2014-07-05 23:45:00,-0.000000000,-0.000000000,-0.004900000,0.009666667,-0.002100000,0.006283333,-0.003966667,0.005333333
2014-07-05 23:44:00,-0.000000000,-0.000000000,-0.004900000,0.009650000,-0.002083333,0.006266667,-0.003966667,0.005316667
2014-07-05 23:43:00,-0.000000000,-0.000000000,-0.004883333,0.009650000,-0.002100000,0.006283333,-0.003966667,0.005333333
2014-07-05 23:42:00,-0.000000000,-0.000000000,-0.004883333,0.009650000,-0.002083333,0.006316667,-0.003966667,0.005350000
2014-07-05 23:41:00,-0.000000000,-0.000000000,-0.004883333,0.009666667,-0.002083333,0.006333333,-0.004000000,0.005383333
2014-07-05 23:40:00,-0.000000000,-0.000000000,-0.005366667,0.009866667,-0.001616667,0.006316667,-0.003433333,0.005033333
2014-07-05 23:39:00,-0.000000000,-0.000000000,-0.005700000,0.010033333,-0.001233333,0.006316667,-0.003000000,0.004800000
2014-07-05 23:38:00,-0.000000000,-0.000000000,-0.005750000,0.010033333,-0.001183333,0.006316667,-0.002966667,0.004750000
2014-07-05 23:37:00,-0.000000000,-0.000000000,-0.005733333,0.010033333,-0.001233333,0.006300000,-0.002983333,0.004783333
2014-07-05 23:36:00,-0.000000000,-0.000000000,-0.005716667,0.010033333,-0.001233333,0.006316667,-0.003000000,0.004766667
2014-07-05 23:35:00,-0.000000000,-0.000000000,-0.005716667,0.010016667,-0.001233333,0.006316667,-0.003000000,0.004783333
2014-07-05 23:34:00,-0.000000000,-0.000000000,-0.005733333,0.010033333,-0.001200000,0.006316667,-0.002966667,0.004750000
2014-07-05 23:33:00,-0.000000000,-0.000000000,-0.005716667,0.010016667,-0.001233333,0.006333333,-0.003000000,0.004766667
2014-07-05 23:32:00,-0.000000000,-0.000000000,-0.005733333,0.010016667,-0.001200000,0.006316667,-0.002966667,0.004766667
2014-07-05 23:31:00,-0.000000000,-0.000000000,-0.005700000,0.010016667,-0.001250000,0.006333333,-0.003000000,0.004766667
2014-07-05 23:30:00,-0.000000000,-0.000000000,-0.005750000,0.010016667,-0.001200000,0.006316667,-0.002950000,0.004750000
2014-07-05 23:29:00,-0.000000000,-0.000000000,-0.005733333,0.010016667,-0.001216667,0.006316667,-0.002950000,0.004733333
2014-07-05 23:28:00,-0.000000000,-0.000000000,-0.005750000,0.010033333,-0.001200000,0.006333333,-0.002950000,0.004733333
2014-07-05 23:27:00,-0.000000000,-0.000000000,-0.005700000,0.010016667,-0.001250000,0.006316667,-0.003016667,0.004800000
2014-07-05 23:26:00,-0.000000000,-0.000000000,-0.005750000,0.010033333,-0.001216667,0.006316667,-0.002950000,0.004750000
2014-07-05 23:25:00,-0.000000000,-0.000000000,-0.005700000,0.010016667,-0.001250000,0.006300000,-0.003016667,0.004783333
2014-07-05 23:24:00,-0.000000000,-0.000000000,-0.005733333,0.010016667,-0.001216667,0.006316667,-0.002966667,0.004750000
2014-07-05 23:23:00,-0.000000000,-0.000000000,-0.005733333,0.010016667,-0.001183333,0.006300000,-0.002950000,0.004716667
2014-07-05 23:22:00,-0.000000000,-0.000000000,-0.005716667,0.010000000,-0.001200000,0.006300000,-0.002950000,0.004750000
2014-07-05 23:21:00,-0.000000000,-0.000000000,-0.005800000,0.010033333,-0.001150000,0.006300000,-0.002900000,0.004700000
2014-07-05 23:20:00,-0.000000000,-0.000000000,-0.005866667,0.010083333,-0.001083333,0.006300000,-0.002816667,0.004650000
2014-07-05 23:19:00,-0.000000000,-0.000000000,-0.005633333,0.009966667,-0.001316667,0.006300000,-0.003116667,0.004833333
2014-07-05 23:18:00,-0.000000000,-0.000000000,-0.004916667,0.009650000,-0.002050000,0.006316667,-0.003916667,0.005316667
2014-07-05 23:17:00,-0.000000000,-0.000000000,-0.004950000,0.009650000,-0.002000000,0.006333333,-0.003900000,0.005300000
2014-07-05 23:16:00,-0.000000000,-0.000000000,-0.004900000,0.009650000,-0.002033333,0.006350000,-0.003916667,0.005333333
2014-07-05 23:15:00,-0.000000000,-0.000000000,-0.004933333,0.009650000,-0.002033333,0.006350000,-0.003933333,0.005316667
2014-07-05 23:14:00,-0.000000000,-0.000000000,-0.004933333,0.009650000,-0.002016667,0.006333333,-0.003916667,0.005316667
2014-07-05 23:13:00,-0.000000000,-0.000000000,-0.004916667,0.009633333,-0.002033333,0.006333333,-0.003916667,0.005316667
2014-07-05 23:12:00,-0.000000000,-0.000000000,-0.004916667,0.009650000,-0.002016667,0.006366667,-0.003916667,0.005333333
2014-07-05 23:11:00,-0.000000000,-0.000000000,-0.004933333,0.009633333,-0.002016667,0.006350000,-0.003883333,0.005300000
2014-07-05 23:10:00,-0.000000000,-0.000000000,-0.004933333,0.009633333,-0.002016667,0.006366667,-0.003900000,0.005316667
2014-07-05 23:09:00,-0.000000000,-0.000000000,-0.004916667,0.009650000,-0.002016667,0.006350000,-0.003916667,0.005316667
2014-07-05 23:08:00,-0.000000000,-0.000000000,-0.004916667,0.009633333,-0.002033333,0.006366667,-0.003933333,0.005333333
2014-07-05 23:07:00,-0.000000000,-0.000000000,-0.004916667,0.009650000,-0.002000000,0.006366667,-0.003900000,0.005316667
2014-07-05 23:06:00,-0.000000000,-0.000000000,-0.004933333,0.009650000,-0.002000000,0.006366667,-0.003883333,0.005300000
2014-07-05 23:05:00,-0.000000000,-0.000000000,-0.004933333,0.009633333,-0.002016667,0.006333333,-0.003916667,0.005316667
2014-07-05 23:04:00,-0.000000000,-0.000000000,-0.004950000,0.009650000,-0.002000000,0.006333333,-0.003883333,0.005300000
