@relation '1.train-weka.filters.unsupervised.attribute.Remove-R1,5-25'

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235300,2.79935,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
0,235200,2.81073,cluster5
1,125400,0.924383,cluster6
1,172100,1.5347,cluster14
1,172100,1.5347,cluster14
1,172000,1.52943,cluster14
1,172000,1.52943,cluster14
1,171900,1.53632,cluster14
1,171900,1.53632,cluster14
1,171800,1.45273,cluster14
1,171800,1.45273,cluster14
1,171700,1.33835,cluster14
1,171700,1.33835,cluster14
1,171600,1.33855,cluster14
1,171600,1.33855,cluster14
1,171500,1.34763,cluster14
1,171500,1.34763,cluster14
1,171400,1.34742,cluster14
1,171400,1.34742,cluster14
1,171300,1.35612,cluster14
1,171300,1.35612,cluster14
1,235100,3.45497,cluster14
1,235100,3.45497,cluster14
1,171200,1.38768,cluster14
1,171200,1.38768,cluster14
1,235000,3.40567,cluster14
1,235000,3.40567,cluster14
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234900,3.44255,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234800,4.60975,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234700,4.83183,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234600,4.86327,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234500,4.46935,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234400,4.4665,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234300,4.63638,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
