refinedUse,' dow',' phase',' dType',' Time',' Cluster'
1.09005,3,1,1,2200,cluster14
1.60858,4,2,1,5400,cluster14
1.1625,4,2,1,5390,cluster14
1.35017,4,2,1,5360,cluster14
1.42448,4,2,1,5350,cluster14
1.42123,4,2,1,5340,cluster14
1.41083,4,2,1,5330,cluster14
1.39703,4,2,1,5320,cluster14
1.32276,4,2,1,5310,cluster14
0.685967,4,2,1,5280,cluster14
1.42738,4,2,1,5270,cluster14
1.44383,4,2,1,5260,cluster14
1.4126,4,2,1,5250,cluster14
1.3922,4,2,1,5240,cluster14
1.37293,4,2,1,5230,cluster14
0.822799,4,2,1,5220,cluster14
1.3507,4,2,1,5190,cluster14
1.5386,4,2,1,5180,cluster14
1.49367,4,2,1,5170,cluster14
1.17172,4,2,1,5160,cluster14
1.06572,4,2,1,5130,cluster14
1.52697,4,2,1,5120,cluster14
1.5107,4,2,1,5110,cluster14
1.50122,4,2,1,5100,cluster14
0.779183,4,2,1,5090,cluster14
1.23153,4,2,1,5060,cluster14
1.4876,4,2,1,5050,cluster14
1.4636,4,2,1,5040,cluster14
1.42118,4,2,1,5030,cluster14
1.41752,4,2,1,5020,cluster14
1.43455,4,2,1,4580,cluster14
1.41757,4,2,1,4570,cluster14
1.21542,4,2,1,4560,cluster14
0.78105,4,2,1,4530,cluster14
1.46852,4,2,1,4520,cluster14
1.46125,4,2,1,4510,cluster14
1.40418,4,2,1,4500,cluster14
1.33663,4,2,1,4490,cluster14
1.1899,4,2,1,4450,cluster14
1.4674,4,2,1,4440,cluster14
1.4412,4,2,1,4430,cluster14
1.34358,4,2,1,4420,cluster14
0.683033,4,2,1,4390,cluster14
1.33322,4,2,1,4380,cluster14
1.3408,4,2,1,4370,cluster14
1.31427,4,2,1,4360,cluster14
1.28918,4,2,1,4350,cluster14
0.77635,4,2,1,4340,cluster14
1.10082,4,2,1,4310,cluster14
1.33822,4,2,1,4300,cluster14
1.31687,4,2,1,4290,cluster14
1.30432,4,2,1,4280,cluster14
1.27695,4,2,1,4270,cluster14
0.770801,4,2,1,4260,cluster14
1.1027,4,2,1,4230,cluster14
1.32948,4,2,1,4220,cluster14
1.34923,4,2,1,4210,cluster14
1.37628,4,2,1,4200,cluster14
1.34333,4,2,1,4190,cluster14
1.1214,4,2,1,4180,cluster14
1.47285,4,2,1,4140,cluster14
1.4452,4,2,1,4130,cluster14
1.45298,4,2,1,4120,cluster14
0.823633,4,2,1,4110,cluster14
1.37847,4,2,1,4080,cluster14
1.4486,4,2,1,4070,cluster14
1.46655,4,2,1,4060,cluster14
0.800384,4,2,1,4050,cluster14
1.43457,4,2,1,4020,cluster14
1.49757,4,2,1,4010,cluster14
1.35752,2,1,1,3000,cluster14
1.35818,2,1,1,2590,cluster14
1.35903,2,1,1,2580,cluster14
1.38027,2,1,1,2570,cluster14
1.37022,2,1,1,2560,cluster14
1.41175,2,1,1,2550,cluster14
1.31357,2,1,1,2540,cluster14
1.30235,2,1,1,2530,cluster14
1.28375,2,1,1,2520,cluster14
1.24382,2,1,1,2510,cluster14
1.22245,2,1,1,2500,cluster14
1.15267,2,1,1,2490,cluster14
1.47795,2,1,1,2300,cluster14
1.46147,2,1,1,2290,cluster14
1.44207,2,1,1,2280,cluster14
1.47422,2,1,1,2270,cluster14
1.4502,2,1,1,2260,cluster14
1.46092,2,1,1,2250,cluster14
1.44897,2,1,1,2240,cluster14
1.46957,2,1,1,2230,cluster14
1.4845,2,1,1,2220,cluster14
1.47797,2,1,1,2210,cluster14
1.46948,2,1,1,2200,cluster14
1.46627,2,1,1,2190,cluster14
1.46755,2,1,1,2180,cluster14
1.45353,2,1,1,2170,cluster14
1.46143,2,1,1,2160,cluster14
1.5008,2,1,1,2150,cluster14
1.50338,2,1,1,2140,cluster14
1.50985,2,1,1,2130,cluster14
1.51398,2,1,1,2120,cluster14
1.50933,2,1,1,2110,cluster14
0.9281,3,2,1,6200,cluster14
1.50375,2,1,1,2100,cluster14
1.3717,2,1,1,2090,cluster14
1.28108,2,1,1,2080,cluster14
1.28138,2,1,1,2070,cluster14
1.2675,2,1,1,2060,cluster14
1.2551,2,1,1,2050,cluster14
1.25793,2,1,1,2040,cluster14
1.25455,2,1,1,2030,cluster14
1.25692,2,1,1,2020,cluster14
1.2614,2,1,1,2010,cluster14
1.26005,2,1,1,2000,cluster14
1.27093,2,1,1,1590,cluster14
1.25583,2,1,1,1580,cluster14
1.24912,2,1,1,1570,cluster14
1.22568,2,1,1,1560,cluster14
1.34657,2,1,1,1550,cluster14
1.36575,2,1,1,1540,cluster14
1.36263,2,1,1,1530,cluster14
1.34963,2,1,1,1520,cluster14
1.34903,2,1,1,1510,cluster14
1.34873,2,1,1,1500,cluster14
1.34148,2,1,1,1490,cluster14
1.41483,2,1,1,1480,cluster14
1.49797,2,1,1,1470,cluster14
1.46972,2,1,1,1460,cluster14
1.48793,2,1,1,1450,cluster14
1.4868,2,1,1,1440,cluster14
1.48907,2,1,1,1430,cluster14
1.47,2,1,1,1420,cluster14
1.47277,2,1,1,1410,cluster14
1.47288,2,1,1,1400,cluster14
1.4818,2,1,1,1390,cluster14
1.47923,2,1,1,1380,cluster14
1.46573,2,1,1,1370,cluster14
1.48053,2,1,1,1360,cluster14
1.4778,2,1,1,1350,cluster14
1.46425,2,1,1,1340,cluster14
1.47717,2,1,1,1330,cluster14
1.47313,2,1,1,1320,cluster14
1.46793,2,1,1,1310,cluster14
1.67957,2,1,1,1300,cluster14
1.4693,2,1,1,1290,cluster14
1.8193,2,1,1,1280,cluster14
1.72625,2,1,1,1270,cluster14
1.79092,2,1,1,1260,cluster14
1.83713,2,1,1,1250,cluster14
1.73072,2,1,1,1240,cluster14
1.92128,2,1,1,1230,cluster14
1.70553,2,1,1,1220,cluster14
2.92623,2,1,1,1210,cluster14
1.3632,4,3,1,10400,cluster14
1.35592,4,3,1,10390,cluster14
1.33335,4,3,1,10380,cluster14
1.29752,4,3,1,10370,cluster14
1.09142,4,3,1,10360,cluster14
0.768817,4,3,1,10330,cluster14
1.35378,4,3,1,10320,cluster14
1.33522,4,3,1,10310,cluster14
1.31875,4,3,1,10300,cluster14
1.29328,4,3,1,10290,cluster14
0.706467,4,3,1,10280,cluster14
1.29082,4,3,1,10250,cluster14
1.43663,4,3,1,10240,cluster14
1.39772,4,3,1,10230,cluster14
1.81343,2,2,1,6200,cluster14
0.8431,4,3,1,10220,cluster14
1.80835,2,2,1,6190,cluster14
1.80075,2,2,1,6170,cluster14
1.80533,2,2,1,6160,cluster14
1.75698,2,2,1,6150,cluster14
1.63647,2,2,1,6140,cluster14
1.63525,2,2,1,6130,cluster14
1.61945,2,2,1,6120,cluster14
1.55825,2,2,1,6110,cluster14
1.19087,4,3,1,10190,cluster14
1.4581,4,3,1,10180,cluster14
1.45277,4,3,1,10170,cluster14
1.42453,4,3,1,10160,cluster14
0.787001,4,3,1,10150,cluster14
1.54755,2,2,1,6100,cluster14
1.3178,4,3,1,10120,cluster14
1.55122,2,2,1,6090,cluster14
1.47385,4,3,1,10110,cluster14
1.55873,2,2,1,6080,cluster14
1.54938,2,2,1,6060,cluster14
1.53547,2,2,1,6010,cluster14
1.42437,4,3,1,10100,cluster14
1.42128,4,3,1,10090,cluster14
1.45097,4,3,1,10050,cluster14
1.46307,4,3,1,10040,cluster14
1.4096,4,3,1,10030,cluster14
1.54652,2,2,1,6000,cluster14
1.01557,4,3,1,10020,cluster14
1.55038,2,2,1,5590,cluster14
1.54648,2,2,1,5580,cluster14
1.54455,2,2,1,5570,cluster14
1.54545,2,2,1,5560,cluster14
1.5361,2,2,1,5550,cluster14
1.56883,2,2,1,5540,cluster14
1.68322,2,2,1,5530,cluster14
1.66712,2,2,1,5520,cluster14
1.6695,2,2,1,5510,cluster14
1.0612,4,3,1,9590,cluster14
1.43885,4,3,1,9580,cluster14
1.57243,4,3,1,9570,cluster14
1.47778,4,3,1,9560,cluster14
0.861116,4,3,1,9530,cluster14
1.68367,2,2,1,5500,cluster14
1.6427,4,3,1,9520,cluster14
1.67257,2,2,1,5490,cluster14
1.65245,4,3,1,9510,cluster14
1.69035,2,2,1,5480,cluster14
1.67895,2,2,1,5470,cluster14
1.67445,2,2,1,5460,cluster14
1.77655,2,2,1,5450,cluster14
1.916,2,2,1,5440,cluster14
1.93792,2,2,1,5430,cluster14
