refinedUse,' dow',' phase',' dType',' Time',' Cluster'
1.81897,3,3,1,7340,cluster19
2.08678,3,3,1,7330,cluster19
2.22457,3,3,1,7320,cluster19
2.17897,3,3,1,7310,cluster19
2.17597,3,3,1,7300,cluster19
2.17963,3,3,1,7290,cluster19
2.20295,3,3,1,7280,cluster19
2.19028,3,3,1,7270,cluster19
2.17797,3,3,1,7260,cluster19
1.98975,3,3,1,7250,cluster19
1.86277,3,3,1,7240,cluster19
1.9094,3,3,1,7230,cluster19
1.87922,3,3,1,7220,cluster19
1.87152,3,3,1,7210,cluster19
1.86162,3,3,1,7200,cluster19
1.89752,3,3,1,7190,cluster19
1.97103,3,3,1,7180,cluster19
2.01418,3,3,1,7170,cluster19
2.00202,3,3,1,7160,cluster19
2.0038,3,3,1,7150,cluster19
2.14457,3,3,1,7140,cluster19
2.24922,3,3,1,7130,cluster19
2.22528,3,3,1,7120,cluster19
2.14998,3,3,1,7110,cluster19
2.20453,3,3,1,7100,cluster19
2.13115,3,3,1,7090,cluster19
1.50297,3,3,1,7080,cluster19
1.43424,3,3,1,7070,cluster19
1.60087,3,3,1,7060,cluster19
2.06127,3,3,1,7050,cluster19
2.05543,3,3,1,7040,cluster19
2.05388,3,3,1,7030,cluster19
2.04307,3,3,1,7020,cluster19
2.05468,3,3,1,7010,cluster19
2.056,3,3,1,7000,cluster19
2.00207,3,2,1,6590,cluster19
1.83197,3,2,1,6580,cluster19
1.80942,3,2,1,6160,cluster19
2.14747,3,2,1,6150,cluster19
2.20515,3,2,1,6140,cluster19
2.18522,3,2,1,6130,cluster19
2.18992,3,2,1,6120,cluster19
2.18248,3,2,1,6110,cluster19
2.20497,3,2,1,6100,cluster19
2.16637,3,2,1,6090,cluster19
2.11572,3,2,1,6080,cluster19
1.94407,3,2,1,6070,cluster19
2.01098,3,2,1,6060,cluster19
1.91065,3,2,1,6050,cluster19
1.92093,3,2,1,6040,cluster19
2.63003,3,2,1,6030,cluster19
2.90023,3,2,1,6020,cluster19
2.14878,3,2,1,6010,cluster19
2.35423,4,1,1,2290,cluster19
2.30842,4,1,1,2280,cluster19
2.18837,4,1,1,2270,cluster19
1.94775,4,1,1,2260,cluster19
1.59592,4,1,1,2250,cluster19
1.45778,4,1,1,2240,cluster19
1.32617,4,1,1,2230,cluster19
1.77045,4,1,1,2220,cluster19
1.85077,4,1,1,2210,cluster19
1.11197,3,1,1,2190,cluster19
1.14699,3,1,1,2180,cluster19
1.15305,3,1,1,2170,cluster19
1.14627,3,1,1,2160,cluster19
1.1537,3,1,1,2150,cluster19
1.14298,3,1,1,2140,cluster19
1.15272,3,1,1,2130,cluster19
1.23873,3,1,1,2120,cluster19
1.21005,3,1,1,2110,cluster19
1.7771,4,1,1,2200,cluster19
1.65447,4,1,1,2190,cluster19
1.59343,4,1,1,2180,cluster19
1.56333,4,1,1,2170,cluster19
1.52303,4,1,1,2160,cluster19
1.42935,4,1,1,2150,cluster19
1.28808,4,1,1,2140,cluster19
1.12168,4,1,1,2130,cluster19
1.22422,3,1,1,2100,cluster19
1.20498,3,1,1,2090,cluster19
1.18878,3,1,1,2080,cluster19
1.23182,3,1,1,2070,cluster19
2.60758,0,3,0,9570,cluster19
2.82128,0,3,0,9560,cluster19
3.0431,0,3,0,9550,cluster19
2.70977,0,3,0,9540,cluster19
2.52597,0,3,0,9530,cluster19
2.4324,0,3,0,9520,cluster19
2.35003,0,3,0,9510,cluster19
2.36483,0,3,0,9500,cluster19
2.38387,0,3,0,9490,cluster19
2.2102,0,3,0,9480,cluster19
2.55,0,3,0,9470,cluster19
2.4899,0,3,0,9460,cluster19
2.33827,0,3,0,9450,cluster19
2.34605,0,3,0,9440,cluster19
2.22505,0,3,0,9430,cluster19
1.969,0,3,0,9420,cluster19
1.90808,0,3,0,9410,cluster19
1.90358,0,3,0,9400,cluster19
2.0036,0,3,0,9390,cluster19
1.9592,0,3,0,9380,cluster19
1.91872,0,3,0,9370,cluster19
1.93535,0,3,0,9360,cluster19
2.06813,0,3,0,9350,cluster19
2.44133,0,3,0,9340,cluster19
2.46992,0,3,0,9330,cluster19
2.35488,0,3,0,9320,cluster19
2.00552,0,3,0,9310,cluster19
1.68557,0,3,0,9300,cluster19
1.66563,0,3,0,9290,cluster19
1.951,0,3,0,9280,cluster19
2.17248,0,3,0,9270,cluster19
2.18753,0,3,0,9260,cluster19
1.95535,0,3,0,9250,cluster19
1.79532,0,3,0,9240,cluster19
1.79798,0,3,0,9230,cluster19
2.10653,0,3,0,9220,cluster19
1.83663,0,3,0,9210,cluster19
2.03187,0,3,0,9200,cluster19
2.52543,0,3,0,9190,cluster19
2.25268,0,3,0,9180,cluster19
2.54315,0,3,0,9170,cluster19
2.31055,0,3,0,9160,cluster19
2.58792,0,3,0,9150,cluster19
2.28937,0,3,0,9140,cluster19
2.56047,0,3,0,9130,cluster19
2.42508,0,3,0,9120,cluster19
2.06885,0,3,0,9110,cluster19
2.35175,0,3,0,9100,cluster19
2.35567,0,3,0,9090,cluster19
2.225,0,3,0,9080,cluster19
2.14627,3,3,1,12200,cluster19
2.44683,3,3,1,12190,cluster19
2.44125,3,0,1,15340,cluster19
2.47522,3,0,1,15330,cluster19
2.80452,3,0,1,15320,cluster19
2.39165,3,0,1,15310,cluster19
1.65473,3,0,1,15280,cluster19
2.16392,3,0,1,15270,cluster19
2.19668,3,0,1,15260,cluster19
2.10258,3,0,1,15250,cluster19
1.92777,3,0,1,15240,cluster19
1.9465,3,0,1,15230,cluster19
1.87093,3,0,1,15220,cluster19
1.85193,3,0,1,15210,cluster19
1.38912,3,0,1,15200,cluster19
1.67957,3,0,1,15170,cluster19
1.91708,3,0,1,15160,cluster19
1.81422,3,0,1,15150,cluster19
1.79927,3,0,1,15140,cluster19
1.88848,3,0,1,15130,cluster19
2.02552,3,0,1,15120,cluster19
2.25048,3,0,1,15110,cluster19
1.94882,3,0,1,15100,cluster19
1.61478,3,0,1,15070,cluster19
2.2087,3,0,1,15060,cluster19
2.48118,3,0,1,15050,cluster19
2.10587,3,0,1,15040,cluster19
2.51847,3,0,1,15030,cluster19
2.04237,3,0,1,15020,cluster19
2.45053,3,0,1,15010,cluster19
2.001,3,0,1,15000,cluster19
1.63619,3,0,1,14590,cluster19
1.84268,3,0,1,14560,cluster19
2.28683,3,0,1,14550,cluster19
2.33792,3,0,1,14540,cluster19
1.85898,3,0,1,14530,cluster19
2.24208,3,0,1,14520,cluster19
1.87498,3,0,1,14510,cluster19
2.35067,3,0,1,14500,cluster19
1.30498,3,0,1,14470,cluster19
1.8056,3,0,1,14460,cluster19
1.8463,3,0,1,14450,cluster19
1.71233,3,0,1,14110,cluster19
1.83298,3,0,1,14100,cluster19
2.2268,3,0,1,14090,cluster19
2.29723,3,0,1,14080,cluster19
2.28918,3,0,1,14070,cluster19
2.27055,3,0,1,14060,cluster19
2.29213,3,0,1,14050,cluster19
2.32405,3,0,1,14040,cluster19
2.29635,3,0,1,14030,cluster19
2.19343,3,0,1,14020,cluster19
2.0246,3,0,1,14010,cluster19
1.90162,3,2,1,6000,cluster19
1.98343,3,2,1,5590,cluster19
2.19198,3,2,1,5580,cluster19
3.25232,3,2,1,5570,cluster19
2.49815,3,2,1,5560,cluster19
1.98886,3,2,1,5550,cluster19
1.72515,3,2,1,5540,cluster19
2.82907,3,2,1,5530,cluster19
3.14918,3,2,1,5520,cluster19
3.20537,3,2,1,5510,cluster19
3.02398,3,2,1,5500,cluster19
2.89817,3,2,1,5490,cluster19
1.77372,3,2,1,5480,cluster19
1.75503,3,2,1,5470,cluster19
1.78512,3,2,1,5460,cluster19
1.76205,3,2,1,5450,cluster19
1.77562,3,2,1,5440,cluster19
1.77523,3,2,1,5430,cluster19
1.74972,3,2,1,5420,cluster19
1.80658,3,2,1,5410,cluster19
1.85747,3,2,1,5400,cluster19
1.85578,3,2,1,5390,cluster19
1.86628,3,2,1,5380,cluster19
1.86288,3,2,1,5370,cluster19
1.98288,3,2,1,5360,cluster19
1.97362,3,2,1,5350,cluster19
1.97242,3,2,1,5340,cluster19
1.9733,3,2,1,5330,cluster19
1.96213,3,2,1,5320,cluster19
1.93673,3,2,1,5310,cluster19
1.93688,3,2,1,5300,cluster19
1.91502,3,2,1,5290,cluster19
1.87623,3,2,1,5280,cluster19
1.8778,3,2,1,5270,cluster19
1.84528,3,2,1,5260,cluster19
1.3652,1,0,1,14420,cluster19
1.52955,1,0,1,14410,cluster19
1.76052,1,0,1,14400,cluster19
1.73207,1,0,1,14390,cluster19
1.73885,1,0,1,14380,cluster19
1.74845,1,0,1,14370,cluster19
1.7291,1,0,1,14360,cluster19
1.80307,1,0,1,14350,cluster19
2.01363,1,0,1,14310,cluster19
1.97593,1,0,1,14300,cluster19
1.99528,1,0,1,14290,cluster19
1.70188,1,0,1,14280,cluster19
1.58682,1,0,1,14270,cluster19
1.56515,1,0,1,14260,cluster19
1.52995,1,0,1,14250,cluster19
1.64228,1,0,1,14240,cluster19
0.93445,1,0,1,14230,cluster19
1.61363,1,0,1,14200,cluster19
1.57923,1,0,1,14190,cluster19
1.63492,1,0,1,14180,cluster19
1.67652,1,0,1,14170,cluster19
1.8654,1,0,1,14160,cluster19
2.0302,1,0,1,14150,cluster19
1.99893,1,0,1,14140,cluster19
1.35562,1,0,1,14130,cluster19
1.77627,1,0,1,14100,cluster19
1.64403,1,0,1,14090,cluster19
1.53513,1,0,1,14080,cluster19
1.5337,1,0,1,14070,cluster19
1.52142,1,0,1,14060,cluster19
1.52708,1,0,1,14050,cluster19
1.42825,1,0,1,14040,cluster19
1.4051,1,0,1,14030,cluster19
1.27772,1,0,1,14020,cluster19
0.853217,1,3,1,13590,cluster19
1.82297,1,3,1,13580,cluster19
1.94475,1,3,1,13570,cluster19
1.8855,1,3,1,13560,cluster19
1.79958,1,3,1,13550,cluster19
1.76828,1,3,1,13540,cluster19
1.74122,1,3,1,13530,cluster19
1.6015,1,3,1,13520,cluster19
1.21373,1,3,1,13510,cluster19
1.14898,1,3,1,13500,cluster19
1.1248,1,3,1,13490,cluster19
1.08187,1,3,1,13480,cluster19
1.94375,3,3,1,10360,cluster19
1.9059,3,3,1,10350,cluster19
1.86315,3,3,1,10340,cluster19
1.8394,3,3,1,10330,cluster19
1.84128,3,3,1,10320,cluster19
