'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0,1,1,1,2130,0.84215,cluster5
1.87795,0,3,0,11150,2.94585,cluster17
0,6,1,0,3220,1.30925,cluster5
0,1,1,1,2120,0.8385,cluster5
1.17232,5,3,1,12110,1.80373,cluster15
2.30357,0,3,0,11140,3.238983,cluster17
0,6,1,0,3210,1.30405,cluster5
0,1,1,1,2110,0.8364,cluster5
0.879637,5,3,1,12100,1.80522,cluster15
2.25838,0,3,0,11130,3.204083,cluster17
0.695747,5,3,1,12090,2.00193,cluster15
2.60295,3,3,1,8200,2.938417,cluster55
2.24678,0,3,0,11120,3.17545,cluster17
1.13894,5,3,1,12080,2.44477,cluster15
3.57938,3,3,1,8190,3.900667,cluster55
2.22613,0,3,0,11110,3.157833,cluster17
1.01426,5,3,1,12070,2.33043,cluster15
2.6396,3,3,1,8180,2.944383,cluster55
1.02948,5,3,1,12060,2.34917,cluster15
2.34555,3,3,1,8170,2.665767,cluster55
0.939716,3,0,1,17200,1.9233,cluster13
0.980133,5,3,1,12050,2.28608,cluster15
2.08263,3,3,1,8160,2.3779,cluster17
1.02233,3,0,1,17190,1.391933,cluster13
0.960737,5,3,1,12040,2.27867,cluster15
2.07205,3,3,1,8150,2.354883,cluster17
1.04852,3,0,1,17180,1.388117,cluster13
0.979967,5,3,1,12030,2.2755,cluster15
1.89583,3,3,1,8140,2.179517,cluster17
1.04253,3,0,1,17170,1.393,cluster13
0.990366,5,3,1,12020,2.2792,cluster15
1.33022,3,3,1,8130,1.621367,cluster15
1.01485,3,0,1,17160,1.381367,cluster13
1.32952,3,3,1,8120,1.6196,cluster15
1.00772,3,0,1,17150,1.370067,cluster13
1.56275,3,3,1,8110,1.848483,cluster17
1.01007,3,0,1,17140,1.359517,cluster13
0.829133,3,0,1,17130,1.17855,cluster13
0.625316,3,0,1,17120,0.986867,cluster13
0.097052,2,1,1,2010,1.67908,cluster3
0.634132,3,0,1,17110,0.991733,cluster13
0.065206,2,1,1,2000,1.65552,cluster3
0.045557,2,1,1,1590,1.66587,cluster3
0.048843,2,1,1,1580,1.69077,cluster3
0.248453,2,1,1,1570,1.69132,cluster3
0.637853,2,1,1,1560,1.71367,cluster3
0.195506,2,1,1,1550,1.2931,cluster3
0.1887,2,1,1,1540,1.26865,cluster3
0.271854,2,1,1,1530,1.27502,cluster3
0.343843,2,1,1,1520,1.25392,cluster3
0.569933,0,0,0,17300,1.03565,cluster13
0.193799,1,0,1,16200,1.009067,cluster13
0.560634,0,0,0,17290,1.043517,cluster13
0.509233,1,0,1,16190,1.337183,cluster13
0.586783,0,0,0,17280,1.035367,cluster13
0.5094,1,0,1,16180,1.307783,cluster13
0.628501,0,0,0,17270,1.026767,cluster13
0.200482,6,1,0,2300,1.3851,cluster15
0.215134,1,0,1,16170,1.023567,cluster13
0.0219,4,1,1,1200,0.39455,cluster5
0.629367,0,0,0,17260,1.03045,cluster13
0.174166,6,1,0,2290,1.388633,cluster15
0.175316,1,0,1,16160,0.977633,cluster13
0.023017,4,1,1,1190,0.397233,cluster5
0.630533,0,0,0,17250,1.0335,cluster13
0.203065,6,1,0,2280,1.366133,cluster15
0.219683,1,0,1,16150,1.029133,cluster13
0.024433,4,1,1,1180,0.40215,cluster5
0.669816,0,0,0,17240,1.163133,cluster13
0.181217,6,1,0,2270,1.384767,cluster15
0.365083,1,0,1,16140,1.160583,cluster13
0.052967,4,1,1,1170,0.403017,cluster5
0.799266,0,0,0,17230,1.795633,cluster13
0.180316,6,1,0,2260,1.375,cluster15
0.363518,1,0,1,16130,1.17325,cluster13
0.033867,4,1,1,1160,0.400417,cluster5
2.11233,4,3,1,13200,3.770567,cluster55
0.782868,0,0,0,17220,1.785417,cluster13
0.159317,6,1,0,2250,1.38505,cluster15
0.363833,1,0,1,16120,1.193783,cluster13
0.04665,4,1,1,1150,0.40865,cluster5
2.14137,4,3,1,13190,3.748567,cluster55
0.600501,0,0,0,17210,1.603417,cluster13
0.154449,6,1,0,2240,1.476883,cluster15
0.36745,1,0,1,16110,1.188267,cluster13
0.045833,4,1,1,1140,0.4046,cluster5
2.12313,4,3,1,13180,3.747867,cluster55
0.165399,6,1,0,2230,1.478317,cluster15
0.355083,4,1,1,1130,0.7294,cluster5
2.1321,4,3,1,13170,3.767033,cluster55
0.159934,6,1,0,2220,1.478917,cluster15
0.662,4,0,1,22200,1.059417,cluster13
0.99345,4,1,1,1120,1.3546,cluster5
2.13212,4,3,1,13160,3.766667,cluster55
0.187301,6,1,0,2210,1.491,cluster15
0.584749,4,0,1,22190,1.337033,cluster13
0.563451,4,1,1,1110,0.901117,cluster5
2.13402,4,3,1,13150,3.76025,cluster55
0.946466,4,0,1,22180,1.71515,cluster13
2.14435,4,3,1,13140,3.777633,cluster55
0.940801,4,0,1,22170,1.696633,cluster13
1.59458,3,3,1,7200,1.948783,cluster3
2.14483,4,3,1,13130,3.82265,cluster55
0.855532,4,0,1,22160,1.609883,cluster13
1.60503,3,3,1,7190,1.946033,cluster3
2.15122,4,3,1,13120,3.827767,cluster55
0.56765,4,0,1,22150,1.323567,cluster13
1.5918,3,3,1,7180,1.9357,cluster3
2.14093,4,3,1,13110,3.835467,cluster55
0.562817,4,0,1,22140,1.34715,cluster13
1.57645,3,3,1,7170,1.938783,cluster3
0.572466,4,0,1,22130,1.324683,cluster13
1.60523,3,3,1,7160,1.910967,cluster3
0.573233,4,0,1,22120,1.337217,cluster13
1.68482,3,3,1,7150,1.809883,cluster3
0.408453,3,3,1,7010,0.88905,cluster10
0.567683,4,0,1,22110,1.315867,cluster13
1.71928,3,3,1,7140,1.804183,cluster3
0.408955,3,3,1,7000,0.886783,cluster10
1.70942,3,3,1,7130,1.794183,cluster3
0.417149,3,2,1,6590,0.887033,cluster10
2.38277,1,1,1,3100,3.547483,cluster13
1.71317,3,3,1,7120,1.797383,cluster3
0.413,3,2,1,6580,0.88545,cluster10
1.81163,1,1,1,3090,2.960817,cluster13
1.72075,3,3,1,7110,1.804833,cluster3
0.437039,3,2,1,6570,0.887383,cluster10
1.05455,1,1,1,3080,2.209933,cluster13
0.424903,3,2,1,6560,0.888467,cluster10
1.05672,1,1,1,3070,2.209983,cluster13
0.311034,5,3,0,13200,1.494967,cluster15
0.840883,0,3,0,12100,2.509483,cluster15
0.407736,3,2,1,6550,0.8894,cluster10
1.07605,1,1,1,3060,2.203967,cluster13
0.313583,5,3,0,13190,1.495583,cluster15
0.903718,0,3,0,12090,2.561167,cluster15
0.416433,3,2,1,6540,0.887383,cluster10
1.05382,1,1,1,3050,2.2098,cluster13
0.327033,5,3,0,13180,1.5133,cluster15
0.899149,0,3,0,12080,2.605567,cluster15
0.419341,3,2,1,6530,0.884717,cluster10
1.05588,1,1,1,3040,2.2102,cluster13
0.332617,5,3,0,13170,1.5068,cluster15
0.972583,0,3,0,12070,2.502617,cluster15
0.42432,3,2,1,6520,0.882717,cluster10
1.06918,1,1,1,3030,2.2061,cluster13
0.315766,5,3,0,13160,1.514583,cluster15
0.989982,0,3,0,12060,2.143283,cluster15
1.06688,1,1,1,3020,2.21115,cluster13
0.328417,5,3,0,13150,1.498917,cluster15
0.975849,0,3,0,12050,2.131533,cluster15
1.06623,1,1,1,3010,2.212117,cluster13
0.306851,5,3,0,13140,1.5146,cluster15
0.980167,0,3,0,12040,2.147133,cluster15
0.359233,5,3,0,13130,1.485767,cluster15
0.71135,0,3,0,12030,1.885567,cluster15
0.335266,5,3,0,13120,1.501767,cluster15
0.645033,0,3,0,12020,1.7107,cluster15
0,0,0,0,20510,0.939167,cluster3
0.376684,5,3,0,13110,1.4949,cluster15
0.615283,0,3,0,12010,1.6671,cluster15
0,0,0,0,20500,0.951917,cluster4
0,0,0,0,20490,0.924333,cluster4
0.020337,4,3,1,7010,0.8785,cluster12
0,0,0,0,20480,0.9593,cluster4
0.031171,4,3,1,7000,0.903817,cluster12
0,0,0,0,20470,0.951217,cluster4
0.062171,4,2,1,6590,0.943617,cluster12
0,0,0,0,20460,0.9241,cluster3
0.808324,4,2,1,6580,0.975717,cluster12
0,0,0,0,20450,0.950317,cluster3
0.506636,4,2,1,6570,0.6598,cluster12
0,0,0,0,20440,0.93145,cluster4
1.21902,2,0,1,16310,1.5472,cluster15
0.189567,4,2,1,6560,0.323933,cluster12
0,0,0,0,20430,0.949183,cluster4
1.19058,2,0,1,16300,1.53985,cluster15
0.064836,4,2,1,6550,0.325383,cluster12
0,0,0,0,20420,0.940833,cluster3
0.959179,2,0,1,16290,1.29343,cluster15
0.112483,4,2,1,6540,0.373817,cluster12
0.973987,2,0,1,16280,1.32092,cluster15
0.145756,4,2,1,6530,0.430683,cluster12
1.00858,2,0,1,16270,1.35308,cluster15
0.150807,4,2,1,6520,0.433183,cluster12
0.969566,2,0,1,16260,1.31615,cluster15
0.974863,2,0,1,16250,1.30208,cluster15
1.02305,2,0,1,16240,1.36908,cluster15
0.996571,2,0,1,16230,1.34357,cluster15
2.06695,4,3,1,12200,3.120833,cluster55
1.0082,2,0,1,16220,1.34827,cluster15
1.94734,4,3,1,12190,2.972017,cluster55
1.2933,4,3,1,12180,2.33095,cluster15
1.28627,4,3,1,12170,2.333317,cluster15
0,4,0,1,21200,1.748,cluster15
1.48573,4,3,1,12160,2.5252,cluster55
0.029717,4,0,1,21190,1.214517,cluster15
2.12633,4,3,1,12150,3.147983,cluster55
0.030834,4,0,1,21180,1.0835,cluster15
2.22598,4,3,1,12140,3.27265,cluster55
0.014784,4,0,1,21170,1.07865,cluster15
0.06095,6,2,0,6200,0.394067,cluster5
2.36752,4,3,1,12130,3.394283,cluster55
0.029434,4,0,1,21160,1.074267,cluster15
0.053017,6,2,0,6190,0.396867,cluster5
2.35385,4,3,1,12120,3.415233,cluster55
0.015167,4,0,1,21150,1.089667,cluster15
0.058301,6,2,0,6180,0.395117,cluster5
2.35585,4,3,1,12110,3.424783,cluster55
0.003933,4,0,1,21140,1.082267,cluster15
0.04675,6,2,0,6170,0.398517,cluster5
0,4,0,1,21130,1.079233,cluster15
0.049783,6,2,0,6160,0.3933,cluster5
0.397384,0,0,0,18200,1.395717,cluster15
0.002,4,0,1,21120,1.080567,cluster15
0.874633,2,0,1,17100,1.081033,cluster15
0.088517,6,2,0,6150,0.385567,cluster5
0.307049,0,0,0,18190,1.299933,cluster15
0.011968,4,0,1,21110,1.081767,cluster15
0.861,2,0,1,17900,1.0679,cluster15
0.151484,6,2,0,6140,0.419117,cluster5
0.073101,0,0,0,18180,1.080517,cluster15
0.699984,2,0,1,17800,0.906817,cluster15
0.102133,6,2,0,6130,0.370817,cluster5
0.078017,0,0,0,18170,1.085517,cluster15
0,6,1,0,3200,1.319,cluster5
0.377233,2,0,1,17700,0.9514,cluster15
0.102582,6,2,0,6120,0.372483,cluster5
0.0021,1,1,1,2100,0.835583,cluster5
0.075416,0,0,0,18160,0.989167,cluster15
0,6,1,0,3190,1.309567,cluster5
0.340601,2,0,1,17600,1.104083,cluster15
0.103517,6,2,0,6110,0.37445,cluster5
0.009351,1,1,1,2090,0.8374,cluster5
0.082617,0,0,0,18150,0.975183,cluster15
0,6,1,0,3180,1.291117,cluster5
0.356134,2,0,1,17500,1.11485,cluster15
0.007034,1,1,1,2080,0.843367,cluster5
0.086101,0,0,0,18140,0.978067,cluster15
1.82862,0,3,0,11100,2.77315,cluster17
0,6,1,0,3170,1.30775,cluster5
0.320816,2,0,1,17400,1.119233,cluster15
0.001984,1,1,1,2070,0.842017,cluster5
0.082967,0,0,0,18130,0.976717,cluster15
1.76282,0,3,0,11090,2.708517,cluster17
0,6,1,0,3160,1.301217,cluster5
0.307183,2,0,1,17300,1.089317,cluster15
0.006783,1,1,1,2060,0.838383,cluster5
0.089884,0,0,0,18120,0.983517,cluster15
1.7129,0,3,0,11080,2.66625,cluster17
0,6,1,0,3150,1.326317,cluster5
0.339217,2,0,1,17200,1.106567,cluster15
0,1,1,1,2050,0.835933,cluster5
0.090316,0,0,0,18110,0.981317,cluster15
1.19768,0,3,0,11070,2.1417,cluster17
0,6,1,0,3140,1.343567,cluster5
0.347384,2,0,1,17100,1.118383,cluster15
0,1,1,1,2040,0.83285,cluster5
0.904516,0,3,0,11060,1.855183,cluster15
0,6,1,0,3130,1.3719,cluster5
0.025016,1,1,1,2030,0.898017,cluster5
1.28955,0,3,0,11050,2.206333,cluster15
0,6,1,0,3120,1.447267,cluster5
0.049983,1,1,1,2020,0.907717,cluster5
1.06805,5,3,1,12010,2.20825,cluster15
0.926084,0,3,0,11040,1.884067,cluster15
0,6,1,0,3110,1.000817,cluster5
0.050465,1,1,1,2010,0.898833,cluster5
0.6963,5,3,1,12000,1.78343,cluster15
0.919433,0,3,0,11030,1.866133,cluster15
0.259127,5,3,1,11590,1.52537,cluster15
2.10365,3,3,1,8100,2.392067,cluster17
0.9117,0,3,0,11020,1.865567,cluster15
0,5,3,1,11580,1.4649,cluster15
2.09478,3,3,1,8090,2.401517,cluster17
0.995717,0,3,0,11010,1.907667,cluster15
0.016537,5,3,1,11570,1.77957,cluster15
2.07682,3,3,1,8080,2.406783,cluster17
0.223108,5,3,1,11560,1.99045,cluster15
2.1141,3,3,1,8070,2.397517,cluster17
0.629901,3,0,1,17100,0.992367,cluster13
0.192551,5,3,1,11550,1.9875,cluster15
2.10458,3,3,1,8060,2.3987,cluster17
0.6358,3,0,1,17900,0.995483,cluster13
0.166547,5,3,1,11540,1.95458,cluster15
2.09885,3,3,1,8050,2.401917,cluster17
0.655684,3,0,1,17800,0.998567,cluster13
0.195133,5,3,1,11530,1.97105,cluster15
2.10283,3,3,1,8040,2.396833,cluster17
0.65445,3,0,1,17700,1.0052,cluster13
0.041886,5,3,1,11520,1.8314,cluster15
2.10845,3,3,1,8030,2.400367,cluster17
0.6399,3,0,1,17600,1.219933,cluster13
2.09952,3,3,1,8020,2.3984,cluster17
0.6145,3,0,1,17500,1.431667,cluster13
2.11082,3,3,1,8010,2.3962,cluster17
0.628333,3,0,1,17400,1.42545,cluster13
0.590933,3,0,1,17300,1.422033,cluster13
0.98065,3,0,1,17200,1.805767,cluster13
0.220269,2,1,1,1510,1.11527,cluster3
1.02268,3,0,1,17100,1.820633,cluster13
0.126856,2,1,1,1500,1.09402,cluster3
0.088103,2,1,1,1490,1.09287,cluster3
0.198667,2,1,1,1480,1.2553,cluster3
0,2,1,1,1470,1.13262,cluster3
0.85217,0,3,0,11190,1.29412,cluster15
0.016286,2,1,1,1460,1.22955,cluster5
0.78488,0,3,0,11180,1.23803,cluster15
0.749107,2,1,1,1450,1.70305,cluster5
0.721182,0,3,0,11170,1.18255,cluster15
0.218133,2,1,1,1440,1.18238,cluster5
0.765764,0,3,0,11160,1.19603,cluster15
0.212407,2,1,1,1430,1.1874,cluster5
0.724601,0,3,0,11150,1.17665,cluster15
0.20972,2,1,1,1420,1.18317,cluster5
0.708381,0,3,0,11140,1.17388,cluster15
0.72937,0,3,0,11130,1.17712,cluster15
0.728516,0,3,0,11120,1.17735,cluster15
0.741914,0,3,0,11110,1.18163,cluster15
0.726196,0,3,0,11100,1.18193,cluster15
0.42355,0,0,0,17200,1.448283,cluster13
0.371417,1,0,1,16100,1.188517,cluster13
0.421667,0,0,0,17190,1.458133,cluster13
0.591116,1,0,1,16090,1.457483,cluster13
0.419183,0,0,0,17180,1.432667,cluster13
1.73008,1,0,1,16080,2.619633,cluster13
0.409134,0,0,0,17170,1.40015,cluster13
0.196367,6,1,0,2200,1.348033,cluster15
1.78555,1,0,1,16070,2.644733,cluster13
0.093166,4,1,1,1100,0.435533,cluster5
0.166782,0,0,0,17160,1.1762,cluster13
0.251901,6,1,0,2190,1.202883,cluster15
1.87617,1,0,1,16060,2.16105,cluster13
0.036433,4,1,1,1090,0.40525,cluster5
0.101418,0,0,0,17150,1.133767,cluster13
0.233416,6,1,0,2180,1.21255,cluster15
1.30652,1,0,1,16050,1.612183,cluster13
0.024667,4,1,1,1080,0.403167,cluster5
0.09175,0,0,0,17140,1.119583,cluster13
0.245133,6,1,0,2170,1.219233,cluster15
0.292167,1,0,1,16040,0.59945,cluster13
0.027749,4,1,1,1070,0.403,cluster5
0.076417,0,0,0,17130,1.103817,cluster13
0.637466,6,1,0,2160,1.621917,cluster15
0.469383,1,0,1,16030,0.777583,cluster13
0.037851,4,1,1,1060,0.399983,cluster5
2.12715,4,3,1,13100,3.834717,cluster55
0.100383,0,0,0,17120,0.998367,cluster13
0.645833,6,1,0,2150,1.615033,cluster15
0.54915,1,0,1,16020,0.84385,cluster13
0.03375,4,1,1,1050,0.401317,cluster5
2.18322,4,3,1,13090,3.698383,cluster55
0.098434,0,0,0,17110,0.992033,cluster13
0.597699,6,1,0,2140,1.5773,cluster15
0.832883,1,0,1,16010,1.12915,cluster13
0.047301,4,1,1,1040,0.4095,cluster5
2.22912,4,3,1,13080,3.472917,cluster55
0.593766,6,1,0,2130,1.566833,cluster15
0.090966,4,1,1,1030,0.32795,cluster5
2.2093,4,3,1,13070,3.463133,cluster55
0.609832,6,1,0,2120,1.57575,cluster15
0.57835,4,0,1,22100,1.343317,cluster13
0.108667,4,1,1,1020,0.285067,cluster5
2.19338,4,3,1,13060,3.43995,cluster55
0.624349,6,1,0,2110,1.579333,cluster15
0.573467,4,0,1,22090,1.315067,cluster13
0.126283,4,1,1,1010,0.285483,cluster5
1.91845,4,3,1,13050,3.194333,cluster55
0.56215,4,0,1,22080,1.322467,cluster13
1.86022,4,3,1,13040,2.942267,cluster55
0.565284,4,0,1,22070,1.337867,cluster13
1.61802,3,3,1,7100,1.999467,cluster3
1.8111,4,3,1,13030,2.96305,cluster55
0.874699,4,0,1,22060,1.645217,cluster13
1.53352,3,3,1,7090,2.19365,cluster3
1.85982,4,3,1,13020,2.9532,cluster55
0.943416,4,0,1,22050,1.693183,cluster13
1.52058,3,3,1,7080,2.27375,cluster3
1.85607,4,3,1,13010,2.955583,cluster55
0.924384,4,0,1,22040,1.68745,cluster13
1.52412,3,3,1,7070,2.278717,cluster3
0.5931,4,0,1,22030,1.3678,cluster13
1.5442,3,3,1,7060,2.2913,cluster3
0.5644,4,0,1,22020,1.35465,cluster13
1.5463,3,3,1,7050,2.291817,cluster3
0.436037,3,2,1,6510,0.882767,cluster10
0.561416,4,0,1,22010,1.361983,cluster13
1.55122,3,3,1,7040,2.298817,cluster3
0.467623,3,2,1,6500,0.88015,cluster10
1.53865,3,3,1,7030,2.2945,cluster3
0.479036,3,2,1,6490,0.87955,cluster10
1.06532,1,1,1,3000,2.215317,cluster13
1.53862,3,3,1,7020,2.302267,cluster3
0.61774,3,2,1,6480,0.871517,cluster10
1.1112,1,1,1,2590,2.25735,cluster13
1.54543,3,3,1,7010,2.290467,cluster3
0.647066,3,2,1,6470,0.847583,cluster10
1.06473,1,1,1,2580,2.214533,cluster13
0,3,2,1,6460,0.75135,cluster10
1.13943,1,1,1,2570,2.292767,cluster13
0.38345,5,3,0,13100,1.495867,cluster15
0.627967,0,3,0,12000,1.673417,cluster15
0.058653,3,2,1,6450,0.96405,cluster10
1.03538,1,1,1,2560,2.218567,cluster13
0.559433,5,3,0,13090,1.668383,cluster15
0.640466,0,3,0,11590,1.667817,cluster15
0.370174,3,2,1,6440,1.26652,cluster10
1.0495,1,1,1,2550,2.217183,cluster13
0.491633,5,3,0,13080,1.603383,cluster15
0.638367,0,3,0,11580,1.66515,cluster15
0.379974,3,2,1,6430,1.28185,cluster10
1.04937,1,1,1,2540,2.215567,cluster13
0.389883,5,3,0,13070,1.504133,cluster15
0.631933,0,3,0,11570,1.66465,cluster15
0.397646,3,2,1,6420,1.27653,cluster10
1.04587,1,1,1,2530,2.214617,cluster13
0.357983,5,3,0,13060,1.4725,cluster15
0.64975,0,3,0,11560,1.676617,cluster15
1.02985,1,1,1,2520,2.204983,cluster13
0.361901,5,3,0,13050,1.468317,cluster15
0.6531,0,3,0,11550,1.69905,cluster15
1.01047,1,1,1,2510,2.1918,cluster13
0.353901,5,3,0,13040,1.461283,cluster15
0.651268,0,3,0,11540,1.789567,cluster15
0.345984,5,3,0,13030,1.459933,cluster15
0.666166,0,3,0,11530,1.861133,cluster15
0.220599,5,3,0,13020,1.768283,cluster15
1.0765,0,3,0,11520,2.291717,cluster15
0,0,0,0,20410,0.936883,cluster3
0.222283,5,3,0,13010,1.81685,cluster15
1.06317,0,3,0,11510,2.273733,cluster15
0,0,0,0,20400,0.951983,cluster3
0,0,0,0,20390,0.941867,cluster3
0.164902,4,2,1,6510,0.431633,cluster12
0,0,0,0,20380,0.9515,cluster3
0.148139,4,2,1,6500,0.43655,cluster12
0,0,0,0,20370,0.959833,cluster3
0.145037,4,2,1,6490,0.429683,cluster12
0,0,0,0,20360,0.9656,cluster3
0,4,2,1,6480,0.432233,cluster12
0,0,0,0,20350,0.98785,cluster3
0.017786,4,2,1,6470,0.49805,cluster12
0,0,0,0,20340,1.03753,cluster3
1.0195,2,0,1,16210,1.35758,cluster15
0.079708,4,2,1,6460,0.53665,cluster12
0.751723,0,0,0,20330,1.13202,cluster3
0.98397,2,0,1,16200,1.35262,cluster15
0.077867,4,2,1,6450,0.5398,cluster12
0.292207,0,0,0,20320,0.6756,cluster3
1.03521,2,0,1,16190,1.34203,cluster15
0.050853,4,2,1,6440,0.533433,cluster12
1.07103,2,0,1,16180,1.343,cluster15
0.06825,4,2,1,6430,0.536667,cluster12
1.06802,2,0,1,16170,1.3423,cluster15
0.067667,4,2,1,6420,0.534233,cluster12
1.0686,2,0,1,16160,1.34257,cluster15
1.08539,2,0,1,16150,1.35792,cluster15
1.0974,2,0,1,16140,1.36878,cluster15
1.09953,2,0,1,16130,1.36803,cluster15
2.41285,4,3,1,12100,3.446517,cluster42
1.09651,2,0,1,16120,1.38708,cluster15
2.3255,4,3,1,12090,3.3795,cluster42
2.16292,4,3,1,12080,3.319233,cluster42
2.16172,4,3,1,12070,3.422767,cluster42
0,4,0,1,21100,1.079583,cluster15
2.14875,4,3,1,12060,3.438833,cluster42
0.1754,4,0,1,21090,1.25285,cluster15
2.13415,4,3,1,12050,3.444217,cluster42
0.344867,4,0,1,21080,1.39985,cluster15
2.12333,4,3,1,12040,3.452083,cluster42
0.062734,4,0,1,21070,1.1441,cluster15
0.105,6,2,0,6100,0.377967,cluster5
1.96703,4,3,1,12030,3.275233,cluster50
0.029902,4,0,1,21060,1.100717,cluster15
0.10625,6,2,0,6090,0.382283,cluster5
2.1941,2,3,1,8000,2.834533,cluster13
1.37052,4,3,1,12020,2.711783,cluster15
0.22175,4,0,1,21050,1.2781,cluster15
0,6,2,0,6080,0.7028,cluster5
2.2049,2,3,1,7590,2.858033,cluster13
1.31277,4,3,1,12010,2.64195,cluster15
0.189934,4,0,1,21040,1.234017,cluster15
0,6,2,0,6070,0.803817,cluster5
2.19808,2,3,1,7580,2.876417,cluster13
0.037617,4,0,1,21030,1.101517,cluster15
0,6,2,0,6060,0.80065,cluster5
2.1976,2,3,1,7570,2.919233,cluster13
0.085966,0,0,0,18100,0.978067,cluster15
0.054267,4,0,1,21020,1.107733,cluster15
0.345116,2,0,1,17000,1.115283,cluster15
0,6,2,0,6050,0.8031,cluster5
2.31702,2,3,1,7560,2.627533,cluster13
0.089784,0,0,0,18090,0.977083,cluster15
0.107117,4,0,1,21010,1.025317,cluster15
0.3521,1,0,1,16590,1.130317,cluster15
0,6,2,0,6040,0.8214,cluster5
2.32518,2,3,1,7550,2.4828,cluster13
0.092317,0,0,0,18080,0.9782,cluster15
0.729051,1,0,1,16580,1.509567,cluster15
0,6,2,0,6030,0.791683,cluster5
2.33548,2,3,1,7540,2.475333,cluster13
0.103767,0,0,0,18070,0.978067,cluster15
0,6,1,0,3100,0.95775,cluster5
0.728549,1,0,1,16570,1.49115,cluster15
0,6,2,0,6020,0.812133,cluster5
0.0485,1,1,1,2000,0.89215,cluster5
2.33503,2,3,1,7530,2.4867,cluster13
0.169184,0,0,0,18060,0.961567,cluster15
0,6,1,0,3090,0.942,cluster5
0.720133,1,0,1,16560,1.522817,cluster15
0,6,2,0,6010,0.788217,cluster5
0.044217,1,1,1,1590,0.88225,cluster5
2.33627,2,3,1,7520,2.482767,cluster13
0.168867,0,0,0,18050,0.960217,cluster15
0,6,1,0,3080,0.952483,cluster5
0.726383,1,0,1,16550,1.501083,cluster15
0.038583,1,1,1,1580,0.872317,cluster5
2.31732,2,3,1,7510,2.478333,cluster13
0.169532,0,0,0,18040,0.958183,cluster15
1.41732,0,3,0,11000,2.223133,cluster15
0,6,1,0,3070,0.9519,cluster5
0.711717,1,0,1,16540,1.49905,cluster15
0,1,1,1,1570,1.239033,cluster5
0.065533,0,0,0,18030,1.193417,cluster15
1.38798,0,3,0,10590,2.200583,cluster15
0,6,1,0,3060,0.9552,cluster5
0.676517,1,0,1,16530,1.4568,cluster15
0,1,1,1,1560,1.038217,cluster5
0.210783,0,0,0,18020,1.809217,cluster15
1.39692,0,3,0,10580,2.1937,cluster15
0,6,1,0,3050,0.946483,cluster5
0.693683,1,0,1,16520,1.470083,cluster15
0,1,1,1,1550,1.036817,cluster5
0.234634,0,0,0,18010,1.829733,cluster15
1.36317,0,3,0,10570,2.183667,cluster15
0,6,1,0,3040,1.050967,cluster5
0.364951,1,0,1,16510,1.152633,cluster15
0,1,1,1,1540,0.98505,cluster5
1.45142,0,3,0,10560,2.267667,cluster15
0,6,1,0,3030,1.068,cluster5
0,1,1,1,1530,0.956367,cluster5
1.14278,0,3,0,10550,1.978283,cluster15
0,6,1,0,3020,1.065117,cluster5
0,1,1,1,1520,0.959633,cluster5
0,5,3,1,11510,1.72555,cluster15
0.96875,0,3,0,10540,1.9376,cluster15
0,6,1,0,3010,1.061717,cluster5
0,1,1,1,1510,0.957183,cluster5
0,5,3,1,11500,1.71852,cluster15
0.96905,0,3,0,10530,1.964967,cluster15
0.0521,5,3,1,11490,1.70913,cluster15
2.1128,3,3,1,8000,2.404117,cluster17
1.00782,0,3,0,10520,1.938717,cluster15
0.026804,5,3,1,11480,1.67418,cluster15
2.09728,3,3,1,7590,2.410617,cluster17
1.00623,0,3,0,10510,1.940483,cluster15
0.081964,5,3,1,11470,1.71853,cluster15
2.11452,3,3,1,7580,2.40785,cluster17
0.077493,5,3,1,11460,1.74062,cluster15
2.07292,3,3,1,7570,2.487533,cluster17
1.00752,3,0,1,17000,1.832317,cluster13
0.060544,5,3,1,11450,1.70067,cluster15
2.07233,3,3,1,7560,2.507117,cluster17
1.0233,2,0,1,16590,1.76135,cluster13
0.096468,5,3,1,11440,1.75953,cluster15
2.07675,3,3,1,7550,2.511483,cluster17
1.0316,2,0,1,16580,1.510817,cluster13
0.119334,5,3,1,11430,1.77593,cluster15
2.06993,3,3,1,7540,2.50355,cluster17
1.0548,2,0,1,16570,1.501517,cluster13
0.101233,5,3,1,11420,1.77003,cluster15
2.07363,3,3,1,7530,2.50515,cluster17
1.03533,2,0,1,16560,1.5123,cluster13
2.07463,3,3,1,7520,2.504333,cluster17
1.03097,2,0,1,16550,1.509067,cluster13
2.04837,3,3,1,7510,2.478583,cluster17
1.03533,2,0,1,16540,1.496367,cluster13
0.990451,2,0,1,16530,1.486267,cluster13
0.6543,2,0,1,16520,1.151333,cluster13
0.164071,2,1,1,1410,1.13762,cluster13
0.644816,2,0,1,16510,1.12405,cluster13
0.157916,2,1,1,1400,1.12025,cluster13
0.279396,2,1,1,1390,1.23298,cluster13
0.284686,2,1,1,1380,1.2506,cluster13
0.29088,2,1,1,1370,1.25008,cluster13
0.730484,0,3,0,11090,1.1823,cluster15
0.329869,2,1,1,1360,1.28332,cluster13
0.613064,0,3,0,11080,1.18413,cluster15
0.353753,2,1,1,1350,1.31797,cluster13
0.222632,0,3,0,11070,1.1775,cluster15
0.337537,2,1,1,1340,1.29007,cluster13
