refinedUse,' dow',' phase',' dType',' Time',' Cluster'
1.00765,1,0,1,16340,cluster17
1.52978,1,0,1,16330,cluster17
1.02848,1,0,1,16320,cluster17
1.01217,1,0,1,16310,cluster17
2.2056,1,0,1,16300,cluster17
2.89197,1,0,1,16290,cluster17
2.60992,1,0,1,16280,cluster17
2.4308,1,0,1,16270,cluster17
2.64037,1,0,1,16260,cluster17
2.93678,1,0,1,16250,cluster17
2.44293,1,0,1,16240,cluster17
2.5915,1,0,1,16230,cluster17
2.7951,1,0,1,16220,cluster17
1.38693,1,0,1,16210,cluster17
1.34593,1,0,1,16200,cluster17
1.34507,1,0,1,16190,cluster17
1.47595,1,0,1,16180,cluster17
1.24023,1,0,1,16170,cluster17
1.22052,1,0,1,16160,cluster17
1.21623,1,0,1,16150,cluster17
1.02698,1,0,1,16140,cluster17
0.9076,1,0,1,16120,cluster17
0.865217,1,0,1,16110,cluster17
0.683667,1,0,1,16100,cluster17
0.663734,1,0,1,16090,cluster17
0.6376,1,0,1,16080,cluster17
1.61092,2,0,1,17100,cluster17
1.63359,2,0,1,17000,cluster17
1.6213,1,0,1,16590,cluster17
1.7021,1,0,1,16580,cluster17
1.87004,1,0,1,16570,cluster17
1.66685,1,0,1,16560,cluster17
1.34329,1,0,1,16550,cluster17
1.01217,1,0,1,16540,cluster17
1.45597,1,0,1,16530,cluster17
0.0819,1,0,1,16510,cluster17
0.077407,1,0,1,16500,cluster17
0.083404,1,0,1,16490,cluster17
0.290767,1,0,1,16480,cluster17
0.36698,1,0,1,16470,cluster17
0.180406,1,0,1,16460,cluster17
0.080056,1,0,1,16440,cluster17
0.082553,1,0,1,16430,cluster17
0.082106,1,0,1,16420,cluster17
0.231524,1,0,1,16410,cluster17
0.209416,1,0,1,16400,cluster17
0.230603,1,0,1,16390,cluster17
0.390907,1,0,1,16380,cluster17
1.5298,1,0,1,16370,cluster17
1.51068,1,0,1,16360,cluster17
1.1856,1,0,1,17400,cluster17
1.30502,1,0,1,17300,cluster17
1.33593,1,0,1,17200,cluster17
1.36368,1,0,1,17100,cluster17
1.35138,1,0,1,17000,cluster17
1.34415,0,0,1,16590,cluster17
2.3696,0,0,1,16580,cluster17
2.71475,0,0,1,16570,cluster17
2.72297,0,0,1,16560,cluster17
2.58177,0,0,1,16550,cluster17
1.31978,0,0,1,16530,cluster17
1.3638,0,0,1,16520,cluster17
1.35685,0,0,1,16510,cluster17
1.35368,0,0,1,16500,cluster17
1.33003,0,0,1,16490,cluster17
1.34347,0,0,1,16470,cluster17
1.36718,0,0,1,16460,cluster17
1.38433,0,0,1,16450,cluster17
1.36915,0,0,1,16440,cluster17
1.37133,0,0,1,16430,cluster17
1.37185,0,0,1,16420,cluster17
1.38233,0,0,1,16410,cluster17
0.171817,4,0,1,16000,cluster17
0.1393,4,0,1,15590,cluster17
0.140883,4,0,1,15580,cluster17
0.285084,4,0,1,15570,cluster17
0.277184,4,0,1,15560,cluster17
0.320417,4,0,1,15550,cluster17
0.366801,4,0,1,15540,cluster17
1.69578,4,0,1,15530,cluster17
1.36878,0,0,1,16400,cluster17
1.35458,0,0,1,16390,cluster17
1.37127,0,0,1,16380,cluster17
1.13003,0,0,1,16370,cluster17
0.976649,0,0,1,16360,cluster17
0.962966,0,0,1,16350,cluster17
0.967435,0,0,1,16340,cluster17
1.45366,0,0,1,16330,cluster17
2.68413,0,0,1,16320,cluster17
0.1932,6,3,0,12000,cluster17
0.203916,6,3,0,11590,cluster17
0.325984,6,3,0,11580,cluster17
0.2454,6,0,0,19040,cluster17
0.250233,6,0,0,19030,cluster17
0.250333,6,0,0,19020,cluster17
0.247267,6,0,0,19010,cluster17
0.2578,6,0,0,19000,cluster17
0.2611,6,0,0,18590,cluster17
1.56183,6,0,0,18580,cluster17
1.64075,6,0,0,18570,cluster17
1.62485,6,0,0,18560,cluster17
0.594616,6,0,0,18550,cluster17
0.147049,6,0,0,18540,cluster17
0.264734,6,0,0,18530,cluster17
0.2532,6,0,0,18520,cluster17
0.261101,6,0,0,18510,cluster17
0.25635,6,0,0,18500,cluster17
0.116799,6,0,0,18490,cluster17
0.158217,6,0,0,18480,cluster17
0.2578,6,0,0,18470,cluster17
0.303466,6,0,0,18460,cluster17
0.333599,6,0,0,18450,cluster17
0.333167,6,0,0,18440,cluster17
0.332118,6,0,0,18430,cluster17
0.227602,6,0,0,18420,cluster17
0.1562,6,0,0,18410,cluster17
2.21943,5,0,0,16000,cluster17
2.21052,5,0,0,15590,cluster17
2.19798,5,0,0,15580,cluster17
2.19303,5,0,0,15570,cluster17
2.17343,5,0,0,15560,cluster17
2.16587,5,0,0,15550,cluster17
2.14683,5,0,0,15540,cluster17
2.1234,5,0,0,15530,cluster17
2.09657,5,0,0,15520,cluster17
2.07305,5,0,0,15510,cluster17
1.55605,5,0,0,15500,cluster17
0.342317,5,0,0,15490,cluster17
0.371267,5,0,0,15480,cluster17
0.364733,5,0,0,15470,cluster17
0.513517,5,0,0,15460,cluster17
0.599983,5,0,0,15450,cluster17
0.617834,5,0,0,15440,cluster17
0.908383,5,0,0,15430,cluster17
0.835483,5,0,0,15420,cluster17
0.792166,5,0,0,15410,cluster17
0.7949,5,0,0,15400,cluster17
0.921484,5,0,0,15390,cluster17
0.955383,5,0,0,15380,cluster17
0.998783,5,0,0,15370,cluster17
1.12918,5,0,0,15360,cluster17
0.914567,5,0,0,15350,cluster17
0.168767,6,0,0,18400,cluster17
0.166334,6,0,0,18390,cluster17
0.159516,6,0,0,18380,cluster17
0.176367,6,0,0,18370,cluster17
0.180383,6,0,0,18360,cluster17
0.164017,6,0,0,18350,cluster17
1.53913,6,0,0,18320,cluster17
1.53592,6,0,0,18310,cluster17
1.53852,6,0,0,18300,cluster17
1.53235,6,0,0,18290,cluster17
1.5464,6,0,0,18280,cluster17
1.23847,6,0,0,18270,cluster17
0.054434,6,0,0,18260,cluster17
0.05045,6,0,0,18250,cluster17
0.04985,6,0,0,18240,cluster17
0.177933,6,0,0,18230,cluster17
0.181267,6,0,0,18220,cluster17
0.241016,6,0,0,18210,cluster17
0.3085,6,0,0,18200,cluster17
0.158883,6,0,0,18190,cluster17
0.1413,6,0,0,18180,cluster17
0.297767,6,0,0,18170,cluster17
0.605016,6,0,0,18160,cluster17
0.65375,6,0,0,18150,cluster17
0.712416,6,0,0,18140,cluster17
0.690867,6,0,0,18130,cluster17
0.507799,1,0,1,17200,cluster17
0.5427,1,0,1,17100,cluster17
0.544167,1,0,1,17000,cluster17
0.778949,0,0,0,16590,cluster17
0.846649,0,0,0,16580,cluster17
0.8174,0,0,0,16570,cluster17
1.8487,0,0,0,16560,cluster17
2.15528,0,0,0,16550,cluster17
2.15023,0,0,0,16540,cluster17
1.96588,0,0,0,16530,cluster17
0.328867,0,0,0,16520,cluster17
0.423301,0,0,0,16510,cluster17
0.475233,0,0,0,16500,cluster17
0.530966,0,0,0,16490,cluster17
0.547249,0,0,0,16480,cluster17
0.525533,0,0,0,16470,cluster17
0.441766,0,0,0,16450,cluster17
0.369017,0,0,0,16440,cluster17
0.365284,0,0,0,16430,cluster17
0.355634,0,0,0,16420,cluster17
0.37005,0,0,0,16410,cluster17
2.3589,2,1,1,370,cluster17
2.41843,2,1,1,360,cluster17
2.583,2,1,1,350,cluster17
2.20145,2,1,1,340,cluster17
1.35172,2,1,1,330,cluster17
1.19397,2,1,1,320,cluster17
1.23842,2,1,1,310,cluster17
1.2596,2,1,1,300,cluster17
1.32763,2,1,1,280,cluster17
1.08837,2,1,1,260,cluster17
1.18723,2,1,1,250,cluster17
1.0419,2,1,1,240,cluster17
1.25997,2,1,1,230,cluster17
0.9988,2,1,1,220,cluster17
2.2985,2,0,1,16590,cluster17
2.16075,2,0,1,16580,cluster17
2.14582,2,0,1,16570,cluster17
2.15382,2,0,1,16560,cluster17
2.16092,2,0,1,16550,cluster17
2.1528,2,0,1,16540,cluster17
2.15083,2,0,1,16530,cluster17
2.14828,2,0,1,16520,cluster17
2.05424,2,0,1,16510,cluster17
0.818896,2,0,1,16500,cluster17
0.80915,2,0,1,16490,cluster17
0.802354,2,0,1,16480,cluster17
0.916784,2,0,1,16470,cluster17
0.931021,2,0,1,16460,cluster17
0.9669,2,0,1,16450,cluster17
0.91098,2,0,1,16440,cluster17
0.795553,2,0,1,16430,cluster17
0.752183,2,0,1,16420,cluster17
0.61725,0,0,0,16280,cluster17
0.689083,0,0,0,16270,cluster17
0.679851,0,0,0,16260,cluster17
0.67035,0,0,0,16250,cluster17
0.359533,0,0,0,16240,cluster17
0.360166,0,0,0,16230,cluster17
1.06035,0,0,0,16220,cluster17
1.75873,0,0,0,16210,cluster17
1.7759,0,0,0,16200,cluster17
0.377517,0,0,0,16190,cluster17
0.280034,0,0,0,16180,cluster17
0.362182,0,0,0,16170,cluster17
0.36475,0,0,0,16160,cluster17
0.360834,0,0,0,16150,cluster17
0.354401,0,0,0,16140,cluster17
0.281866,0,0,0,16120,cluster17
0.341982,0,0,0,16110,cluster17
0,1,0,1,16270,cluster17
0.009537,1,0,1,16260,cluster17
0.109267,1,0,1,16250,cluster17
0.087304,1,0,1,16240,cluster17
0.076263,1,0,1,16230,cluster17
0.405986,1,0,1,16220,cluster17
0.919129,1,0,1,16210,cluster17
0.959103,1,0,1,16200,cluster17
0.347567,0,0,0,16100,cluster17
0.623033,0,0,0,16090,cluster17
0,0,0,0,16080,cluster17
0.031784,0,0,0,16070,cluster17
0.060034,0,0,0,16060,cluster17
0.416118,0,0,0,16050,cluster17
0.153283,0,0,0,16040,cluster17
0.180468,0,0,0,16030,cluster17
0.1807,0,0,0,16020,cluster17
0.222101,0,0,0,16010,cluster17
1.60568,1,0,1,16190,cluster17
1.61521,1,0,1,16180,cluster17
1.60204,1,0,1,16170,cluster17
1.51871,1,0,1,16160,cluster17
0.071203,1,0,1,16150,cluster17
0.187816,1,0,1,16140,cluster17
0.221419,1,0,1,16130,cluster17
0.29403,1,0,1,16120,cluster17
0.665397,1,0,1,16110,cluster17
0.744284,1,0,1,16100,cluster17
0.22395,0,0,0,16000,cluster17
0.2114,0,0,0,15590,cluster17
0.424434,0,0,0,15580,cluster17
0.527,6,0,0,17700,cluster17
1.6735,0,0,0,15570,cluster17
0.540818,6,0,0,17600,cluster17
2.18363,0,0,0,15560,cluster17
0.543483,6,0,0,17500,cluster17
1.6508,0,0,0,15550,cluster17
0.537017,6,0,0,17400,cluster17
1.53565,0,0,0,15540,cluster17
0.553333,6,0,0,17300,cluster17
1.44253,0,0,0,15530,cluster17
0.647116,6,0,0,17200,cluster17
1.73322,0,0,0,15520,cluster17
1.878,6,0,0,17100,cluster17
0.21215,1,0,1,16090,cluster17
0.622018,1,0,1,16080,cluster17
0.61305,1,0,1,16070,cluster17
0.4517,1,0,1,16060,cluster17
0.481533,1,0,1,16050,cluster17
0.465933,1,0,1,16040,cluster17
0.472534,1,0,1,16030,cluster17
0.469802,1,0,1,16020,cluster17
0.490017,1,0,1,16010,cluster17
0.500049,1,0,1,16000,cluster17
1.97615,6,0,0,17000,cluster17
2.16243,5,0,1,16590,cluster17
2.00675,5,0,1,16580,cluster17
0.650051,5,0,1,16570,cluster17
0.438266,5,0,1,16560,cluster17
0.5498,5,0,1,16550,cluster17
0.534017,5,0,1,16540,cluster17
0.516434,5,0,1,16530,cluster17
0.517167,5,0,1,16520,cluster17
0.49645,1,0,1,15590,cluster17
0.408799,1,0,1,15580,cluster17
0.356933,1,0,1,15570,cluster17
0.4463,1,0,1,15560,cluster17
0.45915,1,0,1,15550,cluster17
0.894463,1,0,1,15540,cluster17
1.83937,1,0,1,15530,cluster17
1.85028,1,0,1,15520,cluster17
1.8384,1,0,1,15510,cluster17
1.8614,1,0,1,15500,cluster17
0.444599,5,0,1,16500,cluster17
0.491683,5,0,1,16490,cluster17
0.4367,5,0,1,16480,cluster17
0.438165,5,0,1,16470,cluster17
0.4404,5,0,1,16460,cluster17
0.436134,5,0,1,16450,cluster17
0.43825,5,0,1,16440,cluster17
0.4393,5,0,1,16430,cluster17
0.437017,5,0,1,16420,cluster17
0.441283,5,0,1,16410,cluster17
1.8713,1,0,1,15490,cluster17
1.85873,1,0,1,15480,cluster17
1.87841,1,0,1,15470,cluster17
1.90093,1,0,1,15460,cluster17
1.93355,1,0,1,15450,cluster17
1.91194,1,0,1,15440,cluster17
0.6171,1,0,1,15430,cluster17
0.075666,1,0,1,15420,cluster17
0,1,0,1,15410,cluster17
0.209749,1,0,1,15400,cluster17
0.713563,6,0,0,16430,cluster17
0.78573,6,0,0,16420,cluster17
0.846863,6,0,0,16410,cluster17
0.834997,6,0,0,16400,cluster17
0.842134,6,0,0,16390,cluster17
0.83482,6,0,0,16380,cluster17
1.90197,6,0,0,16370,cluster17
2.21297,6,0,0,16360,cluster17
2.21547,6,0,0,16350,cluster17
2.12891,6,0,0,16340,cluster17
0.76357,6,0,0,16320,cluster17
0.495683,6,0,0,16310,cluster17
0.496383,6,0,0,16300,cluster17
0.503166,6,0,0,16290,cluster17
0.451917,6,0,0,16280,cluster17
0.679433,6,0,0,16260,cluster17
0.940763,6,0,0,16250,cluster17
1.24682,6,0,0,16240,cluster17
1.05728,6,0,0,16230,cluster17
0.788963,6,0,0,16220,cluster17
0.73645,6,0,0,16210,cluster17
0.75115,6,0,0,16200,cluster17
0.7541,6,0,0,16190,cluster17
0.745784,6,0,0,16180,cluster17
0.731879,6,0,0,16170,cluster17
0.656396,6,0,0,16160,cluster17
0.657117,6,0,0,16150,cluster17
0.663136,6,0,0,16140,cluster17
0.663537,6,0,0,16130,cluster17
1.10438,6,0,0,16120,cluster17
2.05248,6,0,0,16110,cluster17
2.0323,6,0,0,16100,cluster17
2.02482,6,0,0,16090,cluster17
2.021,6,0,0,16080,cluster17
2.01735,6,0,0,16070,cluster17
2.0235,6,0,0,16060,cluster17
2.03875,6,0,0,16050,cluster17
2.05475,6,0,0,16040,cluster17
2.21312,6,0,0,16030,cluster17
1.58038,6,0,0,16020,cluster17
1.1039,3,0,1,17340,cluster17
1.24198,3,0,1,17330,cluster17
1.23795,3,0,1,17320,cluster17
1.21248,3,0,1,17310,cluster17
1.20753,3,0,1,17300,cluster17
0.9125,3,0,1,17290,cluster17
1.05875,3,0,1,17280,cluster17
2.2038,3,0,1,17270,cluster17
2.21572,3,0,1,17260,cluster17
2.21846,3,0,1,17250,cluster17
2.17873,3,0,1,17240,cluster17
0.791262,3,0,1,17220,cluster17
0.83635,3,0,1,17210,cluster17
0.888787,3,0,1,17200,cluster17
0.897771,3,0,1,17190,cluster17
0.86808,3,0,1,17180,cluster17
0.872619,3,0,1,17160,cluster17
0.903346,3,0,1,17150,cluster17
0.902371,3,0,1,17140,cluster17
0.901903,3,0,1,17130,cluster17
