refinedUse,' dow',' phase',' dType',' Time',' Cluster'
0.309817,0,3,0,11270,cluster16
0.218651,0,3,0,11260,cluster16
1.61437,1,0,1,15460,cluster16
3.56533,0,0,1,16090,cluster16
2.67513,0,0,1,16080,cluster16
2.24605,0,0,1,16070,cluster16
2.00887,1,3,1,10280,cluster16
2.36638,1,3,1,10270,cluster16
2.35315,1,3,1,10260,cluster16
0.601317,5,2,0,6260,cluster16
1.02372,5,2,0,6250,cluster16
0.806634,5,2,0,6220,cluster16
1.1617,5,2,0,6210,cluster16
1.09053,5,2,0,6200,cluster16
0.602833,5,2,0,6170,cluster16
1.17048,5,2,0,6160,cluster16
1.17158,5,2,0,6150,cluster16
0.8463,5,3,1,11320,cluster16
2.48999,2,0,1,15290,cluster16
0.6353,6,1,0,1200,cluster16
0.777033,6,1,0,1190,cluster16
0.676383,6,1,0,1180,cluster16
0.620083,6,1,0,1170,cluster16
0.819549,6,1,0,1160,cluster16
0.375283,6,1,0,1150,cluster16
0.4396,6,1,0,1140,cluster16
2.57608,4,3,1,11030,cluster16
3.38257,5,3,0,11100,cluster16
2.36002,4,3,1,10530,cluster16
2.3849,4,3,1,10520,cluster16
2.36042,4,3,1,10510,cluster16
2.35942,4,3,1,10500,cluster16
2.41872,4,3,1,10490,cluster16
2.36265,4,3,1,10480,cluster16
2.36497,4,3,1,10470,cluster16
2.32747,4,3,1,10390,cluster16
2.33783,3,3,1,12180,cluster16
2.28055,3,3,1,12170,cluster16
2.28623,3,3,1,12160,cluster16
2.3447,3,3,1,12150,cluster16
2.56578,3,3,1,12110,cluster16
2.57165,3,3,1,12100,cluster16
2.53637,3,3,1,12090,cluster16
2.5407,3,3,1,12080,cluster16
1.80487,2,3,1,11200,cluster16
1.6674,2,3,1,11190,cluster16
2.16115,2,3,1,11120,cluster16
2.27355,2,3,1,11110,cluster16
2.26325,2,3,1,11100,cluster16
2.25405,2,3,1,11090,cluster16
2.25975,2,3,1,11080,cluster16
2.25988,2,3,1,11070,cluster16
2.28725,2,3,1,11060,cluster16
2.25733,2,3,1,11050,cluster16
2.26615,2,3,1,11040,cluster16
2.26677,2,3,1,11030,cluster16
2.27905,2,3,1,11020,cluster16
2.2575,2,3,1,11010,cluster16
2.2231,3,3,1,11050,cluster16
3.57275,3,3,1,11040,cluster16
3.64848,3,3,1,11030,cluster16
3.01657,3,3,1,11020,cluster16
2.86645,3,3,1,11010,cluster16
0.8895,5,2,1,5200,cluster16
0.9966,5,2,1,5190,cluster16
2.37732,2,3,1,11000,cluster16
2.37155,2,3,1,10590,cluster16
2.37412,2,3,1,10580,cluster16
2.3807,2,3,1,10570,cluster16
2.36587,2,3,1,10560,cluster16
2.3541,2,3,1,10550,cluster16
2.33432,2,3,1,10540,cluster16
2.30415,2,3,1,10530,cluster16
2.33692,2,3,1,10520,cluster16
2.3594,2,3,1,10510,cluster16
3.6048,3,3,1,11000,cluster16
2.93598,3,3,1,10590,cluster16
3.44268,3,3,1,10560,cluster16
3.45028,3,3,1,10550,cluster16
2.3806,2,3,1,10500,cluster16
2.35618,2,3,1,10490,cluster16
2.35035,2,3,1,10480,cluster16
2.33865,2,3,1,10470,cluster16
2.36325,2,3,1,10460,cluster16
2.3417,2,3,1,10450,cluster16
2.33315,2,3,1,10440,cluster16
1.88367,2,3,1,10430,cluster16
1.8804,2,3,1,10420,cluster16
1.85958,2,3,1,10410,cluster16
1.87428,2,3,1,10400,cluster16
1.89827,2,3,1,10390,cluster16
1.88245,2,3,1,10380,cluster16
1.89403,2,3,1,10370,cluster16
1.88017,2,3,1,10360,cluster16
2.35605,2,3,1,10350,cluster16
2.35965,2,3,1,10340,cluster16
3.23635,2,3,1,10330,cluster16
3.68195,2,3,1,10320,cluster16
2.71307,2,3,1,10310,cluster16
2.71093,2,3,1,10300,cluster16
3.63087,2,3,1,10290,cluster16
3.32313,2,3,1,10280,cluster16
2.66078,2,3,1,10270,cluster16
3.22458,2,3,1,10260,cluster16
3.93932,2,3,1,10250,cluster16
2.97713,2,3,1,10240,cluster16
3.28592,2,3,1,10230,cluster16
