refinedUse,' dow',' phase',' dType',' Time',' Cluster'
0.781903,3,3,1,10400,cluster6
0.744897,3,3,1,10390,cluster6
0.711907,2,0,1,15590,cluster6
0.4643,2,0,1,15580,cluster6
0.641356,2,0,1,15570,cluster6
0.715153,2,0,1,15560,cluster6
2.10283,2,0,1,16060,cluster6
2.57772,2,0,1,16050,cluster6
2.53965,2,0,1,16040,cluster6
2.37432,2,0,1,16030,cluster6
2.38718,2,0,1,16020,cluster6
0.866516,2,0,1,16510,cluster6
0.418267,4,0,1,15000,cluster6
0.419783,4,0,1,14590,cluster6
0.41393,4,0,1,14580,cluster6
0.42615,4,0,1,14570,cluster6
0.45148,4,0,1,14560,cluster6
0.516903,4,0,1,14550,cluster6
0.601063,4,0,1,14540,cluster6
1.178,4,0,1,14530,cluster6
2.22977,4,0,1,14520,cluster6
1.78225,4,0,1,14510,cluster6
0.953084,1,0,1,15500,cluster6
1.07025,1,0,1,15490,cluster6
0.969032,1,0,1,15480,cluster6
1.02998,1,0,1,15470,cluster6
1.94383,1,0,1,15450,cluster6
0.6389,4,0,1,14500,cluster6
0.620949,4,0,1,14490,cluster6
0.607633,4,0,1,14480,cluster6
0.60635,4,0,1,14470,cluster6
0.623318,4,0,1,14460,cluster6
0.63055,4,0,1,14450,cluster6
0.642132,4,0,1,14440,cluster6
0.639617,4,0,1,14430,cluster6
0.631618,4,0,1,14420,cluster6
0.637,4,0,1,14410,cluster6
1.15275,1,0,1,15320,cluster6
1.92647,1,0,1,15310,cluster6
2.02652,2,0,1,15360,cluster6
1.8187,2,0,1,15350,cluster6
1.80453,2,0,1,15340,cluster6
1.78492,2,0,1,15330,cluster6
1.76028,2,0,1,15320,cluster6
1.4992,2,0,1,15310,cluster6
0.632834,4,0,1,14400,cluster6
2.75767,1,0,1,15300,cluster6
2.14427,1,0,1,15290,cluster6
0.953317,1,0,1,15280,cluster6
1.01288,2,0,1,15300,cluster6
0.99225,2,0,1,15290,cluster6
1.02342,2,0,1,15280,cluster6
1.10013,2,0,1,15270,cluster6
2.19968,2,0,1,15260,cluster6
2.25381,2,0,1,15250,cluster6
2.23805,2,0,1,15240,cluster6
2.22192,2,0,1,15230,cluster6
2.20695,2,0,1,15220,cluster6
1.678,2,0,1,15210,cluster6
0.378767,6,0,0,15400,cluster6
0.43635,6,0,0,15390,cluster6
0.584483,6,0,0,15310,cluster6
0.569065,6,0,0,15300,cluster6
0.551766,6,0,0,15290,cluster6
0.559684,6,0,0,15280,cluster6
0.566866,6,0,0,15270,cluster6
0.564349,6,0,0,15260,cluster6
0.679967,4,0,1,14160,cluster6
0.56075,6,0,0,15250,cluster6
0.68148,4,0,1,14150,cluster6
0.568401,6,0,0,15240,cluster6
0.607736,4,0,1,14140,cluster6
0.571251,6,0,0,15230,cluster6
0.492396,4,0,1,14130,cluster6
0.566566,6,0,0,15220,cluster6
0.487433,4,0,1,14120,cluster6
0.557866,6,0,0,15210,cluster6
0.498184,4,0,1,14110,cluster6
0.244752,1,0,1,16060,cluster6
0.43255,1,0,1,16050,cluster6
0.459266,1,0,1,16040,cluster6
0.720649,1,0,1,16030,cluster6
1.38928,1,0,1,16020,cluster6
1.4496,1,0,1,16010,cluster6
0.872666,1,0,1,15090,cluster6
1.5853,1,0,1,15080,cluster6
1.55645,1,0,1,15070,cluster6
1.43803,1,0,1,15060,cluster6
0.845566,1,0,1,15050,cluster6
0.797635,1,0,1,15040,cluster6
1.11755,1,1,1,60,cluster6
0.940683,1,1,1,50,cluster6
0.951799,1,1,1,40,cluster6
2.0021,1,1,1,30,cluster6
2.38308,1,1,1,20,cluster6
2.3923,1,1,1,10,cluster6
0.567366,6,0,0,15200,cluster6
0.492804,4,0,1,14100,cluster6
0.578334,6,0,0,15190,cluster6
0.495881,4,0,1,14090,cluster6
0.568284,6,0,0,15180,cluster6
0.512813,4,0,1,14080,cluster6
0.564617,6,0,0,15170,cluster6
0.501414,4,0,1,14070,cluster6
0.551082,6,0,0,15160,cluster6
0.489904,4,0,1,14060,cluster6
0.608083,6,0,0,15150,cluster6
0.47207,4,0,1,14050,cluster6
0.618083,6,0,0,15140,cluster6
0.499467,4,0,1,14040,cluster6
0.618433,6,0,0,15130,cluster6
0.49315,4,0,1,14030,cluster6
0.617901,6,0,0,15120,cluster6
0.49918,4,0,1,14020,cluster6
0.619617,6,0,0,15110,cluster6
0.508201,4,0,1,14010,cluster6
1.5293,1,0,1,16000,cluster6
1.50477,1,0,1,15590,cluster6
1.49462,1,0,1,15580,cluster6
1.34743,1,0,1,15570,cluster6
0.762634,1,0,1,15560,cluster6
