refinedUse,' dow',' phase',' dType',' Time',' Cluster'
0.457889,1,3,1,11210,cluster7
0.512306,1,3,1,11200,cluster7
0.476873,1,3,1,11190,cluster7
0.493133,1,3,1,11180,cluster7
0.512783,1,3,1,11170,cluster7
0.526806,1,3,1,11160,cluster7
0.48902,1,3,1,11150,cluster7
0.502897,1,3,1,11140,cluster7
0.649716,1,3,1,11130,cluster7
0.56037,1,3,1,11120,cluster7
1.06322,1,3,1,11110,cluster7
0.816857,1,3,1,11100,cluster7
0.61516,1,3,1,11090,cluster7
0.65303,1,3,1,11080,cluster7
0.644437,1,3,1,11070,cluster7
0.662843,1,3,1,11060,cluster7
0.641641,1,3,1,11050,cluster7
0.627636,1,3,1,11040,cluster7
0.63909,1,3,1,11030,cluster7
0.6329,1,3,1,11020,cluster7
0.629877,1,3,1,11010,cluster7
0.665257,1,3,1,11000,cluster7
0.64925,1,3,1,10590,cluster7
0.664773,1,3,1,10580,cluster7
0.65552,1,3,1,10570,cluster7
0.072207,1,3,1,10560,cluster7
0.25187,1,3,1,10550,cluster7
0.485583,1,3,1,10540,cluster7
0.578377,1,3,1,10530,cluster7
1.1308,1,3,1,10520,cluster7
0.711723,1,3,1,10510,cluster7
1.37657,1,3,1,10500,cluster7
1.18168,1,3,1,10490,cluster7
0.563589,1,3,1,10480,cluster7
0.558447,1,3,1,10470,cluster7
0.36189,1,3,1,10460,cluster7
0.617479,1,3,1,10450,cluster7
1.73362,1,3,1,10440,cluster7
1.93659,1,3,1,10430,cluster7
1.83182,1,3,1,10420,cluster7
0.46997,1,3,1,10410,cluster7
0.355193,1,3,1,10400,cluster7
0.34241,1,3,1,10390,cluster7
0.371404,1,3,1,10380,cluster7
0.320146,1,3,1,10370,cluster7
0.48183,1,3,1,10360,cluster7
0.438613,1,3,1,10350,cluster7
0.357672,1,3,1,10340,cluster7
0.339181,1,3,1,10330,cluster7
0.365457,1,3,1,10320,cluster7
0.639667,6,1,0,1550,cluster7
0.815384,6,1,0,1540,cluster7
0.738584,6,1,0,1530,cluster7
0.728383,6,1,0,1520,cluster7
0.930901,6,1,0,1510,cluster7
0.587416,4,3,1,10410,cluster7
0.745565,6,1,0,1500,cluster7
0.929166,6,1,0,1490,cluster7
0.7055,6,1,0,1480,cluster7
0.69545,6,1,0,1450,cluster7
0.846701,6,1,0,1440,cluster7
0.637167,6,1,0,1430,cluster7
0.660101,6,1,0,1420,cluster7
0.829618,6,1,0,1410,cluster7
0.608617,4,3,1,10400,cluster7
0.615884,4,3,1,10390,cluster7
0.361983,4,3,1,10380,cluster7
0.556166,5,1,1,1340,cluster7
0.490416,5,1,1,1330,cluster7
0.490233,5,1,1,1320,cluster7
0.492684,5,1,1,1310,cluster7
0.502033,6,1,0,1400,cluster7
0.512733,6,1,0,1390,cluster7
0.680334,6,1,0,1380,cluster7
0.508766,6,1,0,1370,cluster7
0.700084,6,1,0,1360,cluster7
0.507433,6,1,0,1350,cluster7
0.508551,6,1,0,1340,cluster7
0.710933,6,1,0,1330,cluster7
0.514167,6,1,0,1320,cluster7
0.6862,6,1,0,1310,cluster7
0.4894,5,1,1,1300,cluster7
0.491066,5,1,1,1290,cluster7
0.500767,5,1,1,1280,cluster7
0.494718,5,1,1,1270,cluster7
0.523167,5,1,1,1260,cluster7
0.502251,5,1,1,1250,cluster7
0.530718,5,1,1,1240,cluster7
0.534516,5,1,1,1230,cluster7
0.554717,5,1,1,1220,cluster7
0.611816,5,1,1,1210,cluster7
0.522933,6,1,0,1300,cluster7
0.508301,6,1,0,1290,cluster7
0.743316,6,1,0,1280,cluster7
0.4369,6,1,0,1270,cluster7
0.457567,6,1,0,1260,cluster7
0.638515,6,1,0,1250,cluster7
0.4508,6,1,0,1240,cluster7
0.640916,6,1,0,1230,cluster7
0.461916,6,1,0,1220,cluster7
0.473951,6,1,0,1210,cluster7
0.667683,5,1,1,1200,cluster7
0.659084,5,1,1,1190,cluster7
0.652451,5,1,1,1180,cluster7
0.673651,5,1,1,1170,cluster7
0.681283,5,1,1,1160,cluster7
0.681617,5,1,1,1150,cluster7
0.668249,5,1,1,1140,cluster7
0.705684,5,1,1,1130,cluster7
0.719433,5,1,1,1120,cluster7
0.718099,5,1,1,1110,cluster7
0.721117,6,1,0,1200,cluster7
0.5613,6,1,0,1190,cluster7
0.758767,6,1,0,1180,cluster7
0.587834,6,1,0,1120,cluster7
0.644016,6,1,0,1110,cluster7
0.904366,5,1,1,1100,cluster7
0.716883,5,1,1,1090,cluster7
0.904099,5,1,1,1080,cluster7
0.567266,5,1,1,1070,cluster7
0.541267,5,1,1,1060,cluster7
0.732583,5,1,1,1050,cluster7
0.54455,5,1,1,1040,cluster7
0.547534,5,1,1,1030,cluster7
0.347517,5,1,1,1020,cluster7
0.350316,5,1,1,1010,cluster7
0.815368,6,1,0,1100,cluster7
0.649,6,1,0,1090,cluster7
0.753233,6,1,0,1080,cluster7
0.734584,6,1,0,1070,cluster7
0.634584,6,1,0,1060,cluster7
0.829367,6,1,0,1050,cluster7
0.653284,6,1,0,1040,cluster7
0.624066,6,1,0,1030,cluster7
0.972649,6,1,0,1020,cluster7
0.872317,6,1,0,1010,cluster7
0.535349,5,1,1,1000,cluster7
0.344266,5,1,1,590,cluster7
0.499484,5,1,1,580,cluster7
0.286633,5,1,1,570,cluster7
0.292633,5,1,1,560,cluster7
0.482549,5,1,1,550,cluster7
0.286401,5,1,1,540,cluster7
0.398216,5,1,1,530,cluster7
0.372734,5,1,1,520,cluster7
0.287516,5,1,1,510,cluster7
0.497301,5,1,1,500,cluster7
0.297434,5,1,1,490,cluster7
0.296118,5,1,1,480,cluster7
0.502699,5,1,1,470,cluster7
0.415401,5,1,1,460,cluster7
0.597999,5,1,1,450,cluster7
0.42195,5,1,1,440,cluster7
0.453049,5,1,1,430,cluster7
0.846599,5,1,1,420,cluster7
0.685399,5,1,1,410,cluster7
0.811983,5,1,1,400,cluster7
0.418133,5,1,1,390,cluster7
0.417365,5,1,1,380,cluster7
0.6114,5,1,1,370,cluster7
0.40145,5,1,1,360,cluster7
0.581883,5,1,1,350,cluster7
0.388549,5,1,1,340,cluster7
0.383366,5,1,1,330,cluster7
0.570266,5,1,1,320,cluster7
0.42845,5,1,1,310,cluster7
0.478949,5,1,1,300,cluster7
0.58865,5,1,1,290,cluster7
0.441283,5,1,1,280,cluster7
0.627783,5,1,1,270,cluster7
0.4387,5,1,1,260,cluster7
0.437483,5,1,1,250,cluster7
0.627417,5,1,1,240,cluster7
0.449533,5,1,1,230,cluster7
0.63865,5,1,1,220,cluster7
0.44695,5,1,1,210,cluster7
0.457566,5,1,1,200,cluster7
0.645466,5,1,1,190,cluster7
0.473367,5,1,1,180,cluster7
0.91535,5,1,1,170,cluster7
2.08367,5,1,1,160,cluster7
2.0038,5,1,1,150,cluster7
1.427,5,1,1,140,cluster7
0.675368,5,1,1,130,cluster7
0.688766,5,1,1,120,cluster7
0.673434,5,1,1,110,cluster7
0.64192,6,3,0,11140,cluster7
0.24052,6,3,0,11130,cluster7
0.261421,6,3,0,11120,cluster7
0.475683,5,1,1,100,cluster7
0.68305,5,1,1,90,cluster7
0.484516,5,1,1,80,cluster7
0.48775,5,1,1,70,cluster7
0.593568,5,1,1,60,cluster7
0.302817,5,1,1,50,cluster7
1.01128,5,1,1,40,cluster7
1.8078,5,1,1,30,cluster7
1.80618,5,1,1,20,cluster7
0.683233,5,1,1,10,cluster7
0.267716,6,3,0,11110,cluster7
0.296134,6,3,0,11100,cluster7
1.07034,6,3,0,11090,cluster7
0.764133,6,3,0,11080,cluster7
0.465582,6,3,0,11070,cluster7
0.468767,6,3,0,11060,cluster7
0.449467,6,3,0,11050,cluster7
0.448073,6,3,0,11040,cluster7
0.466757,6,3,0,11030,cluster7
0.491433,6,3,0,11020,cluster7
0.455887,6,3,0,11010,cluster7
0.4621,6,3,0,11000,cluster7
0.480633,6,3,0,10590,cluster7
0.462616,6,3,0,10580,cluster7
0.46606,6,3,0,10570,cluster7
0.506753,6,3,0,10560,cluster7
0.525696,6,3,0,10550,cluster7
0.482884,6,3,0,10540,cluster7
0.467543,6,3,0,10530,cluster7
0.47167,6,3,0,10520,cluster7
0.47392,6,3,0,10510,cluster7
0.483556,6,3,0,10500,cluster7
0.452277,6,3,0,10490,cluster7
0.487501,6,1,0,140,cluster7
0.4871,6,1,0,130,cluster7
0.489468,6,1,0,120,cluster7
0.505367,6,1,0,110,cluster7
0.946433,4,1,1,1080,cluster7
1.11555,4,1,1,1070,cluster7
1.08317,4,1,1,1060,cluster7
1.73992,4,1,1,1050,cluster7
1.81918,4,1,1,1040,cluster7
1.65975,4,1,1,1030,cluster7
1.27785,4,1,1,1020,cluster7
0.94125,4,1,1,1010,cluster7
0.511317,6,1,0,100,cluster7
0.68305,6,1,0,90,cluster7
0.767363,6,1,0,80,cluster7
0.740616,3,1,1,520,cluster7
0.92465,3,1,1,510,cluster7
0.946316,4,1,1,1000,cluster7
1.13898,4,1,1,590,cluster7
0.941483,4,1,1,580,cluster7
1.10865,4,1,1,570,cluster7
0.911333,4,1,1,560,cluster7
1.01138,4,1,1,550,cluster7
1.8414,4,1,1,540,cluster7
0.447893,4,1,1,390,cluster7
1.61393,4,1,1,530,cluster7
0.45262,4,1,1,380,cluster7
1.6364,4,1,1,520,cluster7
0.467807,4,1,1,370,cluster7
0.449273,4,1,1,360,cluster7
0.431473,4,1,1,350,cluster7
0.505403,4,1,1,340,cluster7
0.558153,4,1,1,330,cluster7
0.508656,4,1,1,320,cluster7
0.795433,3,1,1,500,cluster7
0.79995,3,1,1,490,cluster7
0.982066,3,1,1,480,cluster7
0.803018,3,1,1,470,cluster7
0.928584,3,1,1,460,cluster7
0.780783,3,1,1,450,cluster7
0.72785,3,1,1,440,cluster7
0.912249,3,1,1,430,cluster7
0.727667,3,1,1,420,cluster7
0.805699,3,1,1,410,cluster7
0.453864,4,1,1,310,cluster7
0.426739,4,1,1,300,cluster7
0.675857,4,1,1,290,cluster7
0.980366,3,1,1,400,cluster7
0.837651,3,1,1,390,cluster7
1.00792,3,1,1,380,cluster7
0.849133,3,1,1,370,cluster7
0.839383,3,1,1,360,cluster7
1.00052,3,1,1,350,cluster7
0.789816,3,1,1,340,cluster7
0.903832,3,1,1,330,cluster7
0.694734,3,1,1,320,cluster7
0.698033,3,1,1,310,cluster7
0.934684,3,1,1,300,cluster7
0.764683,3,1,1,290,cluster7
0.692176,5,3,1,11010,cluster7
0.52897,5,3,1,11000,cluster7
0.49417,5,3,1,10590,cluster7
0.523633,5,3,1,10580,cluster7
0,5,3,1,10570,cluster7
0.095786,5,3,1,10560,cluster7
0.387297,5,3,1,10550,cluster7
0.423496,5,3,1,10540,cluster7
0.400867,5,3,1,10530,cluster7
0.427368,5,3,1,10520,cluster7
0.619287,5,3,1,10510,cluster7
0.637203,5,3,1,10500,cluster7
0.731169,5,3,1,10490,cluster7
2.05256,5,3,1,10480,cluster7
0.8105,6,0,0,23420,cluster7
0.527882,4,3,1,11410,cluster7
0.523206,4,3,1,11400,cluster7
0.544747,4,3,1,11390,cluster7
0.53641,4,3,1,11380,cluster7
0.544256,4,3,1,11370,cluster7
0.519534,4,3,1,11360,cluster7
0.553297,4,3,1,11350,cluster7
0.52635,4,3,1,11340,cluster7
0.536967,4,3,1,11330,cluster7
0.542972,4,3,1,11320,cluster7
0.545284,4,3,1,11310,cluster7
0.57417,4,3,1,11300,cluster7
0.594354,4,3,1,11290,cluster7
0.61507,4,3,1,11280,cluster7
0.59362,4,3,1,11270,cluster7
0.59293,4,3,1,11260,cluster7
0,4,3,1,11250,cluster7
0.07628,4,3,1,11240,cluster7
0.40892,4,3,1,11230,cluster7
0.396533,4,3,1,11220,cluster7
0.430736,4,3,1,11210,cluster7
0.411553,4,3,1,11200,cluster7
0.416177,4,3,1,11190,cluster7
0.325457,4,3,1,11180,cluster7
0.29782,4,3,1,11170,cluster7
0.27297,4,3,1,11160,cluster7
0.255417,4,3,1,11150,cluster7
0.27967,4,3,1,11140,cluster7
0.243224,3,3,1,10410,cluster7
0.41401,3,3,1,10400,cluster7
0.270904,3,3,1,10390,cluster7
0.257793,3,3,1,10380,cluster7
0.299583,3,3,1,10370,cluster7
0.289889,3,3,1,10360,cluster7
0.294119,3,3,1,10350,cluster7
0.464787,3,3,1,10340,cluster7
2.97176,3,3,1,10330,cluster7
2.82688,3,3,1,10320,cluster7
1.74372,3,3,1,10310,cluster7
3.40015,3,3,1,10300,cluster7
0.2169,5,2,1,5000,cluster7
0.327366,5,2,1,4590,cluster7
0.329667,5,2,1,4580,cluster7
0.32025,5,2,1,4570,cluster7
0.3201,5,2,1,4560,cluster7
0.320717,5,2,1,4550,cluster7
0.32325,5,2,1,4540,cluster7
0.33705,5,2,1,4530,cluster7
0.312567,5,2,1,4520,cluster7
0.30575,5,2,1,4510,cluster7
0.349272,3,3,1,9240,cluster7
0.354237,3,3,1,9230,cluster7
0.703816,3,3,1,9220,cluster7
0.328482,5,2,1,4500,cluster7
0.343618,5,2,1,4490,cluster7
0.311067,5,2,1,4480,cluster7
0.3016,5,2,1,4470,cluster7
0.9556,3,3,1,9210,cluster7
