refinedUse,' dow',' phase',' dType',' Time',' Cluster'
1.13242,4,0,1,16380,cluster4
1.64533,4,0,1,16370,cluster4
1.20553,4,1,1,1400,cluster4
1.61908,4,0,1,16360,cluster4
1.11797,4,1,1,1390,cluster4
1.60457,4,0,1,16350,cluster4
1.12433,4,1,1,1380,cluster4
1.33947,4,0,1,16340,cluster4
1.09403,4,1,1,1370,cluster4
1.05625,4,1,1,1360,cluster4
1.2196,4,1,1,1350,cluster4
0.839934,4,0,1,16310,cluster4
1.36603,4,1,1,1340,cluster4
1.19147,4,1,1,1330,cluster4
0.655998,4,1,1,1320,cluster4
1.59438,1,2,1,6300,cluster4
1.5964,1,2,1,6290,cluster4
1.59965,1,2,1,6280,cluster4
1.5873,1,2,1,6270,cluster4
1.59172,1,2,1,6260,cluster4
1.65435,1,2,1,6250,cluster4
1.6594,1,2,1,6240,cluster4
1.65555,1,2,1,6230,cluster4
1.65602,1,2,1,6220,cluster4
1.78409,1,2,1,6210,cluster4
1.46597,4,0,1,16300,cluster4
1.45982,4,0,1,16290,cluster4
1.45483,4,0,1,16280,cluster4
1.4394,4,0,1,16270,cluster4
1.23645,4,0,1,16260,cluster4
0.9535,4,0,1,16230,cluster4
1.47272,4,0,1,16220,cluster4
1.45862,4,0,1,16210,cluster4
1.78458,1,2,1,6200,cluster4
1.80211,1,2,1,6190,cluster4
1.79998,1,2,1,6180,cluster4
1.78945,1,2,1,6170,cluster4
1.79938,1,2,1,6160,cluster4
1.77878,1,2,1,6150,cluster4
1.79312,1,2,1,6140,cluster4
1.80593,1,2,1,6130,cluster4
1.79852,1,2,1,6120,cluster4
1.80262,1,2,1,6110,cluster4
1.5929,2,3,1,11180,cluster4
1.5896,2,3,1,11170,cluster4
1.57317,2,3,1,11160,cluster4
1.58372,2,3,1,11150,cluster4
1.5893,2,3,1,11140,cluster4
2.03455,2,3,1,11130,cluster4
1.60762,2,3,1,10200,cluster4
1.59208,2,3,1,10190,cluster4
1.60443,2,3,1,10180,cluster4
1.60503,2,3,1,10170,cluster4
1.5965,2,3,1,10160,cluster4
1.58858,2,3,1,10150,cluster4
1.58112,2,3,1,10140,cluster4
1.5613,2,3,1,10130,cluster4
1.09733,2,3,1,10120,cluster4
1.43705,4,0,1,16200,cluster4
1.43937,4,0,1,16190,cluster4
0.851134,4,0,1,16180,cluster4
1.34565,4,0,1,16150,cluster4
1.79192,1,2,1,6100,cluster4
1.81138,1,2,1,6090,cluster4
1.81115,1,2,1,6080,cluster4
1.79995,1,2,1,6070,cluster4
1.78908,1,2,1,6060,cluster4
1.81688,1,2,1,6050,cluster4
1.81995,1,2,1,6040,cluster4
1.81965,1,2,1,6030,cluster4
1.81903,1,2,1,6020,cluster4
1.8178,1,2,1,6010,cluster4
1.27875,2,3,1,10090,cluster4
1.63275,2,3,1,10080,cluster4
1.61158,2,3,1,10070,cluster4
1.60322,2,3,1,10060,cluster4
1.61427,2,3,1,10050,cluster4
1.60237,2,3,1,10040,cluster4
1.59947,2,3,1,10030,cluster4
1.58058,2,3,1,10020,cluster4
1.27815,2,3,1,10010,cluster4
1.81813,1,2,1,6000,cluster4
1.80612,1,2,1,5590,cluster4
1.79697,1,2,1,5580,cluster4
1.77505,1,2,1,5570,cluster4
1.76857,1,2,1,5560,cluster4
1.71087,1,2,1,5550,cluster4
1.57917,1,2,1,5540,cluster4
1.5381,1,2,1,5530,cluster4
1.45322,1,2,1,5520,cluster4
1.23898,1,2,1,5510,cluster4
1.05257,2,3,1,9580,cluster4
1.74335,2,3,1,9570,cluster4
1.75917,2,3,1,9560,cluster4
1.7798,2,3,1,9550,cluster4
1.75655,2,3,1,9540,cluster4
1.7764,2,3,1,9530,cluster4
1.77618,2,3,1,9520,cluster4
1.81353,2,3,1,9510,cluster4
1.76998,2,3,1,9500,cluster4
1.41187,2,3,1,9490,cluster4
1.39715,2,3,1,9460,cluster4
1.87985,2,3,1,9450,cluster4
1.88663,2,3,1,9440,cluster4
1.89057,2,3,1,9430,cluster4
1.89255,2,3,1,9420,cluster4
1.86292,2,3,1,9410,cluster4
1.72508,2,3,1,9400,cluster4
1.70817,2,3,1,9390,cluster4
1.7098,2,3,1,9380,cluster4
1.71723,2,3,1,9370,cluster4
1.72683,2,3,1,9360,cluster4
1.72632,2,3,1,9350,cluster4
1.7263,2,3,1,9340,cluster4
1.71483,2,3,1,9330,cluster4
1.72765,2,3,1,9320,cluster4
1.7207,2,3,1,9310,cluster4
1.71965,2,3,1,9300,cluster4
1.7147,2,3,1,9290,cluster4
1.73918,2,3,1,9280,cluster4
1.72138,2,3,1,9270,cluster4
1.71613,2,3,1,9260,cluster4
1.70742,2,3,1,9250,cluster4
1.71525,2,3,1,9240,cluster4
1.70242,2,3,1,9230,cluster4
1.70743,2,3,1,9220,cluster4
1.65565,2,3,1,9210,cluster4
1.77653,2,3,1,9170,cluster4
1.76868,2,3,1,9160,cluster4
1.78412,2,3,1,9150,cluster4
1.73908,2,3,1,9140,cluster4
1.74887,2,3,1,9130,cluster4
1.74158,2,3,1,9120,cluster4
1.75892,2,3,1,9110,cluster4
1.77075,2,3,1,9100,cluster4
1.73828,2,3,1,9090,cluster4
1.73185,2,3,1,9080,cluster4
1.15488,2,3,1,9070,cluster4
1.76332,2,3,1,9040,cluster4
2.03387,2,3,1,9030,cluster4
1.98572,2,3,1,9020,cluster4
1.03058,5,0,0,21380,cluster4
1.30228,5,0,0,21370,cluster4
1.1016,5,0,0,21360,cluster4
0.844168,5,0,0,21330,cluster4
1.31172,5,0,0,21320,cluster4
1.30408,5,0,0,21310,cluster4
1.31417,5,0,0,21270,cluster4
1.26897,5,0,0,21260,cluster4
1.31122,5,0,0,21220,cluster4
1.30162,5,0,0,21210,cluster4
0.952017,5,0,0,21200,cluster4
1.08175,5,0,0,21170,cluster4
1.3152,5,0,0,21160,cluster4
1.11858,5,0,0,21150,cluster4
0.893934,5,0,0,21120,cluster4
1.34365,5,0,0,21110,cluster4
1.32095,5,0,0,21100,cluster4
1.3283,5,0,0,21060,cluster4
1.32822,5,0,0,21050,cluster4
0.819367,5,0,0,21040,cluster4
1.1964,5,0,0,21010,cluster4
1.33482,5,0,0,21000,cluster4
1.00428,5,0,0,20590,cluster4
1.02813,5,0,0,20560,cluster4
1.3452,5,0,0,20550,cluster4
1.23705,5,0,0,20540,cluster4
0.814416,5,0,0,20510,cluster4
1.36462,5,0,0,20500,cluster4
1.35383,5,0,0,20490,cluster4
1.37378,5,0,0,20450,cluster4
1.3966,5,0,0,20440,cluster4
1.08702,5,0,0,20430,cluster4
0.962767,5,0,0,20400,cluster4
1.23115,5,0,0,20390,cluster4
1.10618,5,0,0,20380,cluster4
0.661068,5,0,0,20350,cluster4
1.23213,5,0,0,20340,cluster4
1.23552,5,0,0,20330,cluster4
1.19248,5,0,0,20290,cluster4
1.23055,5,0,0,20280,cluster4
1.17525,5,0,0,20270,cluster4
1.22912,5,0,0,20230,cluster4
1.22323,5,0,0,20220,cluster4
0.650417,5,0,0,20210,cluster4
1.27252,5,0,0,20180,cluster4
1.32722,5,0,0,20170,cluster4
1.13325,5,0,0,20160,cluster4
0.95915,5,0,0,20130,cluster4
1.41353,5,0,0,20120,cluster4
1.41406,5,0,0,20110,cluster4
1.36732,5,0,0,20070,cluster4
1.39428,5,0,0,20060,cluster4
0.966885,5,0,0,20050,cluster4
1.18397,5,0,0,20020,cluster4
1.41258,5,0,0,20010,cluster4
1.613,3,3,1,10090,cluster4
1.61075,3,3,1,10080,cluster4
1.60687,3,3,1,10070,cluster4
1.63247,3,3,1,10060,cluster4
1.629,3,3,1,10050,cluster4
2.15788,3,3,1,10040,cluster4
1.99298,3,3,1,10030,cluster4
1.75418,3,3,1,10020,cluster4
1.68888,3,3,1,10010,cluster4
1.70385,3,3,1,10000,cluster4
1.70655,3,3,1,9590,cluster4
1.74047,3,3,1,9580,cluster4
1.88038,3,3,1,9570,cluster4
1.88932,3,3,1,9560,cluster4
1.93233,3,3,1,9550,cluster4
1.9362,3,3,1,9540,cluster4
1.93273,3,3,1,9530,cluster4
1.89085,3,3,1,9520,cluster4
1.69022,3,3,1,9510,cluster4
1.68603,2,3,1,9000,cluster4
1.73577,2,3,1,8590,cluster4
1.72482,2,3,1,8580,cluster4
1.75193,2,3,1,8570,cluster4
2.1302,2,3,1,8560,cluster4
2.21398,2,3,1,8550,cluster4
2.15757,2,3,1,8540,cluster4
1.81152,2,3,1,8530,cluster4
1.81583,2,3,1,8520,cluster4
1.81093,2,3,1,8510,cluster4
1.67402,3,3,1,9500,cluster4
1.68738,3,3,1,9490,cluster4
1.67552,3,3,1,9480,cluster4
1.68237,3,3,1,9470,cluster4
1.69277,3,3,1,9460,cluster4
1.68148,3,3,1,9450,cluster4
1.68912,3,3,1,9440,cluster4
1.67728,3,3,1,9430,cluster4
1.75688,3,3,1,9420,cluster4
1.80325,3,3,1,9410,cluster4
1.66322,2,3,1,8500,cluster4
1.63198,2,3,1,8490,cluster4
1.8395,2,3,1,8480,cluster4
2.0518,2,3,1,8470,cluster4
2.0421,2,3,1,8460,cluster4
1.9567,2,3,1,8450,cluster4
1.6315,2,3,1,8440,cluster4
1.62553,2,3,1,8430,cluster4
1.63247,2,3,1,8420,cluster4
1.64232,2,3,1,8410,cluster4
1.817,3,3,1,9400,cluster4
1.81825,3,3,1,9390,cluster4
1.82953,3,3,1,9380,cluster4
1.83238,3,3,1,9370,cluster4
1.83478,3,3,1,9360,cluster4
1.81645,3,3,1,9350,cluster4
1.8246,3,3,1,9340,cluster4
1.82547,3,3,1,9330,cluster4
1.81258,3,3,1,9320,cluster4
1.81293,3,3,1,9310,cluster4
1.6409,2,3,1,8400,cluster4
1.62758,2,3,1,8390,cluster4
1.94215,2,3,1,8380,cluster4
2.0453,2,3,1,8370,cluster4
2.0229,2,3,1,8360,cluster4
1.95205,2,3,1,8350,cluster4
1.61248,2,3,1,8340,cluster4
1.60605,2,3,1,8330,cluster4
1.60207,2,3,1,8320,cluster4
1.61335,2,3,1,8310,cluster4
1.84033,3,3,1,9300,cluster4
1.83948,3,3,1,9290,cluster4
1.83323,3,3,1,9280,cluster4
1.83532,3,3,1,9270,cluster4
1.83665,3,3,1,9260,cluster4
1.84003,3,3,1,9250,cluster4
1.83315,3,3,1,9240,cluster4
1.82898,3,3,1,9230,cluster4
1.84338,3,3,1,9220,cluster4
1.84752,3,3,1,9210,cluster4
1.61107,2,3,1,8300,cluster4
1.75885,2,3,1,8290,cluster4
2.14182,2,3,1,8280,cluster4
2.10845,2,3,1,8270,cluster4
2.01685,2,3,1,8260,cluster4
1.64353,2,3,1,8250,cluster4
1.63387,2,3,1,8240,cluster4
1.62925,2,3,1,8230,cluster4
1.6277,2,3,1,8220,cluster4
1.64692,2,3,1,8210,cluster4
1.63403,2,3,1,8200,cluster4
1.6284,2,3,1,8190,cluster4
1.9466,2,3,1,8180,cluster4
2.03793,2,3,1,8170,cluster4
2.02998,2,3,1,8160,cluster4
1.99257,2,3,1,8150,cluster4
1.62333,2,3,1,8140,cluster4
1.62888,2,3,1,8130,cluster4
1.64745,2,3,1,8120,cluster4
1.6395,2,3,1,8110,cluster4
1.6337,2,3,1,8100,cluster4
1.63833,2,3,1,8090,cluster4
1.7518,2,3,1,8080,cluster4
2.05912,2,3,1,8070,cluster4
2.04855,2,3,1,8060,cluster4
2.02042,2,3,1,8050,cluster4
1.66777,2,3,1,8040,cluster4
1.68947,2,3,1,8030,cluster4
1.66288,2,3,1,8020,cluster4
1.68927,2,3,1,8010,cluster4
1.86012,1,3,1,8000,cluster4
1.41635,1,3,1,7590,cluster4
1.9253,1,3,1,7550,cluster4
1.83183,1,3,1,7540,cluster4
1.76735,1,3,1,7530,cluster4
1.6954,2,3,1,8000,cluster4
1.79088,2,3,1,7590,cluster4
2.08967,2,3,1,7580,cluster4
2.10163,2,3,1,7570,cluster4
2.11057,2,3,1,7560,cluster4
1.74613,2,3,1,7550,cluster4
1.74507,2,3,1,7540,cluster4
1.79173,2,3,1,7530,cluster4
1.80057,2,3,1,7520,cluster4
1.78867,2,3,1,7510,cluster4
2.20045,1,3,1,7490,cluster4
2.07768,1,3,1,7480,cluster4
1.96547,1,3,1,7470,cluster4
1.80745,2,3,1,7500,cluster4
1.7523,2,3,1,7490,cluster4
1.62932,2,3,1,7480,cluster4
1.62297,2,3,1,7470,cluster4
1.60995,2,3,1,7460,cluster4
1.73063,2,3,1,7450,cluster4
2.03968,2,3,1,7440,cluster4
2.05012,2,3,1,7430,cluster4
2.07435,2,3,1,7420,cluster4
2.09318,2,3,1,7410,cluster4
2.08622,2,3,1,7400,cluster4
2.07963,2,3,1,7390,cluster4
2.06857,2,3,1,7380,cluster4
2.04313,2,3,1,7370,cluster4
1.99955,2,3,1,7360,cluster4
1.94685,2,3,1,7350,cluster4
1.84422,2,3,1,7340,cluster4
2.15642,3,2,1,5400,cluster4
2.12085,3,2,1,5390,cluster4
2.09597,3,2,1,5380,cluster4
1.59723,2,1,1,2350,cluster4
1.75313,2,1,1,2340,cluster4
1.55588,2,1,1,2330,cluster4
1.68892,2,1,1,2290,cluster4
1.50507,2,1,1,2280,cluster4
1.5058,2,1,1,2270,cluster4
1.86842,2,1,1,2260,cluster4
1.68035,2,1,1,2250,cluster4
1.7412,2,3,1,8340,cluster4
1.75373,2,3,1,8330,cluster4
1.75027,2,3,1,8320,cluster4
1.74412,2,3,1,8310,cluster4
2.32745,2,3,1,9240,cluster4
2.32617,2,3,1,9230,cluster4
2.42342,2,3,1,9220,cluster4
2.57857,2,3,1,9210,cluster4
1.73675,2,3,1,8300,cluster4
1.74745,2,3,1,8290,cluster4
1.73647,2,3,1,8280,cluster4
1.75293,2,3,1,8270,cluster4
1.76252,2,3,1,8260,cluster4
1.74873,2,3,1,8250,cluster4
1.75132,2,3,1,8240,cluster4
1.76825,2,3,1,8230,cluster4
1.75615,2,3,1,8220,cluster4
1.76297,2,3,1,8210,cluster4
2.55395,2,3,1,9200,cluster4
2.49508,2,3,1,9190,cluster4
2.37623,2,3,1,9180,cluster4
2.21718,2,3,1,9170,cluster4
2.1103,2,3,1,9160,cluster4
2.09307,2,3,1,9150,cluster4
1.78693,2,3,1,9140,cluster4
