refinedUse,' dow',' phase',' dType',' Time',' Cluster'
1.01958,3,0,1,17340,cluster8
0.692717,3,0,1,17330,cluster8
0.694601,3,0,1,17320,cluster8
0.693566,3,0,1,17310,cluster8
0.203149,3,2,1,6400,cluster8
0.198,3,2,1,6390,cluster8
0.193667,3,2,1,6380,cluster8
0.234166,3,2,1,6370,cluster8
0.2303,3,2,1,6360,cluster8
0.241916,3,2,1,6350,cluster8
0.229215,3,2,1,6340,cluster8
0.234884,3,2,1,6330,cluster8
0.226616,3,2,1,6320,cluster8
0.229516,3,2,1,6310,cluster8
0.1423,0,3,0,11250,cluster8
0.144066,0,3,0,11240,cluster8
0.139066,0,3,0,11230,cluster8
0.1383,0,3,0,11220,cluster8
0.140084,0,3,0,11210,cluster8
0.603684,3,0,1,17300,cluster8
0.527567,3,0,1,17290,cluster8
0.518218,3,0,1,17280,cluster8
0.507867,3,0,1,17270,cluster8
0.5119,3,0,1,17260,cluster8
0.529468,3,0,1,17250,cluster8
0.531183,3,0,1,17240,cluster8
0.535867,3,0,1,17230,cluster8
0.534316,3,0,1,17220,cluster8
0.519799,3,0,1,17210,cluster8
0.072731,2,1,1,1390,cluster8
0.061034,2,1,1,1380,cluster8
0.085183,2,1,1,1370,cluster8
0.037104,2,1,1,1360,cluster8
0.0234,2,1,1,1350,cluster8
0.77555,2,1,1,1340,cluster8
0.508763,2,1,1,1330,cluster8
0.184687,2,1,1,1320,cluster8
0.170617,2,1,1,1310,cluster8
0.169887,2,1,1,1300,cluster8
0.241799,3,2,1,6300,cluster8
0.228384,3,2,1,6290,cluster8
0.227067,3,2,1,6280,cluster8
0.223734,3,2,1,6270,cluster8
0.226416,3,2,1,6260,cluster8
0.246383,3,2,1,6250,cluster8
0.350884,3,2,1,6240,cluster8
0.367166,3,2,1,6230,cluster8
0.37125,3,2,1,6220,cluster8
0.371116,3,2,1,6210,cluster8
0.134918,0,3,0,11200,cluster8
0.141617,0,3,0,11190,cluster8
0.138634,0,3,0,11180,cluster8
0.185232,0,3,0,11170,cluster8
0.235367,0,3,0,11160,cluster8
0.241433,0,3,0,11150,cluster8
0.240165,0,3,0,11140,cluster8
0.245034,0,3,0,11130,cluster8
0.226183,0,3,0,11120,cluster8
0.231534,0,3,0,11110,cluster8
0.52525,3,0,1,17200,cluster8
0.533268,3,0,1,17190,cluster8
0.525184,3,0,1,17180,cluster8
0.534083,3,0,1,17170,cluster8
0.527768,3,0,1,17160,cluster8
0.530117,3,0,1,17150,cluster8
0.540317,3,0,1,17140,cluster8
0.534584,3,0,1,17130,cluster8
0.51965,3,0,1,17120,cluster8
0.543433,3,0,1,17110,cluster8
0.174253,2,1,1,1290,cluster8
0.167199,2,1,1,1280,cluster8
0.174114,2,1,1,1270,cluster8
0.178136,2,1,1,1260,cluster8
0.172287,2,1,1,1250,cluster8
0.16007,2,1,1,1240,cluster8
0.16158,2,1,1,1230,cluster8
0.092551,2,1,1,1220,cluster8
0.071947,2,1,1,1210,cluster8
0,4,0,1,21200,cluster8
0.153853,2,1,1,1200,cluster8
0.283383,4,0,1,21190,cluster8
0.3341,4,0,1,21180,cluster8
0.35385,3,2,1,6200,cluster8
0.325833,4,0,1,21170,cluster8
0.202483,3,2,1,6190,cluster8
0.111383,4,0,1,21160,cluster8
0.17915,3,2,1,6180,cluster8
0,4,0,1,21150,cluster8
0.194133,3,2,1,6170,cluster8
0,4,0,1,21140,cluster8
0.201033,3,2,1,6160,cluster8
0,4,0,1,21130,cluster8
0.199051,3,2,1,6150,cluster8
0,4,0,1,21120,cluster8
0.204399,3,2,1,6140,cluster8
0,4,0,1,21110,cluster8
0.1976,3,2,1,6130,cluster8
0.196451,3,2,1,6120,cluster8
0.2008,3,2,1,6110,cluster8
0.232167,0,3,0,11100,cluster8
0.236966,0,3,0,11090,cluster8
0.237783,0,3,0,11080,cluster8
0.241517,0,3,0,11070,cluster8
0.2257,0,3,0,11060,cluster8
0.237449,0,3,0,11050,cluster8
0.236717,0,3,0,11040,cluster8
0.228999,0,3,0,11030,cluster8
0.237367,0,3,0,11020,cluster8
0.241366,0,3,0,11010,cluster8
0.9529,3,0,1,17100,cluster8
1.04927,3,0,1,17900,cluster8
1.10488,3,0,1,17800,cluster8
1.09928,3,0,1,17700,cluster8
1.10562,3,0,1,17600,cluster8
1.10305,3,0,1,17500,cluster8
1.08735,3,0,1,17400,cluster8
1.0922,3,0,1,17300,cluster8
1.0845,3,0,1,17200,cluster8
1.06548,3,0,1,17100,cluster8
0.27315,0,0,0,17200,cluster8
0.282934,0,0,0,17190,cluster8
0.271801,0,0,0,17180,cluster8
0.326917,0,0,0,17170,cluster8
0.326951,0,0,0,17160,cluster8
0.330417,0,0,0,17150,cluster8
0.331432,0,0,0,17140,cluster8
0.294283,0,0,0,17130,cluster8
0.141216,0,0,0,17120,cluster8
0.148468,0,0,0,17110,cluster8
0.202133,6,0,0,16200,cluster8
0.2018,6,0,0,16190,cluster8
0.186799,6,0,0,16180,cluster8
0.181765,6,0,0,16170,cluster8
0.150696,2,1,1,1190,cluster8
0.246017,6,0,0,16160,cluster8
0.157566,2,1,1,1180,cluster8
0.245999,6,0,0,16150,cluster8
0.170153,2,1,1,1170,cluster8
0.246433,6,0,0,16140,cluster8
0.150234,2,1,1,1160,cluster8
0.245899,6,0,0,16130,cluster8
0.1566,2,1,1,1150,cluster8
0.246033,6,0,0,16120,cluster8
0.130154,2,1,1,1140,cluster8
0.082517,6,0,0,16110,cluster8
0.171717,2,1,1,1130,cluster8
0.158219,2,1,1,1120,cluster8
0.157186,2,1,1,1110,cluster8
0,4,0,1,21100,cluster8
0.157381,2,1,1,1100,cluster8
0.046101,4,0,1,21090,cluster8
0.06235,4,0,1,21080,cluster8
0.2073,3,2,1,6100,cluster8
0.077584,4,0,1,21070,cluster8
0.2,3,2,1,6090,cluster8
0.07805,4,0,1,21060,cluster8
0.201167,3,2,1,6080,cluster8
0.280384,4,0,1,21050,cluster8
0.201201,3,2,1,6070,cluster8
0.4454,4,0,1,21040,cluster8
0.199268,3,2,1,6060,cluster8
0.435666,4,0,1,21030,cluster8
0.195983,3,2,1,6050,cluster8
0.2554,4,0,1,21020,cluster8
0.19995,3,2,1,6040,cluster8
0.077083,4,0,1,21010,cluster8
0.194366,3,2,1,6030,cluster8
0.19865,3,2,1,6020,cluster8
0.206083,3,2,1,6010,cluster8
0.254416,0,3,0,11000,cluster8
0.281799,0,3,0,10590,cluster8
0.3009,0,3,0,10580,cluster8
0.252,0,3,0,10570,cluster8
0.247049,0,3,0,10560,cluster8
0.241334,0,3,0,10550,cluster8
0.252066,0,3,0,10540,cluster8
0.258583,0,3,0,10530,cluster8
0.244617,0,3,0,10520,cluster8
1.05563,3,0,1,17000,cluster8
1.03203,2,0,1,16590,cluster8
0.670884,2,0,1,16580,cluster8
0.663217,2,0,1,16570,cluster8
0.666999,2,0,1,16560,cluster8
0.662799,2,0,1,16550,cluster8
0.655317,2,0,1,16540,cluster8
0.67795,2,0,1,16530,cluster8
0.748667,2,0,1,16520,cluster8
0.162416,0,0,0,17100,cluster8
0.753817,1,0,1,16000,cluster8
0.16675,0,0,0,17900,cluster8
0.7565,1,0,1,15590,cluster8
0.166749,0,0,0,17800,cluster8
0.777101,1,0,1,15580,cluster8
0.153767,0,0,0,17700,cluster8
1.07783,1,0,1,15570,cluster8
0.169133,0,0,0,17600,cluster8
1.138,1,0,1,15560,cluster8
0.17355,0,0,0,17500,cluster8
1.17093,1,0,1,15550,cluster8
0.167934,0,0,0,17400,cluster8
1.16923,1,0,1,15540,cluster8
0.169452,0,0,0,17300,cluster8
1.10813,1,0,1,15530,cluster8
0.181784,0,0,0,17200,cluster8
0.167133,0,0,0,17100,cluster8
0.068484,6,0,0,16100,cluster8
0.072117,6,0,0,16090,cluster8
0.073751,6,0,0,16080,cluster8
0.12495,6,0,0,16070,cluster8
0.029486,2,1,1,1090,cluster8
0.150852,6,0,0,16060,cluster8
0,2,1,1,1080,cluster8
0.156333,6,0,0,16050,cluster8
