'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.081048,2,1,1,3040,1.21248,cluster13
0.9572,1,3,1,13420,2.553567,cluster17
0.063231,2,1,1,3030,1.21858,cluster13
0.963033,1,3,1,13410,2.562533,cluster17
0.158053,2,1,1,3020,1.21962,cluster13
0.150854,2,1,1,3010,1.21337,cluster13
0.252466,2,1,1,3000,1.20205,cluster13
0.062983,6,0,0,17000,0.54695,cluster4
0.060716,5,0,1,16590,0.5461,cluster4
0.220216,0,3,0,11010,1.90393,cluster15
0.06945,5,0,1,16580,0.544983,cluster4
0.026363,0,3,0,11000,1.73518,cluster13
0.060617,5,0,1,16570,0.54635,cluster4
0.089433,0,3,0,10590,1.76318,cluster13
0.054134,5,0,1,16560,0.547167,cluster4
0.745071,0,3,0,10580,2.44877,cluster13
0.06705,5,0,1,16550,0.548633,cluster4
0.85637,0,3,0,10570,2.583,cluster13
0.10815,5,0,1,16540,0.54535,cluster4
0.105313,0,3,0,10560,1.78493,cluster13
0.212917,5,0,1,16530,0.420217,cluster4
0.034304,0,3,0,10550,1.65003,cluster13
0,5,0,1,14000,0.824833,cluster5
0.213016,5,0,1,16520,0.42035,cluster4
0,0,3,0,10540,1.47368,cluster15
0,5,3,1,13590,0.839283,cluster5
0.212383,5,0,1,16510,0.419783,cluster4
0.498571,0,3,0,10530,1.76212,cluster15
0,5,3,1,13580,0.8303,cluster5
0.199866,0,0,0,21500,0.75405,cluster13
1.29129,0,3,0,10520,2.29585,cluster15
0,5,3,1,13570,0.8551,cluster5
0.774648,5,0,1,23000,1.752183,cluster13
0.193932,0,0,0,21490,0.75435,cluster13
0,5,3,1,13560,1.067233,cluster5
0.5473,5,0,1,22590,1.51645,cluster13
0.198416,0,0,0,21480,0.758033,cluster13
0,5,3,1,13550,1.4353,cluster5
0.539917,5,0,1,22580,1.5226,cluster13
0.221866,4,3,1,8000,0.505033,cluster5
0.203632,0,0,0,21470,0.759533,cluster13
0,5,3,1,13540,1.468483,cluster5
0.568299,5,0,1,22570,1.525933,cluster13
0.341901,4,3,1,7590,0.624467,cluster5
0.196499,0,0,0,21460,0.757833,cluster13
0,5,3,1,13530,1.236117,cluster5
0.15085,5,0,1,22560,1.125933,cluster13
0.478817,4,3,1,7580,0.76065,cluster5
0.205833,0,0,0,21450,0.754167,cluster13
0,5,3,1,13520,1.07425,cluster5
0.0288,5,0,1,22550,0.987233,cluster13
0.388316,4,3,1,7570,0.6708,cluster5
0.199483,0,0,0,21440,0.753317,cluster13
0,5,3,1,13510,1.081833,cluster5
0.126599,5,0,1,22540,1.10245,cluster13
0.356417,4,3,1,7560,0.63905,cluster5
0.187817,0,0,0,21430,0.75465,cluster13
0.325916,5,0,1,22530,1.28175,cluster13
0.352817,4,3,1,7550,0.639517,cluster5
0.041917,0,0,0,21420,1.227933,cluster13
0.235232,5,0,1,22520,1.207783,cluster13
0.19935,4,3,1,7540,1.08615,cluster5
0.047034,0,0,0,21410,1.1338,cluster13
0.027733,5,0,1,22510,0.976983,cluster13
0.181716,4,3,1,7530,1.0995,cluster5
0.159415,4,3,1,7520,1.215683,cluster5
0,2,1,1,3500,1.019983,cluster5
0.16375,4,3,1,7510,1.2329,cluster5
0.001049,2,1,1,3490,1.026583,cluster5
0,2,1,1,3480,1.029117,cluster5
0.01155,2,1,1,3470,1.020667,cluster5
1.30103,1,3,1,12500,2.7256,cluster55
0,2,1,1,3460,1.02835,cluster5
1.96685,1,3,1,12490,3.3864,cluster55
0,2,1,1,3450,1.026067,cluster5
1.95832,1,3,1,12480,3.385983,cluster55
0,2,1,1,3440,1.02425,cluster5
1.97885,1,3,1,12470,3.383483,cluster55
0,2,1,1,3430,1.02615,cluster5
2.05602,1,3,1,12460,3.488983,cluster19
0.017784,2,1,1,3420,1.014833,cluster5
2.04658,1,3,1,12450,3.441783,cluster19
0,2,1,1,3410,1.024967,cluster5
2.0186,1,3,1,12440,3.46145,cluster19
1.26349,1,3,1,12430,2.675117,cluster15
1.30338,1,3,1,12420,2.713517,cluster15
1.27438,1,3,1,12410,2.694567,cluster15
0.824301,5,3,1,13000,2.170717,cluster15
0.9027,5,3,1,12590,2.25275,cluster15
1.47315,5,3,1,12580,2.8309,cluster54
1.53635,5,3,1,12570,2.8696,cluster17
0,1,0,1,21590,1.09712,cluster13
0.915233,5,3,1,12560,2.27495,cluster17
0,1,0,1,21580,1.11622,cluster13
0.803467,5,3,1,12550,2.1297,cluster15
0.297017,1,0,1,21570,1.17245,cluster13
0.767867,5,3,1,12540,2.108667,cluster15
0.956896,1,0,1,21560,1.33808,cluster13
0.968483,5,3,1,12530,2.337717,cluster15
0.15305,1,0,1,21550,0.535767,cluster13
0.932167,5,3,1,12520,2.128517,cluster15
0.095134,1,0,1,21540,0.481783,cluster13
0.904434,5,3,1,12510,2.089717,cluster15
0.167233,1,0,1,21530,0.48115,cluster13
0.313583,1,0,1,21520,0.5074,cluster13
0.14867,6,3,0,10010,1.11663,cluster12
0.562883,3,0,1,17500,1.503117,cluster13
0.178083,1,0,1,21510,0.372017,cluster13
0.16321,6,3,0,10000,1.11642,cluster12
0.559201,3,0,1,17490,1.501617,cluster13
0.146684,1,0,1,21500,0.373167,cluster13
0.159033,6,3,0,9590,1.10898,cluster12
0.736701,3,0,1,17480,1.699917,cluster13
0.179816,6,3,0,9580,1.11438,cluster12
1.02702,3,0,1,17470,1.992183,cluster13
0.095016,2,1,1,2500,1.228383,cluster13
0.141554,6,3,0,9570,1.1189,cluster12
1.05598,3,0,1,17460,1.916733,cluster13
0.07015,2,1,1,2490,1.22895,cluster13
0.141933,6,3,0,9560,1.10795,cluster12
1.09377,3,0,1,17450,1.846733,cluster13
0.137116,2,1,1,2480,1.209783,cluster13
0.131646,6,3,0,9550,1.09978,cluster12
1.08013,3,0,1,17440,1.827083,cluster13
0.149483,2,1,1,2470,1.208417,cluster13
0.298735,4,3,1,11500,1.88985,cluster11
0.150314,6,3,0,9540,1.10668,cluster12
1.07538,3,0,1,17430,1.829783,cluster13
0.149317,2,1,1,2460,1.210817,cluster13
0.346913,4,3,1,11490,1.50768,cluster11
0.118357,6,3,0,9530,1.11612,cluster12
1.05658,3,0,1,17420,1.8076,cluster13
0.147884,2,1,1,2450,1.214767,cluster13
0.35732,4,3,1,11480,1.53827,cluster11
0.177366,6,3,0,9520,1.1374,cluster12
0.737283,3,0,1,17410,1.5206,cluster13
0.1478,2,1,1,2440,1.215883,cluster13
0.336337,4,3,1,11470,1.49817,cluster11
0.149066,2,1,1,2430,1.219633,cluster13
0.331453,4,3,1,11460,1.50057,cluster11
1.3668,5,0,0,23500,1.95585,cluster15
0.077467,2,1,1,2420,1.3551,cluster13
0.344263,4,3,1,11450,1.49938,cluster11
1.7826,5,0,0,23490,2.35195,cluster15
0,2,1,1,2410,1.6239,cluster13
0.331266,4,3,1,11440,1.5042,cluster11
2.75072,5,0,0,23480,3.3139,cluster55
0.350203,4,3,1,11430,1.50162,cluster11
2.6429,5,0,0,23470,3.206917,cluster55
0.0248,4,3,1,8500,0.399617,cluster5
0.350482,4,3,1,11420,1.49985,cluster11
2.03857,5,0,0,23460,2.6052,cluster15
0.03065,4,3,1,8490,0.400317,cluster5
0.334233,4,3,1,11410,1.49965,cluster11
2.0401,5,0,0,23450,2.60375,cluster15
0.023783,4,3,1,8480,0.401,cluster5
2.06675,5,0,0,23440,2.8416,cluster55
0.040184,4,3,1,8470,0.3974,cluster5
2.45818,5,0,0,23430,3.249733,cluster55
0.054566,4,3,1,8460,0.3957,cluster5
2.1601,5,0,0,23420,2.940183,cluster55
0.021415,4,3,1,8450,0.399583,cluster5
1.5746,5,0,0,23410,2.306167,cluster15
0.046416,4,3,1,8440,0.39225,cluster5
0.03515,4,3,1,8430,0.398283,cluster5
0.042366,4,3,1,8420,0.396733,cluster5
0.068766,4,3,1,8410,0.381867,cluster5
0.33312,2,1,1,2590,1.20797,cluster13
0.228237,2,1,1,2580,1.09682,cluster13
0,2,1,1,2570,1.10405,cluster13
0,2,1,1,2560,1.08647,cluster13
0.079981,2,1,1,2550,1.45263,cluster13
0.045887,2,1,1,2540,1.43547,cluster13
0.085586,2,1,1,2530,1.45167,cluster13
0.067046,2,1,1,2520,1.44848,cluster13
0.070062,2,1,1,2510,1.45633,cluster13
0.05943,2,1,1,2500,1.44878,cluster13
0.094917,5,0,1,16500,0.723067,cluster4
0.030284,5,0,1,16490,0.888367,cluster4
1.70445,0,3,0,10510,2.70915,cluster15
0.038084,5,0,1,16480,0.901183,cluster4
0.40546,0,3,0,10500,1.42502,cluster15
0.052416,5,0,1,16470,0.8902,cluster4
0.052943,0,3,0,10490,1.08517,cluster15
0.04405,5,0,1,16460,0.903667,cluster4
0.085357,0,3,0,10480,1.09167,cluster15
0.044668,5,0,1,16450,0.877,cluster4
0.079173,0,3,0,10470,1.09222,cluster15
0.031467,5,0,1,16440,0.920633,cluster4
0.07832,0,3,0,10460,1.10063,cluster15
0.039651,5,0,1,16430,0.8992,cluster4
0.086921,0,3,0,10450,1.09587,cluster15
0,5,3,1,13500,0.96465,cluster5
0.034351,5,0,1,16420,0.8778,cluster4
0.09674,0,3,0,10440,1.09495,cluster15
0,5,3,1,13490,0.965117,cluster5
0.052534,5,0,1,16410,0.790633,cluster4
0.101657,0,3,0,10430,1.08845,cluster15
0,5,3,1,13480,0.9679,cluster5
0.05535,0,0,0,21400,1.119083,cluster13
0.059163,0,3,0,10420,1.09223,cluster15
0,5,3,1,13470,0.972683,cluster5
0.029883,5,0,1,22500,0.983267,cluster13
0.061149,0,0,0,21390,1.120483,cluster13
0,5,3,1,13460,0.974667,cluster5
0.03995,5,0,1,22490,1.0086,cluster13
0.058249,0,0,0,21380,1.126633,cluster13
0,5,3,1,13450,0.971983,cluster5
0.091751,5,0,1,22480,0.910817,cluster13
0.166783,4,3,1,7500,1.231633,cluster5
0.078817,0,0,0,21370,1.12945,cluster13
0,5,3,1,13440,0.9713,cluster5
0.116034,5,0,1,22470,0.895267,cluster13
0.255317,4,3,1,7490,1.106717,cluster5
0.076766,0,0,0,21360,1.128033,cluster13
0,5,3,1,13430,0.9726,cluster5
0.116167,5,0,1,22460,0.9146,cluster13
0.255083,4,3,1,7480,1.115267,cluster5
0.06565,0,0,0,21350,1.142817,cluster13
0,5,3,1,13420,0.97065,cluster5
0.1224,5,0,1,22450,0.947467,cluster13
0.255466,4,3,1,7470,1.097283,cluster5
0.091583,0,0,0,21340,1.122933,cluster13
0,5,3,1,13410,0.972983,cluster5
0.1596,5,0,1,22440,1.067683,cluster13
0.074232,4,3,1,7460,0.92435,cluster5
0.132884,0,0,0,21330,1.130767,cluster13
0.215668,5,0,1,22430,0.4953,cluster13
0,4,3,1,7450,0.8658,cluster5
0.447683,0,0,0,21320,1.417367,cluster13
0.2177,5,0,1,22420,0.382,cluster13
0,4,3,1,7440,0.849567,cluster5
0.428367,0,0,0,21310,1.399983,cluster13
0.201416,5,0,1,22410,0.395433,cluster13
0,4,3,1,7430,0.85795,cluster5
0,4,3,1,7420,0.84155,cluster5
0,2,1,1,3400,1.0167,cluster5
0,4,3,1,7410,0.842567,cluster5
0,2,1,1,3390,1.021067,cluster5
0.0122,2,1,1,3380,1.016383,cluster5
0.046967,2,1,1,3370,1.0597,cluster5
0.126201,2,1,1,3360,1.15745,cluster5
0.15735,2,1,1,3350,1.114383,cluster5
0.197567,2,1,1,3340,1.03365,cluster5
0.215318,2,1,1,3330,1.023767,cluster5
0.1978,2,1,1,3320,1.03025,cluster5
0.067751,2,1,1,3310,0.914767,cluster5
0.621568,5,3,1,12500,1.808567,cluster4
0.265801,5,3,1,12490,1.475067,cluster4
0.181166,5,3,1,12480,1.38785,cluster4
0.311017,5,3,1,12470,1.491833,cluster4
0.06055,1,0,1,21490,0.3726,cluster13
0.34965,5,3,1,12460,1.535817,cluster4
0.148583,1,0,1,21480,0.45795,cluster13
0.35895,5,3,1,12450,1.53135,cluster4
0.169482,1,0,1,21470,0.478033,cluster13
0.35755,5,3,1,12440,1.534417,cluster4
0.16835,1,0,1,21460,0.47755,cluster13
0.346218,5,3,1,12430,1.5479,cluster4
0.169834,1,0,1,21450,0.477567,cluster13
0.380334,5,3,1,12420,1.54215,cluster4
0.167583,1,0,1,21440,0.4767,cluster13
0.996884,5,3,1,12410,2.156367,cluster17
0.170417,1,0,1,21430,0.477083,cluster13
0.170816,1,0,1,21420,0.47735,cluster13
0.164023,6,3,0,9510,1.11775,cluster12
0.644117,3,0,1,17400,1.408217,cluster13
0.169783,1,0,1,21410,0.4777,cluster13
0.16052,6,3,0,9500,1.11778,cluster12
0.669984,3,0,1,17390,1.430717,cluster13
0.171133,1,0,1,21400,0.477533,cluster13
0.164523,6,3,0,9490,1.11627,cluster12
0.666683,3,0,1,17380,1.42195,cluster15
0.164636,6,3,0,9480,1.12242,cluster12
0.935715,3,0,1,17370,1.700183,cluster13
0,2,1,1,2400,1.636667,cluster13
0.174081,6,3,0,9470,1.12028,cluster12
1.09535,3,0,1,17360,1.880133,cluster13
0,2,1,1,2390,1.639683,cluster13
0.01397,6,3,0,9460,1.11547,cluster12
1.0836,3,0,1,17350,2.14615,cluster13
0,2,1,1,2380,1.6137,cluster13
0.033503,6,3,0,9450,1.15975,cluster12
1.1053,3,0,1,17340,2.185667,cluster13
0,2,1,1,2370,1.639983,cluster13
0.100684,6,3,0,9440,1.2504,cluster12
1.08797,3,0,1,17330,2.2023,cluster13
0,2,1,1,2360,1.630517,cluster13
0.14525,6,3,0,9430,1.28828,cluster12
1.08933,3,0,1,17320,2.228517,cluster13
0,2,1,1,2350,1.6319,cluster13
0.154087,6,3,0,9420,1.29065,cluster12
1.11897,3,0,1,17310,2.2412,cluster13
0,2,1,1,2340,1.632933,cluster13
0,2,1,1,2330,1.647817,cluster13
1.57212,5,0,0,23400,2.347633,cluster15
0,2,1,1,2320,1.643933,cluster13
1.53103,5,0,0,23390,2.2982,cluster15
0,2,1,1,2310,1.621417,cluster13
1.67503,5,0,0,23380,2.449467,cluster55
1.71973,5,0,0,23370,2.4894,cluster55
1.06207,5,0,0,23360,1.842067,cluster15
0.9177,5,0,0,23350,1.6707,cluster15
0.975317,5,0,0,23340,1.731467,cluster15
1.66108,5,0,0,23330,2.440633,cluster55
1.67207,5,0,0,23320,2.4408,cluster55
0.985501,5,0,0,23310,1.763817,cluster15
0.061584,2,1,1,2490,1.4456,cluster13
0.089803,2,1,1,2480,1.46882,cluster13
0.094134,2,1,1,2470,1.4577,cluster13
0.066701,2,1,1,2460,1.43605,cluster13
0.071129,2,1,1,2450,1.43843,cluster13
0.059783,2,1,1,2440,1.43615,cluster13
0.062747,2,1,1,2430,1.44918,cluster13
0.071547,2,1,1,2420,1.45383,cluster13
0.070787,2,1,1,2410,1.45097,cluster13
0.071419,2,1,1,2400,1.45057,cluster13
0.05125,5,0,1,16400,0.76335,cluster4
0.0514,5,0,1,16390,0.77965,cluster4
0.09072,0,3,0,10410,1.10053,cluster15
0.047835,5,0,1,16380,0.800817,cluster4
0.084151,0,3,0,10400,1.09055,cluster15
0.040301,5,0,1,16370,0.793333,cluster4
0.102354,0,3,0,10390,1.09095,cluster15
0.053983,5,0,1,16360,0.796933,cluster4
0.078187,0,3,0,10380,1.09392,cluster15
0.061316,5,0,1,16350,0.816467,cluster4
0.126753,0,3,0,10370,1.09962,cluster15
0.049918,5,0,1,16340,0.814117,cluster4
0.102333,0,3,0,10360,1.0921,cluster15
0.053465,5,0,1,16330,0.823333,cluster4
0.58857,0,3,0,10350,1.5863,cluster15
0,5,3,1,13400,0.973717,cluster5
0.056418,5,0,1,16320,0.827033,cluster4
0.30957,0,3,0,10340,1.30797,cluster15
0,5,3,1,13390,0.974533,cluster5
0.073817,5,0,1,16310,0.88185,cluster4
0.807913,0,3,0,10330,1.86208,cluster15
0,5,3,1,13380,0.97575,cluster5
0.182617,0,0,0,21300,1.157733,cluster13
0.119127,0,3,0,10320,1.14227,cluster15
0,5,3,1,13370,0.9791,cluster5
0.191084,5,0,1,22400,0.486217,cluster13
0.0059,0,0,0,21290,1.41605,cluster13
0,5,3,1,13360,0.9802,cluster5
0.197784,5,0,1,22390,0.4861,cluster13
0,0,0,0,21280,1.56705,cluster13
0,5,3,1,13350,0.979067,cluster5
0.1918,5,0,1,22380,0.486333,cluster13
0,0,0,0,21270,1.574933,cluster13
0,5,3,1,13340,0.976783,cluster5
0.369783,5,0,1,22370,0.665583,cluster13
0,0,0,0,21260,1.575217,cluster13
0,5,3,1,13330,0.975717,cluster5
0.501882,5,0,1,22360,0.779133,cluster13
0,0,0,0,21250,1.568683,cluster13
0,5,3,1,13320,0.977833,cluster5
0.36325,5,0,1,22350,0.646317,cluster13
0,0,0,0,21240,1.5853,cluster13
0,5,3,1,13310,0.976267,cluster5
0.207416,5,0,1,22340,0.486783,cluster13
0,0,0,0,21230,1.563583,cluster13
0.208217,5,0,1,22330,0.4895,cluster13
0,0,0,0,21220,1.57275,cluster13
0.21205,5,0,1,22320,0.486033,cluster13
0,0,0,0,21210,1.5694,cluster13
0.208017,5,0,1,22310,0.48745,cluster13
0.0783,2,1,1,3300,0.906017,cluster5
0.059083,2,1,1,3290,0.906983,cluster5
0.086083,2,1,1,3280,0.894733,cluster5
0.125933,2,1,1,3270,0.886933,cluster5
0.125783,2,1,1,3260,0.886583,cluster5
0.120566,2,1,1,3250,0.928867,cluster5
0.114599,2,1,1,3240,0.98835,cluster5
0.113899,2,1,1,3230,0.991433,cluster5
0.118067,2,1,1,3220,0.985567,cluster5
0.016616,2,1,1,3210,1.21385,cluster5
1.09268,5,3,1,12400,2.27575,cluster17
1.13262,5,3,1,12390,2.251533,cluster17
0.45605,5,3,1,12380,1.573217,cluster4
0.41175,5,3,1,12370,1.528917,cluster4
0.177666,1,0,1,21390,0.4774,cluster13
0.408899,5,3,1,12360,1.52775,cluster4
0.1746,1,0,1,21380,0.472833,cluster13
0.409701,5,3,1,12350,1.529717,cluster4
0.166834,1,0,1,21370,0.471617,cluster13
0.358251,5,3,1,12340,1.5701,cluster4
0.170151,1,0,1,21360,0.471317,cluster13
0.2431,5,3,1,12330,1.923167,cluster4
0.168051,1,0,1,21350,0.4722,cluster13
0.226183,5,3,1,12320,1.952,cluster4
0.169133,1,0,1,21340,0.47225,cluster13
0.4249,5,3,1,12310,2.136483,cluster17
0.171132,1,0,1,21330,0.472683,cluster13
0.17425,1,0,1,21320,0.473233,cluster13
0.13695,6,3,0,9410,1.2883,cluster12
0.982334,3,0,1,17300,1.549367,cluster13
0.17475,1,0,1,21310,0.472667,cluster13
0.156366,6,3,0,9400,1.28893,cluster12
0.779217,3,0,1,17290,1.3722,cluster13
0.207316,1,0,1,21300,0.472483,cluster13
0.127387,6,3,0,9390,1.27787,cluster12
0.77755,3,0,1,17280,1.370683,cluster13
0.265336,6,3,0,9380,1.28525,cluster12
0.7863,3,0,1,17270,1.368833,cluster13
0,2,1,1,2300,1.64525,cluster13
0.135737,6,3,0,9370,1.2354,cluster12
0.80075,3,0,1,17260,1.3696,cluster13
0,2,1,1,2290,1.647983,cluster13
0,6,3,0,9360,1.13918,cluster11
0.973268,3,0,1,17250,1.573233,cluster13
0,2,1,1,2280,1.637567,cluster13
0.081293,6,3,0,9350,1.24277,cluster11
1.21842,3,0,1,17240,1.801883,cluster13
0,2,1,1,2270,1.6421,cluster13
0.317201,6,3,0,9340,1.46273,cluster11
1.22257,3,0,1,17230,1.801467,cluster13
0.013617,2,1,1,2260,1.625167,cluster13
0.321771,6,3,0,9330,1.45038,cluster11
1.22523,3,0,1,17220,1.799633,cluster13
0.052901,2,1,1,2250,1.555467,cluster13
0.340223,6,3,0,9320,1.43587,cluster11
1.20685,3,0,1,17210,1.808367,cluster13
0.075334,2,1,1,2240,1.540317,cluster13
0.06315,2,1,1,2230,1.570333,cluster13
0.97235,5,0,0,23300,1.74415,cluster15
0.071816,2,1,1,2220,1.61705,cluster13
0.933117,5,0,0,23290,1.818767,cluster15
0.1321,2,1,1,2210,1.6572,cluster13
1.53673,5,0,0,23280,2.498767,cluster55
1.78608,5,0,0,23270,2.686833,cluster47
1.24532,5,0,0,23260,2.11315,cluster55
1.03635,5,0,0,23250,1.87565,cluster15
1.03458,5,0,0,23240,1.933117,cluster15
1.59873,5,0,0,23230,2.257633,cluster55
1.63395,5,0,0,23220,1.974017,cluster55
1.33237,5,0,0,23210,1.66715,cluster55
0.04575,2,1,1,2390,1.4589,cluster13
0.046233,2,1,1,2380,1.4805,cluster13
0.02835,2,1,1,2370,1.49705,cluster13
0.111066,4,0,1,20410,0.422067,cluster3
0.335167,2,1,1,2360,1.5384,cluster13
0.108784,4,0,1,20400,0.4197,cluster3
0.8665,2,1,1,2350,1.67075,cluster13
0.103766,4,0,1,20390,0.417883,cluster3
0.172386,2,1,1,2340,1.01202,cluster13
0.105507,4,0,1,20380,0.41755,cluster3
0.193566,2,1,1,2330,1.0084,cluster13
0.104973,4,0,1,20370,0.417367,cluster3
0.21077,2,1,1,2320,1.02472,cluster13
0.103573,4,0,1,20360,0.4181,cluster3
0.188521,2,1,1,2310,1.00972,cluster13
0.109634,4,0,1,20350,0.418733,cluster3
0.201531,2,1,1,2300,1.01308,cluster13
0.110724,4,0,1,20340,0.418317,cluster3
0.110523,4,0,1,20330,0.42055,cluster3
0.108153,4,0,1,20320,0.42065,cluster3
0.083,5,0,1,16300,0.949,cluster4
0.139534,5,0,1,16290,0.741467,cluster4
0.104903,0,3,0,10310,1.09478,cluster15
0.149167,5,0,1,16280,0.338917,cluster4
0.080996,0,3,0,10300,1.10053,cluster15
0.150266,5,0,1,16270,0.339083,cluster4
0.10496,0,3,0,10290,1.10047,cluster15
0.149784,5,0,1,16260,0.33925,cluster4
0.070514,0,3,0,10280,1.10428,cluster15
0.1513,5,0,1,16250,0.3405,cluster4
0.07127,0,3,0,10270,1.09928,cluster15
0.150767,5,0,1,16240,0.340367,cluster4
0,0,3,0,10260,1.1052,cluster15
0.150699,5,0,1,16230,0.340533,cluster4
0.063356,0,3,0,10250,1.17902,cluster15
0,5,3,1,13300,0.976217,cluster5
0.15195,5,0,1,16220,0.341717,cluster4
0.073673,0,3,0,10240,1.19545,cluster15
0,5,3,1,13290,0.974417,cluster5
0.153483,5,0,1,16210,0.342433,cluster4
0.08393,0,3,0,10230,1.20848,cluster15
0,5,3,1,13280,0.976817,cluster5
0,0,0,0,21200,1.564383,cluster13
0.06029,0,3,0,10220,1.20877,cluster15
0,5,3,1,13270,0.977683,cluster5
0.19155,5,0,1,22300,0.487517,cluster13
0.24955,0,0,0,21190,1.8676,cluster13
0,5,3,1,13260,0.979317,cluster5
0.205117,5,0,1,22290,0.486867,cluster13
0.326068,0,0,0,21180,1.912867,cluster13
0,5,3,1,13250,0.978183,cluster5
0.21175,5,0,1,22280,0.487433,cluster13
0.308233,0,0,0,21170,1.921217,cluster13
0,5,3,1,13240,0.9778,cluster5
0.215584,5,0,1,22270,0.488167,cluster13
0.314601,0,0,0,21160,1.92095,cluster13
0,5,3,1,13230,0.976967,cluster5
0.214249,5,0,1,22260,0.488883,cluster13
0.319417,0,0,0,21150,1.933967,cluster13
0,5,3,1,13220,1.076817,cluster5
0.2169,5,0,1,22250,0.485883,cluster13
0.3207,0,0,0,21140,1.9335,cluster13
0,5,3,1,13210,1.03975,cluster5
0.196851,5,0,1,22240,0.488667,cluster13
0.375617,0,0,0,21130,1.90115,cluster13
0.206616,5,0,1,22230,0.491433,cluster13
0.401934,0,0,0,21120,1.948817,cluster13
0.225783,5,0,1,22220,0.48795,cluster13
0.7133,0,0,0,21110,2.25835,cluster13
0.215583,5,0,1,22210,0.490633,cluster13
0.986166,5,3,1,12300,2.66835,cluster17
0.964466,5,3,1,12290,2.65025,cluster17
0.721516,5,3,1,12280,2.40865,cluster17
0.253083,5,3,1,12270,1.962133,cluster4
0.202101,1,0,1,21290,0.473333,cluster13
0.245084,5,3,1,12260,1.949367,cluster4
0.196317,1,0,1,21280,0.471233,cluster13
0.2552,5,3,1,12250,1.94865,cluster4
0.194316,1,0,1,21270,0.47285,cluster13
0.276566,5,3,1,12240,1.97965,cluster4
0.2026,1,0,1,21260,0.4765,cluster13
0.345134,5,3,1,12230,2.044817,cluster4
0.2007,1,0,1,21250,0.471633,cluster13
0.985733,5,3,1,12220,2.702133,cluster17
0.196433,1,0,1,21240,0.475667,cluster13
1.1348,5,3,1,12210,2.850867,cluster55
0.18965,1,0,1,21230,0.4701,cluster13
0.193117,1,0,1,21220,0.468333,cluster13
0.31248,6,3,0,9310,1.41133,cluster11
1.2143,3,0,1,17200,1.804167,cluster13
0.268366,1,0,1,21210,0.469233,cluster13
0.294104,6,3,0,9300,1.39395,cluster11
1.16073,3,0,1,17190,1.50095,cluster13
0.257135,1,0,1,21200,0.460017,cluster13
0.336536,6,3,0,9290,1.4354,cluster11
1.11575,3,0,1,17180,1.4538,cluster13
0,6,3,0,9280,1.42318,cluster11
0.954916,3,0,1,17170,1.282933,cluster13
0,6,3,0,9270,1.4241,cluster11
0.712667,3,0,1,17160,1.053833,cluster13
0.261553,6,3,0,9260,1.91455,cluster11
0.713617,3,0,1,17150,1.051517,cluster13
0.240597,6,3,0,9250,1.86258,cluster11
0.719,3,0,1,17140,1.054,cluster13
0.160043,6,3,0,9240,1.79412,cluster11
0.7175,3,0,1,17130,1.052217,cluster13
0.139856,6,3,0,9230,1.7731,cluster11
0.700817,3,0,1,17120,1.058333,cluster13
0,6,3,0,9220,1.94947,cluster11
0.731884,3,0,1,17110,1.061517,cluster13
0.168383,2,1,1,2290,0.9996,cluster13
0.08733,2,1,1,2280,1.00833,cluster13
0,2,1,1,2270,1.06407,cluster13
0.107607,4,0,1,20310,0.42095,cluster3
0.039204,2,1,1,2260,1.14197,cluster13
0.092899,4,0,1,20300,0.42005,cluster3
0.096237,2,1,1,2250,1.20032,cluster13
0.195073,4,0,1,20290,0.42615,cluster3
0.087846,2,1,1,2240,1.20528,cluster13
0.200754,4,0,1,20280,0.3944,cluster3
0.086386,2,1,1,2230,1.20772,cluster13
0.116371,4,0,1,20270,0.309917,cluster3
0.070516,2,1,1,2220,1.20965,cluster13
0.11214,4,0,1,20260,0.31125,cluster3
0.083863,2,1,1,2210,1.21188,cluster13
0.125003,4,0,1,20250,0.310867,cluster3
0.099316,2,1,1,2200,1.21285,cluster13
0.117699,4,0,1,20240,0.309783,cluster3
0.1208,4,0,1,20230,0.311267,cluster3
0.116803,4,0,1,20220,0.3113,cluster3
0.101316,5,0,1,16200,0.40345,cluster4
0.068333,5,0,1,16190,0.4428,cluster4
0.074867,0,3,0,10210,1.22043,cluster15
0.0765,5,0,1,16180,0.448083,cluster4
0.09657,0,3,0,10200,1.2267,cluster15
0.111967,5,0,1,16170,0.474583,cluster4
0.331824,0,3,0,10190,1.46097,cluster15
0.1497,5,0,1,16160,0.529167,cluster4
0.343293,0,3,0,10180,1.46732,cluster15
0.1512,5,0,1,16150,0.530333,cluster4
0.439213,0,3,0,10170,1.51013,cluster15
0.15465,5,0,1,16140,0.52875,cluster4
0.400449,0,3,0,10160,1.47833,cluster15
0.480683,5,0,1,16130,0.868183,cluster4
0.298277,0,3,0,10150,1.40082,cluster15
0,5,3,1,13200,0.970283,cluster5
0.301016,5,0,1,16120,0.764583,cluster4
0.159557,0,3,0,10140,1.2343,cluster15
0,5,3,1,13190,0.96675,cluster5
0.293833,5,0,1,16110,0.767317,cluster4
0,0,3,0,10130,1.23768,cluster15
0,5,3,1,13180,0.963267,cluster5
0.708284,0,0,0,21100,2.2712,cluster13
0,0,3,0,10120,1.20207,cluster15
0.040301,5,3,1,13170,0.9557,cluster5
0.450067,0,0,0,21090,2.054717,cluster13
