refinedUse,' dow',' phase',' dType',' Time',' Cluster'
0.691016,5,3,1,7440,cluster3
0.636116,5,3,1,7430,cluster3
0.418567,3,1,1,2300,cluster3
0.5228,3,1,1,2290,cluster3
0.522216,3,1,1,2280,cluster3
0.52048,3,1,1,2270,cluster3
0.518399,3,1,1,2260,cluster3
0.42253,3,1,1,2250,cluster3
0.34058,3,1,1,2240,cluster3
0.35362,3,1,1,2230,cluster3
0.452556,3,0,1,14590,cluster3
0.106533,5,0,1,20010,cluster3
0.468449,5,3,1,10090,cluster3
0.560883,5,3,1,10080,cluster3
0.512633,4,3,1,13170,cluster3
0.529887,4,3,1,13160,cluster3
0.37935,6,0,0,14030,cluster3
0.643668,6,0,0,23390,cluster3
0.15425,6,0,0,23310,cluster3
0.193266,6,0,0,23300,cluster3
0.186767,6,0,0,23290,cluster3
0.276566,5,3,1,12240,cluster3
0.345134,5,3,1,12230,cluster3
0.15465,5,0,1,16140,cluster3
0.480683,5,0,1,16130,cluster3
1.56855,5,1,1,180,cluster3
1.14206,5,1,1,170,cluster3
0.45619,4,0,1,23340,cluster3
0.452516,4,0,1,23330,cluster3
0.44774,4,0,1,23320,cluster3
0.008507,5,0,1,23360,cluster3
0.057907,5,0,1,23350,cluster3
0.057868,5,0,1,23340,cluster3
0.048883,5,0,1,23330,cluster3
0.050123,5,0,1,23320,cluster3
0.447416,4,0,1,23310,cluster3
0.446123,4,0,1,23300,cluster3
0.519906,4,0,1,23290,cluster3
1.10449,4,0,1,23280,cluster3
1.09204,4,0,1,23270,cluster3
1.10389,4,0,1,23260,cluster3
1.08721,4,0,1,23250,cluster3
1.10976,4,0,1,23240,cluster3
0.446035,4,0,1,23230,cluster3
0.182591,4,0,1,23220,cluster3
0.052756,5,0,1,23310,cluster3
0.047706,5,0,1,23300,cluster3
0.655353,5,0,1,23290,cluster3
0.89251,5,0,1,23280,cluster3
0.907433,5,0,1,23270,cluster3
0.912783,5,0,1,23260,cluster3
0.860259,5,0,1,23250,cluster3
1.2411,3,1,1,400,cluster3
0.177874,4,0,1,23210,cluster3
0.155519,4,0,1,23200,cluster3
0.29842,4,0,1,23190,cluster3
0.239474,4,0,1,23180,cluster3
0.1836,4,0,1,23170,cluster3
0.202824,4,0,1,23160,cluster3
0.316017,4,0,1,23150,cluster3
0.361167,4,0,1,23140,cluster3
0.277954,4,0,1,23130,cluster3
0.26365,4,0,1,23120,cluster3
0.324082,1,2,1,4230,cluster3
0.491134,1,2,1,4220,cluster3
0.6775,0,3,0,13240,cluster3
0.477533,1,2,1,4210,cluster3
0.752501,0,3,0,13230,cluster3
0.766983,0,3,0,13220,cluster3
0.980567,0,3,0,13210,cluster3
0.482468,1,2,1,4200,cluster3
0.50045,1,2,1,4190,cluster3
0.502799,1,2,1,4180,cluster3
0.510316,1,2,1,4170,cluster3
0.510467,1,2,1,4160,cluster3
0.512267,1,2,1,4150,cluster3
0.535684,1,2,1,4140,cluster3
0.506884,1,2,1,4130,cluster3
0.6475,1,2,1,4120,cluster3
0.681967,1,2,1,4110,cluster3
0.580866,1,2,1,4100,cluster3
0.582116,1,2,1,4090,cluster3
0.971017,1,2,1,4080,cluster3
1.82535,1,2,1,4070,cluster3
1.86782,1,2,1,4060,cluster3
1.96203,1,2,1,4050,cluster3
2.05737,1,2,1,4040,cluster3
1.98612,1,2,1,4030,cluster3
1.93788,1,2,1,4020,cluster3
1.9481,1,2,1,4010,cluster3
0.703207,6,0,0,14360,cluster3
0.100883,3,0,1,16060,cluster3
0.183034,3,0,1,16040,cluster3
0.371666,3,0,1,16030,cluster3
0.200149,3,0,1,16020,cluster3
0.345734,3,0,1,15560,cluster3
0.34845,3,0,1,15550,cluster3
0.427249,3,0,1,15540,cluster3
0.42915,3,0,1,15530,cluster3
0.435682,3,0,1,15520,cluster3
0.442017,3,0,1,15510,cluster3
0.445467,3,0,1,15500,cluster3
0.4524,3,0,1,15490,cluster3
0.462199,3,0,1,15480,cluster3
0.503151,3,0,1,15470,cluster3
0.5042,3,0,1,15460,cluster3
0.504966,3,0,1,15450,cluster3
0.5051,3,0,1,15440,cluster3
0.385154,3,0,1,15430,cluster3
0.332334,3,0,1,15420,cluster3
0.441253,3,0,1,15410,cluster3
1.04983,2,1,1,1090,cluster3
1.34535,2,1,1,1080,cluster3
0.95755,2,1,1,1040,cluster3
1.1127,2,1,1,1030,cluster3
0.914834,2,1,1,1020,cluster3
1.06962,2,1,1,1010,cluster3
2.01713,2,1,1,1000,cluster3
2.46508,2,1,1,590,cluster3
1.88462,2,1,1,580,cluster3
1.34495,2,1,1,570,cluster3
1.40637,2,1,1,560,cluster3
1.3998,2,1,1,550,cluster3
1.07883,2,1,1,540,cluster3
1.23725,2,1,1,530,cluster3
1.32092,2,1,1,520,cluster3
2.48383,2,1,1,510,cluster3
1.78437,2,1,1,500,cluster3
0.884701,2,1,1,490,cluster3
1.24378,2,1,1,480,cluster3
1.07035,2,1,1,470,cluster3
1.3451,2,1,1,460,cluster3
1.25192,2,1,1,450,cluster3
0.085436,5,1,1,1080,cluster3
0.095234,5,1,1,1070,cluster3
0.090533,5,1,1,1060,cluster3
0.099666,5,1,1,1050,cluster3
0.082816,5,1,1,1040,cluster3
0.093651,5,1,1,1030,cluster3
0.100983,5,1,1,1020,cluster3
0.098767,5,1,1,1010,cluster3
0.4832,1,0,1,23510,cluster3
0.464569,1,0,1,23500,cluster3
0.430923,1,0,1,23490,cluster3
1.80594,2,1,1,3130,cluster3
2.12928,2,1,1,3120,cluster3
1.75384,2,1,1,3110,cluster3
0.746819,2,1,1,3100,cluster3
0.577236,2,1,1,3090,cluster3
0.05929,2,1,1,3080,cluster3
0.437833,2,1,1,3070,cluster3
1.3721,2,1,1,3060,cluster3
1.75499,2,1,1,3050,cluster3
1.80608,2,1,1,3040,cluster3
1.78288,2,1,1,3030,cluster3
1.80545,2,1,1,3020,cluster3
1.1176,4,3,1,13060,cluster3
1.06468,4,3,1,13050,cluster3
0.6275,4,3,1,13040,cluster3
1.86525,5,3,1,12300,cluster3
0.54933,5,0,1,15470,cluster3
0.577454,5,0,1,15460,cluster3
0.589334,5,0,1,15450,cluster3
0.384252,5,0,1,15030,cluster3
0.372434,5,0,1,15020,cluster3
0.373201,5,0,1,15010,cluster3
0.364134,5,0,1,15000,cluster3
0.369599,5,0,1,14590,cluster3
0.38205,5,0,1,14580,cluster3
0.380616,5,0,1,14570,cluster3
0.366184,5,0,1,14560,cluster3
0.389133,5,0,1,14550,cluster3
0.440884,5,0,1,14540,cluster3
0.440133,5,0,1,14530,cluster3
0.442,5,0,1,14520,cluster3
0.442751,5,0,1,14510,cluster3
0.437833,5,0,1,14500,cluster3
0.440617,5,0,1,14490,cluster3
0.437867,5,0,1,14480,cluster3
0.269113,5,0,1,14470,cluster3
0.25445,5,0,1,14460,cluster3
0.267567,5,0,1,14450,cluster3
0.271734,5,0,1,14440,cluster3
0.263804,5,0,1,14430,cluster3
0.260483,5,0,1,14420,cluster3
0.296686,5,0,1,14410,cluster3
0.227103,5,0,1,14400,cluster3
0.536401,5,0,1,14250,cluster3
0.4995,1,3,1,13200,cluster3
0.24889,1,3,1,13150,cluster3
0.339383,1,3,1,13140,cluster3
0,4,0,1,18150,cluster3
0.956433,0,3,0,13200,cluster3
1.95553,1,2,1,4000,cluster3
2.09562,1,1,1,3590,cluster3
1.00135,1,1,1,3520,cluster3
0.87725,1,1,1,3510,cluster3
1.67761,1,1,1,3500,cluster3
1.57967,1,1,1,3490,cluster3
1.41668,1,1,1,3480,cluster3
1.40703,1,1,1,3470,cluster3
1.3936,1,1,1,3460,cluster3
1.52252,1,1,1,3450,cluster3
1.55615,1,1,1,3440,cluster3
1.47765,1,1,1,3430,cluster3
0.705634,0,3,0,12460,cluster3
1.39277,1,1,1,3420,cluster3
1.39463,1,1,1,3410,cluster3
1.42777,1,1,1,3400,cluster3
1.4196,1,1,1,3390,cluster3
1.39562,1,1,1,3380,cluster3
1.40032,1,1,1,3370,cluster3
1.4295,1,1,1,3360,cluster3
1.42868,1,1,1,3350,cluster3
0.642285,0,3,0,12380,cluster3
1.3995,1,1,1,3340,cluster3
0.64155,0,3,0,12370,cluster3
1.41492,1,1,1,3330,cluster3
0.65325,0,3,0,12360,cluster3
1.38803,1,1,1,3320,cluster3
0.706718,0,3,0,12350,cluster3
1.36682,1,1,1,3310,cluster3
0.195832,4,0,1,16370,cluster3
1.40605,1,1,1,3300,cluster3
1.58143,1,1,1,3290,cluster3
1.51531,1,1,1,3280,cluster3
0.302116,1,1,1,3270,cluster3
0.922849,0,3,0,12300,cluster3
0.304816,1,1,1,3260,cluster3
0.927516,0,3,0,12290,cluster3
0.293966,1,1,1,3250,cluster3
0.91595,0,3,0,12280,cluster3
0.241633,1,1,1,3240,cluster3
0.947417,0,3,0,12270,cluster3
0.25855,1,1,1,3230,cluster3
0.279449,1,1,1,3220,cluster3
0.216134,1,1,1,3210,cluster3
0.68185,0,3,0,12230,cluster3
0.672249,0,3,0,12220,cluster3
0.674951,0,3,0,12210,cluster3
0.602486,4,0,1,16280,cluster3
0.761784,4,0,1,16270,cluster3
0.723203,4,0,1,16260,cluster3
0.148883,1,1,1,3200,cluster3
0.709217,0,3,0,12200,cluster3
0.67285,0,3,0,12190,cluster3
0.796136,3,0,1,15400,cluster3
0.803667,3,0,1,15390,cluster3
0.799666,3,0,1,15380,cluster3
0.796467,3,0,1,15370,cluster3
0.808147,3,0,1,15360,cluster3
0.857837,3,0,1,15350,cluster3
0.80445,3,0,1,15340,cluster3
0.2403,5,1,0,3400,cluster3
0.291651,5,1,0,3390,cluster3
0.487066,5,1,0,3380,cluster3
1.33263,5,1,0,3370,cluster3
1.33172,5,1,0,3360,cluster3
1.3262,5,1,0,3350,cluster3
2.211,5,1,0,3340,cluster3
2.22673,5,1,0,3330,cluster3
2.04333,5,1,0,3320,cluster3
1.92585,5,1,0,3310,cluster3
1.27743,5,1,0,3300,cluster3
1.31045,5,1,0,3290,cluster3
1.38925,5,1,0,3280,cluster3
1.40722,5,1,0,3270,cluster3
1.37817,5,1,0,3260,cluster3
1.61873,5,1,0,3250,cluster3
1.59295,5,1,0,3240,cluster3
1.78517,5,1,0,3230,cluster3
1.73005,5,1,0,3220,cluster3
1.70655,5,1,0,3210,cluster3
0.85983,4,0,1,15160,cluster3
1.71323,5,1,0,3200,cluster3
0.68828,4,0,1,15150,cluster3
1.01223,5,1,0,3190,cluster3
0.893733,5,1,0,3180,cluster3
0.865934,5,1,0,3170,cluster3
1.16418,5,1,0,3160,cluster3
0.776134,5,1,0,3150,cluster3
0.670733,5,1,0,3140,cluster3
0.677433,5,1,0,3130,cluster3
0.6679,5,1,0,3120,cluster3
1.37358,5,1,0,3110,cluster3
1.8388,5,1,0,3100,cluster3
2.47168,5,1,0,3090,cluster3
2.36252,5,1,0,3080,cluster3
2.38633,5,1,0,3070,cluster3
1.99307,5,1,0,3060,cluster3
1.31393,5,1,0,2470,cluster3
1.32282,5,1,0,2460,cluster3
1.3212,5,1,0,2450,cluster3
1.3582,5,1,0,2440,cluster3
1.24115,5,1,0,2430,cluster3
1.21552,5,1,0,2420,cluster3
1.18833,5,1,0,2410,cluster3
1.02985,3,0,1,14340,cluster3
1.15185,3,0,1,14330,cluster3
1.14281,3,0,1,14320,cluster3
0.853449,3,0,1,14310,cluster3
0.48722,5,2,1,4000,cluster3
0.511399,5,1,1,3590,cluster3
0.5231,5,1,1,3580,cluster3
0.486234,5,1,1,3570,cluster3
0.498221,5,1,1,3560,cluster3
0.478357,5,1,1,3550,cluster3
0.459224,5,1,1,3540,cluster3
0.39697,5,1,1,3530,cluster3
0.512407,5,1,1,3520,cluster3
0.540237,5,1,1,3510,cluster3
0.556614,5,1,1,3500,cluster3
0.550666,5,1,1,3490,cluster3
0.482874,5,1,1,3480,cluster3
0,5,1,1,3470,cluster3
0.157892,5,1,1,3460,cluster3
0.393237,5,1,1,3450,cluster3
0.324936,5,1,1,3440,cluster3
0.26719,5,1,1,3430,cluster3
0.410878,5,1,1,3420,cluster3
0.431776,5,1,1,3410,cluster3
0.532584,5,1,1,3400,cluster3
0.433036,5,1,1,3390,cluster3
0.390621,5,1,1,3380,cluster3
0.401784,5,1,1,3370,cluster3
0.374443,5,1,1,3360,cluster3
0.376036,5,1,1,3350,cluster3
0.369473,5,1,1,3340,cluster3
0.379503,5,1,1,3330,cluster3
0.383383,5,1,1,3320,cluster3
0.361757,5,1,1,3310,cluster3
0.37679,5,1,1,3300,cluster3
0.349357,5,1,1,3290,cluster3
0.33041,5,1,1,3280,cluster3
0.296576,5,1,1,3270,cluster3
1.10591,5,1,1,3260,cluster3
0.950934,5,1,1,3250,cluster3
0.491136,5,1,1,3240,cluster3
0.497391,5,1,1,3230,cluster3
0.49094,5,1,1,3220,cluster3
0.62509,5,1,1,3210,cluster3
0.629534,5,1,1,3200,cluster3
0.50949,5,1,1,3190,cluster3
0.48379,5,1,1,3180,cluster3
0.532439,5,1,1,3170,cluster3
0.518057,5,1,1,3160,cluster3
0.503523,5,1,1,3150,cluster3
0.493556,5,1,1,3140,cluster3
0.517386,5,1,1,3130,cluster3
0.52267,5,1,1,3120,cluster3
0.495174,5,1,1,3110,cluster3
0.435183,5,1,1,3100,cluster3
0.207673,5,1,1,3090,cluster3
1.40363,2,3,1,13160,cluster3
0.099001,5,1,1,1000,cluster3
0.102766,5,1,1,590,cluster3
0.102266,5,1,1,580,cluster3
0.1085,5,1,1,570,cluster3
0.113933,5,1,1,560,cluster3
0.152266,5,1,1,550,cluster3
0.076833,5,1,1,540,cluster3
1.39479,2,1,1,3010,cluster3
1.5997,2,1,1,3000,cluster3
1.81836,2,1,1,2590,cluster3
1.78427,2,1,1,2580,cluster3
1.54515,2,1,1,2570,cluster3
1.26709,2,1,1,2560,cluster3
1.69709,2,1,1,2550,cluster3
1.90982,2,1,1,2540,cluster3
1.91928,2,1,1,2530,cluster3
0.820783,2,1,1,2520,cluster3
0.363937,2,1,1,2510,cluster3
0.03235,2,1,1,2500,cluster3
0.312496,4,1,1,500,cluster3
0.311663,4,1,1,490,cluster3
0.29873,4,1,1,480,cluster3
0.30817,4,1,1,470,cluster3
0.323164,4,1,1,460,cluster3
0.318387,4,1,1,450,cluster3
0.317813,4,1,1,440,cluster3
0.325321,4,1,1,430,cluster3
0.322963,4,1,1,420,cluster3
0.321553,4,1,1,410,cluster3
0.322664,4,1,1,400,cluster3
0.32603,4,1,1,390,cluster3
0.32313,4,1,1,380,cluster3
0.297253,4,1,1,370,cluster3
0.2925,4,1,1,360,cluster3
0.391616,4,1,1,270,cluster3
0.338568,4,1,1,260,cluster3
0,5,2,1,5230,cluster3
1.68677,3,3,1,10400,cluster3
1.63725,3,3,1,10390,cluster3
0.702806,4,3,1,12160,cluster3
0.76769,4,3,1,12150,cluster3
0.3066,6,0,0,17150,cluster3
0.323973,6,0,0,17140,cluster3
0.04302,6,0,0,17130,cluster3
0.331714,5,0,1,16540,cluster3
0.19385,5,0,1,16530,cluster3
0.031959,5,0,1,16520,cluster3
0.13184,2,2,1,6350,cluster3
0.117967,2,2,1,6340,cluster3
0,4,0,1,16270,cluster3
0.004617,4,0,1,16260,cluster3
0.523982,5,3,1,9390,cluster3
0.278333,3,0,1,16330,cluster3
