refinedUse,' dow',' phase',' dType',' Time',' Cluster'
1.44353,4,3,1,11380,cluster2
0.733182,6,1,0,430,cluster2
1.43283,4,3,1,11370,cluster2
0.622401,6,1,0,420,cluster2
1.44713,4,3,1,11360,cluster2
0.686684,6,1,0,410,cluster2
1.50242,4,3,1,11350,cluster2
1.49933,4,3,1,11340,cluster2
1.49603,4,3,1,11330,cluster2
1.49428,4,3,1,11320,cluster2
1.49687,4,3,1,11310,cluster2
0.853166,5,3,0,11400,cluster2
0.944351,5,3,0,11390,cluster2
0.899483,5,3,0,11380,cluster2
0.80535,5,3,0,11370,cluster2
0.692099,5,3,0,11360,cluster2
0.686051,5,3,0,11350,cluster2
0.881383,5,3,0,11340,cluster2
1.2628,5,3,0,11330,cluster2
0.721667,5,3,0,11320,cluster2
1.07555,5,3,0,11310,cluster2
0.800879,2,0,1,14510,cluster2
0.793221,2,0,1,14500,cluster2
0.83235,2,0,1,14490,cluster2
0.909896,2,0,1,14480,cluster2
0.91512,2,0,1,14470,cluster2
0.920329,2,0,1,14460,cluster2
1.15256,2,0,1,14450,cluster2
1.22213,2,0,1,14440,cluster2
1.345,2,0,1,14430,cluster2
1.4525,2,0,1,14420,cluster2
0.7492,6,1,0,400,cluster2
0.615351,6,1,0,390,cluster2
0.807233,6,1,0,380,cluster2
0.615416,6,1,0,370,cluster2
0.609316,6,1,0,360,cluster2
1.49788,4,3,1,11300,cluster2
0.788033,6,1,0,350,cluster2
1.50115,4,3,1,11290,cluster2
0.537684,6,1,0,340,cluster2
1.50003,4,3,1,11280,cluster2
0.737817,6,1,0,330,cluster2
1.34922,4,3,1,11270,cluster2
0.550283,6,1,0,320,cluster2
1.33487,4,3,1,11260,cluster2
0.549783,6,1,0,310,cluster2
1.3249,4,3,1,11250,cluster2
1.3335,4,3,1,11240,cluster2
1.32785,4,3,1,11230,cluster2
1.32797,4,3,1,11220,cluster2
1.33165,4,3,1,11210,cluster2
1.08712,5,3,0,11300,cluster2
1.10975,5,3,0,11290,cluster2
1.08778,5,3,0,11280,cluster2
1.10385,5,3,0,11270,cluster2
1.08742,5,3,0,11260,cluster2
1.0966,5,3,0,11250,cluster2
1.1128,5,3,0,11240,cluster2
1.11548,5,3,0,11230,cluster2
1.09945,5,3,0,11220,cluster2
1.09453,5,3,0,11210,cluster2
2.19726,2,0,1,14410,cluster2
2.19392,2,0,1,14400,cluster2
1.63902,2,0,1,14390,cluster2
1.33505,2,0,1,14380,cluster2
1.33286,2,0,1,14370,cluster2
1.32632,2,0,1,14360,cluster2
1.32435,2,0,1,14350,cluster2
1.30173,2,0,1,14340,cluster2
1.26638,2,0,1,14330,cluster2
1.13783,2,0,1,14320,cluster2
0.76165,6,1,0,300,cluster2
0.678,6,1,0,290,cluster2
0.874949,6,1,0,280,cluster2
0.656783,6,1,0,270,cluster2
0.728616,6,1,0,260,cluster2
1.27103,4,3,1,11200,cluster2
0.820118,6,1,0,250,cluster2
1.2667,4,3,1,11190,cluster2
0.685683,6,1,0,240,cluster2
1.31697,4,3,1,11180,cluster2
0.912184,6,1,0,230,cluster2
1.34625,4,3,1,11170,cluster2
0.67965,6,1,0,220,cluster2
1.35838,4,3,1,11160,cluster2
0.884667,6,1,0,210,cluster2
1.43822,4,3,1,11150,cluster2
1.49673,4,3,1,11140,cluster2
1.49095,4,3,1,11130,cluster2
1.49843,4,3,1,11120,cluster2
1.49025,4,3,1,11110,cluster2
1.1349,5,3,0,11200,cluster2
1.12708,5,3,0,11190,cluster2
1.10077,5,3,0,11180,cluster2
1.09758,5,3,0,11170,cluster2
1.09908,5,3,0,11160,cluster2
1.1153,5,3,0,11150,cluster2
1.18972,5,3,0,11140,cluster2
1.15738,5,3,0,11130,cluster2
1.90807,5,3,0,11120,cluster2
3.02157,5,3,0,11110,cluster2
0.925767,2,0,1,14310,cluster2
0.892817,2,0,1,14300,cluster2
0.901516,2,0,1,14290,cluster2
0.948737,2,0,1,14280,cluster2
0.95572,2,0,1,14270,cluster2
0.948714,2,0,1,14260,cluster2
0.963833,2,0,1,14250,cluster2
0.953746,2,0,1,14240,cluster2
0.946814,2,0,1,14230,cluster2
0.97222,2,0,1,14220,cluster2
0.723617,6,1,0,200,cluster2
0.974217,6,1,0,190,cluster2
1.57458,6,1,0,180,cluster2
1.6321,6,1,0,170,cluster2
1.43845,6,1,0,160,cluster2
1.52993,4,3,1,11100,cluster2
1.2738,6,1,0,150,cluster2
1.74372,4,3,1,11090,cluster2
1.33528,6,1,0,140,cluster2
1.74675,4,3,1,11080,cluster2
1.2841,6,1,0,130,cluster2
1.77903,4,3,1,11070,cluster2
0.984384,6,1,0,120,cluster2
2.55857,4,3,1,11060,cluster2
0.697133,6,1,0,110,cluster2
2.54642,4,3,1,11050,cluster2
2.5983,4,3,1,11040,cluster2
2.5654,4,3,1,11020,cluster2
3.10697,4,3,1,11010,cluster2
3.37058,5,3,0,11090,cluster2
3.35588,5,3,0,11080,cluster2
2.48378,5,3,0,11070,cluster2
1.9404,5,3,0,11060,cluster2
1.75488,5,3,0,11050,cluster2
1.21627,5,3,0,11040,cluster2
1.21527,5,3,0,11030,cluster2
1.43052,5,3,0,11020,cluster2
1.959,5,3,0,11010,cluster2
0.889663,2,0,1,14210,cluster2
0.87593,2,0,1,14200,cluster2
0.875603,2,0,1,14190,cluster2
0.916616,2,0,1,14180,cluster2
0.924447,2,0,1,14170,cluster2
1.08068,2,0,1,14160,cluster2
1.38678,2,0,1,14150,cluster2
1.38759,2,0,1,14140,cluster2
1.3963,2,0,1,14130,cluster2
1.39305,2,0,1,14120,cluster2
0.739734,6,1,0,100,cluster2
0.739068,6,1,0,90,cluster2
0.73075,6,1,0,80,cluster2
0.73015,6,1,0,70,cluster2
0.718251,6,1,0,60,cluster2
3.61858,4,3,1,11000,cluster2
0.725099,6,1,0,50,cluster2
2.57232,4,3,1,10590,cluster2
0.697867,6,1,0,40,cluster2
2.62202,4,3,1,10580,cluster2
0.698116,6,1,0,30,cluster2
2.62028,4,3,1,10570,cluster2
0.730067,6,1,0,20,cluster2
2.60998,4,3,1,10560,cluster2
0.73095,6,1,0,10,cluster2
2.59357,4,3,1,10550,cluster2
2.64217,4,3,1,10540,cluster2
1.39315,2,0,1,14110,cluster2
1.46571,2,0,1,14100,cluster2
1.434,2,0,1,14090,cluster2
1.21499,2,0,1,14080,cluster2
1.14238,2,0,1,14070,cluster2
1.1379,2,0,1,14060,cluster2
1.3823,2,0,1,14050,cluster2
1.20732,2,0,1,14040,cluster2
1.11235,2,0,1,14030,cluster2
1.10862,2,0,1,14020,cluster2
0.732885,6,1,0,0,cluster2
0.693533,6,0,0,23590,cluster2
0.652716,6,0,0,23580,cluster2
0.6841,6,0,0,23570,cluster2
0.72405,6,0,0,23560,cluster2
0.669351,6,0,0,23550,cluster2
0.675699,6,0,0,23540,cluster2
0.667166,6,0,0,23530,cluster2
0.6517,6,0,0,23520,cluster2
0.662034,6,0,0,23510,cluster2
0.860796,2,0,1,14010,cluster2
0.733036,2,0,1,14000,cluster2
0.733667,6,0,0,23500,cluster2
0.622966,6,0,0,23490,cluster2
0.541916,6,0,0,23480,cluster2
0.563049,6,0,0,23470,cluster2
0.521067,6,0,0,23460,cluster2
0.436266,6,0,0,23450,cluster2
0.554217,6,0,0,23440,cluster2
0.637667,6,0,0,23430,cluster2
1.00325,6,0,0,23410,cluster2
1.58585,3,3,1,12070,cluster2
1.51177,3,3,1,12060,cluster2
1.52187,3,3,1,12050,cluster2
1.52793,3,3,1,12040,cluster2
1.5578,3,3,1,12030,cluster2
1.57538,3,3,1,12020,cluster2
1.55535,3,3,1,12010,cluster2
0.647507,5,0,1,15510,cluster2
0.427087,5,0,1,15500,cluster2
0.353677,5,0,1,15490,cluster2
1.56235,3,3,1,12000,cluster2
0.348384,5,0,1,15480,cluster2
1.533,3,3,1,11590,cluster2
0.256474,5,0,1,15470,cluster2
1.57177,3,3,1,11580,cluster2
0.202583,5,0,1,15460,cluster2
1.56385,3,3,1,11570,cluster2
0.24726,5,0,1,15450,cluster2
1.5683,3,3,1,11560,cluster2
0.202773,5,0,1,15440,cluster2
1.45535,3,3,1,11550,cluster2
0.662406,5,0,1,15430,cluster2
1.38765,3,3,1,11540,cluster2
0.993367,5,0,1,15420,cluster2
1.40015,3,3,1,11530,cluster2
1.4092,3,3,1,11520,cluster2
1.41647,3,3,1,11510,cluster2
0.362634,5,0,1,15410,cluster2
0.363867,5,0,1,15400,cluster2
0.363174,5,0,1,15390,cluster2
1.36638,3,3,1,11500,cluster2
0.26912,5,0,1,15380,cluster2
1.37845,3,3,1,11490,cluster2
0.30235,5,0,1,15370,cluster2
1.36908,3,3,1,11480,cluster2
0.364584,5,0,1,15360,cluster2
1.3277,3,3,1,11470,cluster2
0.35735,5,0,1,15350,cluster2
1.2835,3,3,1,11460,cluster2
0.354922,5,0,1,15340,cluster2
0.974367,3,3,1,11450,cluster2
0.365702,5,0,1,15330,cluster2
0.948,3,3,1,11440,cluster2
0.371457,5,0,1,15320,cluster2
0.9466,3,3,1,11430,cluster2
0.945067,3,3,1,11420,cluster2
0.952434,3,3,1,11410,cluster2
0.373304,5,0,1,15310,cluster2
0.363857,5,0,1,15300,cluster2
0.372351,5,0,1,15290,cluster2
0.943666,3,3,1,11400,cluster2
0.359957,5,0,1,15280,cluster2
0.939017,3,3,1,11390,cluster2
0.365168,5,0,1,15270,cluster2
0.942916,3,3,1,11380,cluster2
0.341104,5,0,1,15260,cluster2
0.956482,3,3,1,11370,cluster2
0.344203,5,0,1,15250,cluster2
0.612933,3,3,1,11360,cluster2
0.356073,5,0,1,15240,cluster2
0.128167,3,3,1,11350,cluster2
0.360051,5,0,1,15230,cluster2
0.218317,3,3,1,11340,cluster2
0.354821,5,0,1,15220,cluster2
0.503549,3,3,1,11330,cluster2
0.814033,3,3,1,11320,cluster2
0.800467,3,3,1,11310,cluster2
0.356887,5,0,1,15210,cluster2
0.356437,5,0,1,15200,cluster2
0.367423,5,0,1,15190,cluster2
0.78875,3,3,1,11300,cluster2
0.360803,5,0,1,15180,cluster2
0.802968,3,3,1,11290,cluster2
0.366457,5,0,1,15170,cluster2
0.82445,3,3,1,11280,cluster2
0.360933,5,0,1,15160,cluster2
0.811816,3,3,1,11270,cluster2
0.375887,5,0,1,15150,cluster2
0.8067,3,3,1,11260,cluster2
0.365224,5,0,1,15140,cluster2
0.818183,3,3,1,11250,cluster2
0.35932,5,0,1,15130,cluster2
0.859083,3,3,1,11240,cluster2
0.372221,5,0,1,15120,cluster2
1.23758,3,3,1,11230,cluster2
0.786617,3,3,1,11220,cluster2
0.794733,3,3,1,11210,cluster2
0.347633,5,0,1,15110,cluster2
0.371567,5,0,1,15100,cluster2
0.364074,5,0,1,15090,cluster2
0.795267,3,3,1,11200,cluster2
0.405557,5,0,1,15080,cluster2
0.777017,3,3,1,11190,cluster2
0.42037,5,0,1,15070,cluster2
1.18108,3,3,1,11180,cluster2
0.40727,5,0,1,15060,cluster2
1.40965,3,3,1,11170,cluster2
0.411968,5,0,1,15050,cluster2
1.05807,3,3,1,11160,cluster2
0.543249,5,0,1,15040,cluster2
1.09077,3,3,1,11150,cluster2
0.150737,5,0,1,15030,cluster2
1.93655,3,3,1,11140,cluster2
0,5,0,1,15020,cluster2
2.42842,3,3,1,11130,cluster2
1.9962,3,3,1,11120,cluster2
1.71452,3,3,1,11110,cluster2
0.213757,5,0,1,15010,cluster2
0.27184,5,0,1,15000,cluster2
0.255741,5,0,1,14590,cluster2
1.91923,3,3,1,11100,cluster2
0.26761,5,0,1,14580,cluster2
2.90748,3,3,1,11090,cluster2
0.245453,5,0,1,14570,cluster2
4.34338,3,3,1,11080,cluster2
0.255986,5,0,1,14560,cluster2
4.90188,3,3,1,11070,cluster2
0.263183,5,0,1,14550,cluster2
3.94012,3,3,1,11060,cluster2
0.249821,5,0,1,14540,cluster2
0.265733,5,0,1,14530,cluster2
0.249934,5,0,1,14520,cluster2
0.236174,5,0,1,14510,cluster2
0.392577,5,0,1,14500,cluster2
0.43867,5,0,1,14490,cluster2
0.330563,5,0,1,14480,cluster2
0.351867,5,0,1,14470,cluster2
1.89868,3,3,1,10580,cluster2
0.32132,5,0,1,14460,cluster2
1.6594,3,3,1,10570,cluster2
0.334893,5,0,1,14450,cluster2
0.336068,5,0,1,14440,cluster2
0.29929,5,0,1,14430,cluster2
3.02387,3,3,1,10540,cluster2
0.437334,5,0,1,14420,cluster2
2.57428,3,3,1,10530,cluster2
3.53272,3,3,1,10520,cluster2
1.94613,3,3,1,10510,cluster2
1.12253,5,0,1,14410,cluster2
0.665702,5,0,1,14400,cluster2
0.44837,5,0,1,14390,cluster2
1.54583,3,3,1,10500,cluster2
0.466784,5,0,1,14380,cluster2
2.38895,3,3,1,10490,cluster2
0.474722,5,0,1,14370,cluster2
2.68443,3,3,1,10480,cluster2
0.455917,5,0,1,14360,cluster2
1.1914,3,3,1,10470,cluster2
0.348053,5,0,1,14350,cluster2
0.513299,3,3,1,10460,cluster2
0.3942,5,0,1,14340,cluster2
0.702367,3,3,1,10450,cluster2
0.462306,5,0,1,14330,cluster2
2.49663,3,3,1,10440,cluster2
0.457051,5,0,1,14320,cluster2
3.04305,3,3,1,10430,cluster2
3.08337,3,3,1,10420,cluster2
3.08873,3,3,1,10410,cluster2
